,03-Jun-2019
The Nifty witnessed an intraday movement of about 182.95 points.The closing index was 1.39 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 33472.5
, Traded Quantity (in Lakhs), 13622.98
, Number of Trades, 11117609
, Total Market Capitalisation (Rs. Crores), 15431142.64

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11922.80,     11953.75,     12103.05,     11920.10,     12088.55,165.75
,NIFTY50 EQL Wgt,     12864.00,     12909.75,     13073.40,     12866.10,     13057.70,193.7
,NIFTY100 EQL Wgt,     13493.65,     13538.05,     13682.60,     13482.55,     13671.15,177.5
,NIFTY100 LowVol30,      8929.80,      8960.40,      9086.60,      8941.80,      9076.75,146.95
,NIFTY Alpha 50,     12315.50,     12328.95,     12522.50,     12286.70,     12504.35,188.85
,NIFTY MIDCAP 150,      6442.20,      6446.65,      6500.30,      6419.10,      6495.05,52.85
,NIFTY SMLCAP 50,      3146.15,      3146.10,      3162.95,      3125.85,      3160.45,14.3
,NIFTY SMLCAP 250,      5412.90,      5414.85,      5422.40,      5389.15,      5416.20,3.3
,NIFTY MIDSML 400,      6080.10,      6083.65,      6119.70,      6056.75,      6114.70,34.6
,NIFTY200 QUALTY30,      9664.55,      9693.80,      9869.20,      9670.70,      9856.00,191.45
,Nifty IT,     16160.65,     16159.50,     16391.00,     16082.80,     16360.55,199.9
,Nifty Next 50,     27839.50,     27943.95,     28165.20,     27797.35,     28143.05,303.55
,Nifty Bank,     31375.40,     31406.05,     31674.60,     31284.70,     31653.65,278.25
,NIFTY MIDCAP 100,     17959.05,     17968.05,     18151.15,     17880.45,     18132.35,173.3
,Nifty 500,      9805.05,      9827.75,      9931.65,      9796.85,      9922.60,117.55
,Nifty 100,     12028.25,     12061.15,     12204.05,     12024.80,     12190.85,162.6
,Nifty Midcap 50,      4962.80,      4966.05,      5009.50,      4941.20,      5004.85,42.05
,Nifty Realty,       283.95,       284.30,       287.40,       281.55,       286.75,2.8
,Nifty Infra,      3338.85,      3355.30,      3362.20,      3337.60,      3357.90,19.05
,Nifty Energy,     16560.35,     16696.25,     16808.80,     16572.80,     16760.15,199.8
,Nifty FMCG,     29850.40,     30019.95,     30313.35,     29956.30,     30278.75,428.35
,Nifty MNC,     13153.95,     13152.50,     13357.40,     13150.35,     13341.30,187.35
,Nifty Pharma,      8455.10,      8459.85,      8547.35,      8371.95,      8536.60,81.5
,Nifty PSE,      3654.65,      3683.05,      3699.70,      3660.65,      3693.05,38.4
,Nifty PSU Bank,      3247.60,      3250.95,      3273.80,      3208.00,      3265.55,17.95
,Nifty Serv Sector,     16913.70,     16940.05,     17124.35,     16901.75,     17111.65,197.95
,India VIX,16.0675,16.0675,16.2325,14.0750,15.9675,-0.1000
,Nifty Auto,      8175.50,      8145.45,      8345.25,      8107.30,      8328.20,152.7
,Nifty Metal,      2900.40,      2905.00,      2956.80,      2886.30,      2951.25,50.85
,Nifty Media,      2204.05,      2213.25,      2217.95,      2182.50,      2198.00,-6.05
,NIFTY SMLCAP 100,      6548.35,      6550.65,      6573.60,      6511.70,      6566.55,18.2
,Nifty 200,      6177.85,      6193.20,      6264.80,      6173.70,      6258.70,80.85
,Nifty Div Opps 50,      2701.75,      2713.75,      2743.85,      2708.90,      2739.55,37.8
,Nifty Commodities,      3685.20,      3707.15,      3736.05,      3683.40,      3729.70,44.5
,Nifty Consumption,      4809.45,      4828.15,      4916.70,      4825.25,      4911.55,102.1
,Nifty Fin Service,     13479.80,     13514.70,     13650.15,     13486.60,     13636.10,156.3
,Nifty50 Div Point,        15.64,        16.56,        16.56,        16.56,        16.56,.92
,Nifty100 Liq 15,      4054.00,      4052.05,      4114.10,      4038.70,      4107.80,53.8
,Nifty CPSE,      2344.00,      2359.65,      2379.20,      2340.80,      2373.75,29.75
,Nifty GrowSect 15,      6159.95,      6150.60,      6278.45,      6150.15,      6273.55,113.6
,Nifty50 PR 2x Lev,      5296.25,      5321.10,      5452.90,      5291.80,      5440.90,144.65
,Nifty50 PR 1x Inv,       385.10,       384.30,       385.35,       379.50,       379.95,-5.15
,Nifty50 TR 2x Lev,      6763.30,      6796.05,      6964.35,      6758.65,      6949.05,185.75
,Nifty50 TR 1x Inv,       340.80,       340.10,       341.00,       335.85,       336.25,-4.55
,Nifty50 Value 20,      5552.45,      5567.05,      5667.10,      5550.85,      5653.55,101.1
,Nifty Mid Liq 15,      4231.90,      4240.95,      4303.50,      4217.40,      4298.30,66.4
,Nifty Pvt Bank,     17522.20,     17538.85,     17700.80,     17464.75,     17689.20,167
,NIFTY100 Qualty30,      2710.95,      2717.95,      2768.20,      2716.05,      2764.95,54
,Nifty GS 8 13Yr,      1912.97,      1913.35,      1921.44,      1913.35,      1918.06,5.09
,Nifty GS 10Yr,      1766.57,      1766.91,      1777.70,      1766.91,      1771.44,4.87
,Nifty GS 10Yr Cln,       927.17,       927.17,       932.99,       927.17,       929.61,2.44
,Nifty GS 4 8Yr,      2029.70,      2030.11,      2034.85,      2030.11,      2032.24,2.54
,Nifty GS 11 15Yr,      2028.60,      2029.00,      2039.66,      2029.00,      2035.05,6.45
,Nifty GS 15YrPlus,      2186.81,      2187.25,      2194.56,      2187.25,      2194.19,7.38
,Nifty GS Compsite,      1946.94,      1947.33,      1954.16,      1947.33,      1951.11,4.17

,ADVANCES,892
,DECLINES,935
,UNCHANGED,119

,Total securities that have hit their price bands today,259

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1330.15,      1360.20,2.26,1140.59
,JUSTDIAL,EQ,       765.60,       795.00,3.84,889.22
,TCS,EQ,      2196.55,      2242.30,2.08,818.85
,HDFC,EQ,      2182.65,      2230.45,2.19,814.78
,MARUTI,EQ,      6869.85,      7022.90,2.23,804.97
,ICICIBANK,EQ,       423.70,       422.90,-0.19,724.65
,SBIN,EQ,       352.50,       355.45,0.84,648.25
,IBULHSGFIN,EQ,       786.55,       810.85,3.09,641.12
,YESBANK,EQ,       147.80,       149.45,1.12,595.69
,INFY,EQ,       737.75,       744.65,0.94,574.87
,ITC,EQ,       278.55,       278.55,0,543.17
,HEROMOTOCO,EQ,      2680.25,      2840.25,5.97,536.93
,AXISBANK,EQ,       808.30,       812.65,0.54,519.95
,HDFCBANK,EQ,      2425.35,      2457.10,1.31,518.9
,APOLLOHOSP,EQ,      1238.80,      1357.30,9.57,512.71
,INDUSINDBK,EQ,      1605.35,      1662.65,3.57,498.96
,NCC,EQ,        97.75,        99.00,1.28,482.42
,BAJFINANCE,EQ,      3467.10,      3511.05,1.27,435.18
,TATASTEEL,EQ,       488.30,       497.65,1.91,421.78
,ASIANPAINT,EQ,      1407.30,      1459.25,3.69,416.41
,LT,EQ,      1557.55,      1559.40,0.12,407.15
,BAJAJ-AUTO,EQ,      2925.90,      3034.60,3.72,393.82
,TATAMOTORS,EQ,       172.60,       174.50,1.1,367.87
,AUROPHARMA,EQ,       672.40,       656.85,-2.31,351.07
,BANKBARODA,EQ,       133.25,       131.55,-1.28,339.93

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HEROMOTOCO,EQ,      2840.25,      2680.25,5.97
,BAJAJ-AUTO,EQ,      3034.60,      2925.90,3.72
,ASIANPAINT,EQ,      1459.25,      1407.30,3.69
,INDUSINDBK,EQ,      1662.65,      1605.35,3.57
,IBULHSGFIN,EQ,       810.85,       786.55,3.09

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,GAIL,EQ,       357.45,       361.00,-0.98
,TECHM,EQ,       757.60,       760.35,-0.36
,ICICIBANK,EQ,       422.90,       423.70,-0.19
,NTPC,EQ,       133.10,       133.25,-0.11
,INFRATEL,EQ,       268.75,       269.00,-0.09

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        39.65,                  1296548.45,32623
,21STCENMGM,EQ,        18.70,                    26034.10,1390
,3IINFOTECH,EQ,         3.55,                  1773881.75,503061
,3MINDIA,EQ,     22859.05,                 23924664.95,1051
,3PLAND,BE,        10.00,                    14056.85,1366
,5PAISA,EQ,       235.80,                  3551884.20,14666
,63MOONS,EQ,       130.75,                 17260397.00,131877
,8KMILES,EQ,        99.90,                  7186693.45,71792
,A2ZINFRA,EQ,        16.25,                  2343400.00,144716
,AARON,SM,        47.00,                   141000.00,3000
,AARTIDRUGS,EQ,       560.10,                  4422188.30,7816
,AARTIIND,EQ,      1863.90,                132696984.10,70953
,AARVEEDEN,EQ,        23.90,                    65738.75,2792
,AAVAS,EQ,      1384.40,                 33903886.80,24349
,ABAN,BE,        48.60,                  2327197.15,47489
,ABBOTINDIA,EQ,      7884.25,                138977107.30,17758
,ABCAPITAL,EQ,       102.50,                212728172.95,2104160
,ABFRL,EQ,       218.85,                125467162.95,579889
,ABSLNN50ET,EQ,       281.00,                    64422.21,231
,ACCELYA,EQ,       892.50,                  4836741.20,5403
,ACCURACY,SM,        70.00,                  1232000.00,17600
,ACE,EQ,       104.60,                 10656688.60,100940
,ADANIENT,EQ,       159.05,               1253889329.80,7975636
,ADANIGAS,EQ,       178.65,                869630838.10,4940331
,ADANIGREEN,EQ,        44.10,                 45583275.05,1032570
,ADANIPOWER,EQ,        50.35,                506579107.75,10128255
,ADANITRANS,EQ,       235.70,                 20797037.30,88802
,ADFFOODS,EQ,       298.85,                 43460691.75,146341
,ADHUNIK,BE,         1.85,                    52764.45,28367
,ADHUNIKIND,EQ,        82.80,                   996905.05,11925
,ADLABS,EQ,         7.55,                   657221.80,86538
,ADORWELD,EQ,       362.45,                   945594.25,2606
,ADROITINFO,BE,        13.75,                    54490.10,3830
,ADSL,EQ,        18.00,                  1934788.75,110282
,ADVANIHOTR,EQ,        65.00,                   580960.90,8924
,ADVENZYMES,EQ,       214.20,                 64869239.95,302658
,AEGISCHEM,EQ,       218.90,                 28917685.90,130108
,AGARIND,EQ,       161.15,                   472575.70,2931
,AGCNET,EQ,       110.00,                   126509.25,1149
,AGLSL,EQ,        56.00,                    99642.20,1803
,AGRITECH,EQ,        60.40,                   741736.55,12239
,AGROPHOS,BE,        76.90,                  3348232.85,43613
,AHLEAST,EQ,       209.35,                   463494.05,2219
,AHLUCONT,EQ,       332.85,                  1401904.15,4221
,AHLWEST,EQ,       343.05,                  1300510.75,3880
,AIAENG,EQ,      1794.30,                 82274696.25,45348
,AIFL,BZ,         5.70,                    16837.80,2954
,AIONJSW,EQ,        21.00,                   576119.40,27289
,AIRAN,EQ,        30.40,                   481730.55,16426
,AJANTPHARM,EQ,      1048.00,                249926843.75,239541
,AJMERA,EQ,       181.15,                 10236196.90,56452
,AKASH,SM,        58.15,                   465400.00,8000
,AKG,SM,        34.90,                  4334000.00,124000
,AKSHARCHEM,EQ,       315.85,                  1456420.85,4557
,AKSHOPTFBR,EQ,        12.70,                 11606483.70,903313
,AKZOINDIA,EQ,      1793.70,                 12825960.15,7204
,ALANKIT,EQ,        39.20,                 39740692.00,1010420
,ALBERTDAVD,EQ,       430.50,                  2383531.60,5535
