symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2013-03-25,511.45,521.2,485,491.8,485,507.25,38894,19568883.45,2899,INE117A01022
ADANIPORTS,EQ,2013-03-25,124.6,129.7,124.6,128.05,128.65,124.1,1137186,145214861.85,18046,INE742F01042
BEL,EQ,2013-03-25,1188,1188,1131,1138.2,1135,1141.9,5122,5843987.05,511,INE263A01016
BOSCHLTD,EQ,2013-03-25,8850.05,9000,8675.65,8839.25,8949,8829,9075,79736146.9,1693,INE323A01026
CUMMINSIND,EQ,2013-03-25,481.75,498.95,475,482.3,482.55,480,216781,104614438.3,7558,INE298A01020
DLF,EQ,2013-03-25,236.4,246.9,234.65,242.15,242.6,230.95,13225401,3202038246.15,112265,INE271C01023
HINDALCO,EQ,2013-03-25,92.45,92.45,87.6,88,87.8,89.65,5622910,504677669.15,39519,INE038A01020
INDHOTEL,EQ,2013-03-25,54.5,55,53.5,54,53.75,53.55,501079,27201438.7,4055,INE053A01029
LT,EQ,2013-03-25,1419.95,1420.85,1361.2,1366.45,1363.15,1399.15,1268183,1765601008.9,54718,INE018A01030
MANAPPURAM,EQ,2013-03-25,25.6,25.85,21.85,22.15,22.2,23.55,2179082,50560345.15,26045,INE522D01027
MARUTI,EQ,2013-03-25,1321,1330,1276.4,1285.2,1285,1305.55,336083,437831439.25,16781,INE585B01010
PGEL,EQ,2013-03-25,93.55,95,90.25,91.05,91,94.95,14692,1338011.45,64,INE457L01011
SBIN,EQ,2013-03-25,2124.9,2125.05,2052.9,2058.25,2060.05,2083.95,2264064,4735827833.15,105912,INE062A01012
SUZLON,EQ,2013-03-25,13.95,14.25,13.3,13.5,13.3,13.45,26834920,369174493.8,35528,INE040H01021
TRENT,EQ,2013-03-25,1003.05,1005,981.25,995.5,990,999.7,19399,19304408.6,506,INE849A01012
