symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2018-04-05,1278.60,1271.35,0.0057,0.0129,,0.2407
ADANIPORTS,2018-04-05,375.95,367.80,0.0219,0.0211,,0.4031
BEL,2018-04-05,145.05,143.75,0.0090,0.0183,,0.3420
BOSCHLTD,2018-04-05,19538.90,19685.45,-0.0075,0.0174,,0.3248
CUMMINSIND,2018-04-05,744.05,735.35,0.0118,0.0173,,0.3248
DIXON,2018-04-05,3609.35,3352.25,0.0739,0.0188,,0.4910
DLF,2018-04-05,206.25,198.60,0.0378,0.0232,,0.4643
DMART,2018-04-05,1401.30,1359.15,0.0305,0.0195,,0.3878
HAL,2018-04-05,1113.95,1115.90,-0.0017,0.0072,,0.1337
HINDALCO,2018-04-05,214.15,200.80,0.0644,0.0227,,0.5177
INDHOTEL,2018-04-05,136.45,136.15,0.0022,0.0216,,0.3993
INDIGO,2018-04-05,1448.85,1387.40,0.0433,0.0186,,0.3993
LT,2018-04-05,1328.80,1296.15,0.0249,0.0149,,0.2999
MANAPPURAM,2018-04-05,118.40,114.80,0.0309,0.0211,,0.4165
MARUTI,2018-04-05,9132.60,9013.50,0.0131,0.0124,,0.2369
PGEL,2018-04-05,324.05,307.70,0.0518,0.0630,,1.1922
SBIN,2018-04-05,259.30,247.30,0.0474,0.0218,,0.4604
SUZLON,2018-04-05,11.65,11.50,0.0130,0.0293,,0.5464
TRENT,2018-04-05,345.95,344.45,0.0043,0.0166,,0.3076
