symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-05-26,4004.75,3941.95,0.0158,0.0192,0.0192,0.3668
ADANIPORTS,2023-05-26,726.85,724.55,0.0032,0.0297,0.0296,0.5655
BEL,2023-05-26,110.70,109.60,0.0100,0.0192,0.0191,0.3649
BOSCHLTD,2023-05-26,18941.70,18781.20,0.0085,0.0156,0.0155,0.2961
CUMMINSIND,2023-05-26,1735.05,1650.15,0.0502,0.0173,0.0176,0.3362
DIXON,2023-05-26,3661.15,3597.85,0.0174,0.0247,0.0246,0.4700
DLF,2023-05-26,478.10,477.25,0.0018,0.0220,0.0219,0.4184
DMART,2023-05-26,3501.80,3435.35,0.0192,0.0176,0.0176,0.3362
HAL,2023-05-26,3020.20,3014.45,0.0019,0.0207,0.0206,0.3936
HINDALCO,2023-05-26,413.55,404.25,0.0227,0.0233,0.0233,0.4451
INDHOTEL,2023-05-26,383.95,380.60,0.0088,0.0208,0.0208,0.3974
INDIGO,2023-05-26,2323.40,2305.80,0.0076,0.0196,0.0196,0.3745
LT,2023-05-26,2218.45,2204.75,0.0062,0.0147,0.0146,0.2789
MANAPPURAM,2023-05-26,110.00,110.15,-0.0014,0.0260,0.0259,0.4948
MARUTI,2023-05-26,9399.75,9281.85,0.0126,0.0148,0.0147,0.2808
PAYTM,2023-05-26,706.15,713.60,-0.0105,0.0293,0.0292,0.5579
PGEL,2023-05-26,1560.20,1498.85,0.0401,0.0295,0.0296,0.5655
SBIN,2023-05-26,586.00,581.25,0.0081,0.0169,0.0169,0.3229
SUZLON,2023-05-26,10.00,9.80,0.0202,0.0370,0.0370,0.7069
TRENT,2023-05-26,1530.20,1515.25,0.0098,0.0194,0.0194,0.3706
