symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2013-02-11,647.4,654,645,650.1,649,646.05,8824,5739801.8,869,INE117A01022
ADANIPORTS,EQ,2013-02-11,153.3,156.5,152,153.5,154,151.85,2315423,357001316.45,23748,INE742F01042
BEL,EQ,2013-02-11,1275,1285,1265,1275.45,1277,1273.85,14038,17916809.65,1898,INE263A01016
BOSCHLTD,EQ,2013-02-11,9045.55,9077.95,8941.05,8956.8,8949,9021.4,8189,73801713.95,635,INE323A01026
CUMMINSIND,EQ,2013-02-11,508.85,512.05,500.95,504.25,504.5,508.85,38613,19475971.05,2657,INE298A01020
DLF,EQ,2013-02-11,269.15,273.75,268.05,271.45,271.2,268.8,4687591,1271001795.8,67337,INE271C01023
HINDALCO,EQ,2013-02-11,109.8,112.7,107.9,112.3,112.55,109.7,9989725,1110180747.45,54525,INE038A01020
INDHOTEL,EQ,2013-02-11,62,62.3,61.15,61.65,61.55,61.95,1062330,65408523.7,7243,INE053A01029
LT,EQ,2013-02-11,1513.9,1515.05,1486,1489.85,1488.2,1511.1,693598,1037322119.9,33191,INE018A01030
MANAPPURAM,EQ,2013-02-11,40,40,37.75,38,38,37.75,1245509,47392114,4458,INE522D01027
MARUTI,EQ,2013-02-11,1593.7,1594.9,1555.85,1558.8,1556.15,1587.7,361453,566567187.25,24814,INE585B01010
PGEL,EQ,2013-02-11,345,367.75,345,356.7,354.1,361.05,18790,6698286.35,254,INE457L01011
SBIN,EQ,2013-02-11,2289.9,2311.9,2277.35,2294.35,2290.95,2286.15,1481136,3399877857.05,67995,INE062A01012
SUZLON,EQ,2013-02-11,24.9,25.25,24.3,24.85,24.75,24.95,32054779,796312227.75,31258,INE040H01021
TRENT,EQ,2013-02-11,1135.35,1141,1128,1131.65,1128,1133.95,1429,1620369.85,210,INE849A01012
