symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-12-02,1479.40,1447.25,0.0220,0.0153,,0.3019
ADANIPORTS,2019-12-02,377.75,382.05,-0.0113,0.0156,,0.2942
BEL,2019-12-02,103.10,103.10,0.0000,0.0182,,0.3362
BOSCHLTD,2019-12-02,15881.85,16142.20,-0.0163,0.0200,,0.3783
CUMMINSIND,2019-12-02,539.65,542.25,-0.0048,0.0144,,0.2675
DIXON,2019-12-02,3272.10,3307.60,-0.0108,0.0289,,0.5368
DLF,2019-12-02,218.10,219.70,-0.0073,0.0232,,0.4318
DMART,2019-12-02,1846.35,1822.60,0.0129,0.0167,,0.3152
HAL,2019-12-02,781.35,774.90,0.0083,0.0164,,0.3057
HINDALCO,2019-12-02,200.80,200.15,0.0032,0.0194,,0.3592
INDHOTEL,2019-12-02,148.80,149.40,-0.0040,0.0176,,0.3267
INDIGO,2019-12-02,1452.15,1444.25,0.0055,0.0260,,0.4814
LT,2019-12-02,1333.35,1330.55,0.0021,0.0134,,0.2484
MANAPPURAM,2019-12-02,156.95,154.40,0.0164,0.0199,,0.3764
MARUTI,2019-12-02,7139.25,7246.00,-0.0148,0.0172,,0.3267
PGEL,2019-12-02,34.75,36.35,-0.0450,0.0318,,0.6247
SBIN,2019-12-02,338.50,341.85,-0.0098,0.0248,,0.4623
SUZLON,2019-12-02,2.35,2.30,0.0215,0.0333,,0.6247
TRENT,2019-12-02,526.20,520.60,0.0107,0.0172,,0.3229
