symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-12-11,1458.95,1450.30,0.0059,0.0136,,0.2541
ADANIPORTS,2019-12-11,369.70,366.90,0.0076,0.0173,,0.3229
BEL,2019-12-11,98.45,99.70,-0.0126,0.0168,,0.3171
BOSCHLTD,2019-12-11,15022.10,14969.15,0.0035,0.0188,,0.3477
CUMMINSIND,2019-12-11,522.55,527.50,-0.0094,0.0148,,0.2770
DIXON,2019-12-11,3443.10,3453.65,-0.0031,0.0273,,0.5063
DLF,2019-12-11,223.35,216.80,0.0298,0.0191,,0.3802
DMART,2019-12-11,1724.05,1736.60,-0.0073,0.0158,,0.2942
HAL,2019-12-11,760.20,758.75,0.0019,0.0141,,0.2617
HINDALCO,2019-12-11,196.60,199.10,-0.0126,0.0176,,0.3305
INDHOTEL,2019-12-11,146.45,146.65,-0.0014,0.0144,,0.2675
INDIGO,2019-12-11,1338.95,1328.70,0.0077,0.0264,,0.4910
LT,2019-12-11,1264.25,1279.00,-0.0116,0.0131,,0.2484
MANAPPURAM,2019-12-11,165.90,157.00,0.0551,0.0177,,0.4165
MARUTI,2019-12-11,6993.15,6963.75,0.0042,0.0156,,0.2904
PGEL,2019-12-11,41.40,34.55,0.1809,0.0303,,1.0164
SBIN,2019-12-11,312.80,313.40,-0.0019,0.0240,,0.4451
SUZLON,2019-12-11,2.10,2.15,-0.0235,0.0290,,0.5483
TRENT,2019-12-11,496.85,498.45,-0.0032,0.0153,,0.2847
