symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-12-26,1271.90,1259.75,0.0096,0.0162,,0.3038
ADANIPORTS,2019-12-26,363.65,368.60,-0.0135,0.0150,,0.2847
BEL,2019-12-26,98.85,99.60,-0.0076,0.0136,,0.2541
BOSCHLTD,2019-12-26,15328.65,15363.75,-0.0023,0.0160,,0.2961
CUMMINSIND,2019-12-26,555.40,555.95,-0.0010,0.0148,,0.2751
DIXON,2019-12-26,3912.60,3746.85,0.0433,0.0225,,0.4643
DLF,2019-12-26,226.75,228.65,-0.0083,0.0164,,0.3057
DMART,2019-12-26,1921.05,1907.35,0.0072,0.0193,,0.3592
HAL,2019-12-26,723.95,716.15,0.0108,0.0118,,0.2235
HINDALCO,2019-12-26,215.00,216.25,-0.0058,0.0172,,0.3191
INDHOTEL,2019-12-26,143.60,145.00,-0.0097,0.0161,,0.3019
INDIGO,2019-12-26,1321.90,1306.95,0.0114,0.0206,,0.3859
LT,2019-12-26,1279.30,1301.05,-0.0169,0.0113,,0.2235
MANAPPURAM,2019-12-26,172.60,172.55,0.0003,0.0191,,0.3534
MARUTI,2019-12-26,7240.90,7327.75,-0.0119,0.0137,,0.2598
PGEL,2019-12-26,47.60,41.70,0.1323,0.0438,,1.0202
SBIN,2019-12-26,329.85,331.45,-0.0048,0.0213,,0.3955
SUZLON,2019-12-26,2.00,2.00,0.0000,0.0255,,0.4719
TRENT,2019-12-26,524.80,521.20,0.0069,0.0137,,0.2560
