symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-12-09,1450.35,1443.10,0.0050,0.0144,,0.2675
ADANIPORTS,2019-12-09,373.60,366.15,0.0201,0.0171,,0.3305
BEL,2019-12-09,102.50,102.65,-0.0015,0.0164,,0.3038
BOSCHLTD,2019-12-09,15218.25,15144.25,0.0049,0.0195,,0.3611
CUMMINSIND,2019-12-09,527.10,520.70,0.0122,0.0155,,0.2923
DIXON,2019-12-09,3504.45,3450.35,0.0156,0.0285,,0.5330
DLF,2019-12-09,217.15,218.40,-0.0057,0.0203,,0.3764
DMART,2019-12-09,1780.65,1801.45,-0.0116,0.0152,,0.2866
HAL,2019-12-09,754.50,766.25,-0.0155,0.0144,,0.2770
HINDALCO,2019-12-09,198.85,197.95,0.0045,0.0187,,0.3477
INDHOTEL,2019-12-09,148.15,148.35,-0.0013,0.0151,,0.2789
INDIGO,2019-12-09,1327.80,1323.05,0.0036,0.0280,,0.5197
LT,2019-12-09,1276.05,1290.80,-0.0115,0.0136,,0.2579
MANAPPURAM,2019-12-09,158.10,158.05,0.0003,0.0188,,0.3477
MARUTI,2019-12-09,6994.85,6886.40,0.0156,0.0160,,0.3057
PGEL,2019-12-09,35.20,35.10,0.0028,0.0319,,0.5903
SBIN,2019-12-09,316.70,320.00,-0.0104,0.0252,,0.4700
SUZLON,2019-12-09,2.20,2.20,0.0000,0.0302,,0.5598
TRENT,2019-12-09,500.20,503.25,-0.0061,0.0162,,0.3019
