symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-09-12,5248.50,5218.10,0.0058,0.0201,0.0200,0.3821
ADANIPORTS,2025-09-12,1393.10,1393.10,0.0000,0.0214,0.0213,0.4069
BEL,2025-09-12,399.30,385.15,0.0361,0.0203,0.0204,0.3897
BOSCHLTD,2025-09-12,39885.00,40655.00,-0.0191,0.0155,0.0156,0.2980
CUMMINSIND,2025-09-12,4030.40,4039.70,-0.0023,0.0191,0.0191,0.3649
DIXON,2025-09-12,18103.00,18041.00,0.0034,0.0242,0.0241,0.4604
DLF,2025-09-12,758.40,756.35,0.0027,0.0200,0.0199,0.3802
DMART,2025-09-12,4616.50,4589.80,0.0058,0.0178,0.0177,0.3382
ETERNAL,2025-09-12,321.40,328.10,-0.0206,0.0249,0.0249,0.4757
HAL,2025-09-12,4745.60,4581.20,0.0353,0.0217,0.0217,0.4146
HINDALCO,2025-09-12,758.05,742.65,0.0205,0.0181,0.0181,0.3458
INDHOTEL,2025-09-12,777.70,773.95,0.0048,0.0192,0.0192,0.3668
INDIGO,2025-09-12,5727.50,5667.00,0.0106,0.0178,0.0177,0.3382
LT,2025-09-12,3579.80,3539.50,0.0113,0.0151,0.0151,0.2885
MANAPPURAM,2025-09-12,291.20,287.20,0.0138,0.0234,0.0234,0.4471
MARUTI,2025-09-12,15325.00,15095.00,0.0151,0.0139,0.0139,0.2656
PAYTM,2025-09-12,1219.00,1224.00,-0.0041,0.0304,0.0303,0.5789
PGEL,2025-09-12,569.90,570.05,-0.0003,0.0378,0.0377,0.7203
SBIN,2025-09-12,823.55,823.65,-0.0001,0.0140,0.0140,0.2675
SUZLON,2025-09-12,57.11,56.94,0.0030,0.0276,0.0276,0.5273
TRENT,2025-09-12,5130.00,5171.00,-0.0080,0.0244,0.0244,0.4662
