symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-09-02,5148.10,5127.40,0.0040,0.0205,0.0204,0.3897
ADANIPORTS,2025-09-02,1336.20,1335.30,0.0007,0.0217,0.0217,0.4146
BEL,2025-09-02,376.60,373.90,0.0072,0.0204,0.0204,0.3897
BOSCHLTD,2025-09-02,41315.00,40785.00,0.0129,0.0158,0.0157,0.2999
CUMMINSIND,2025-09-02,3826.40,3880.10,-0.0139,0.0194,0.0194,0.3706
DIXON,2025-09-02,17553.00,17582.00,-0.0017,0.0246,0.0246,0.4700
DLF,2025-09-02,754.80,748.30,0.0086,0.0203,0.0203,0.3878
DMART,2025-09-02,4680.00,4735.00,-0.0117,0.0179,0.0178,0.3401
ETERNAL,2025-09-02,322.40,321.10,0.0040,0.0253,0.0253,0.4834
HAL,2025-09-02,4451.40,4429.50,0.0049,0.0220,0.0220,0.4203
HINDALCO,2025-09-02,720.95,719.60,0.0019,0.0183,0.0182,0.3477
INDHOTEL,2025-09-02,765.60,759.85,0.0075,0.0196,0.0196,0.3745
INDIGO,2025-09-02,5665.50,5670.00,-0.0008,0.0181,0.0180,0.3439
LT,2025-09-02,3574.80,3598.40,-0.0066,0.0154,0.0153,0.2923
MANAPPURAM,2025-09-02,281.00,275.00,0.0216,0.0237,0.0237,0.4528
MARUTI,2025-09-02,14842.00,14887.00,-0.0030,0.0139,0.0138,0.2636
PAYTM,2025-09-02,1257.90,1235.80,0.0177,0.0307,0.0306,0.5846
PGEL,2025-09-02,560.30,554.95,0.0096,0.0385,0.0384,0.7336
SBIN,2025-09-02,803.90,806.05,-0.0027,0.0143,0.0142,0.2713
SUZLON,2025-09-02,58.25,57.86,0.0067,0.0282,0.0281,0.5368
TRENT,2025-09-02,5412.00,5450.00,-0.0070,0.0247,0.0247,0.4719
