symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-09-18,5436.10,5385.80,0.0093,0.0199,0.0199,0.3802
ADANIPORTS,2025-09-18,1412.80,1406.10,0.0048,0.0212,0.0211,0.4031
BEL,2025-09-18,409.90,412.20,-0.0056,0.0203,0.0203,0.3878
BOSCHLTD,2025-09-18,39885.00,39775.00,0.0028,0.0155,0.0155,0.2961
CUMMINSIND,2025-09-18,4101.00,4125.40,-0.0059,0.0190,0.0189,0.3611
DIXON,2025-09-18,18331.00,18110.00,0.0121,0.0240,0.0239,0.4566
DLF,2025-09-18,783.10,786.45,-0.0043,0.0199,0.0198,0.3783
DMART,2025-09-18,4760.30,4717.30,0.0091,0.0176,0.0176,0.3362
ETERNAL,2025-09-18,337.85,328.25,0.0288,0.0247,0.0247,0.4719
HAL,2025-09-18,4856.80,4890.20,-0.0069,0.0216,0.0216,0.4127
HINDALCO,2025-09-18,750.15,750.10,0.0001,0.0180,0.0179,0.3420
INDHOTEL,2025-09-18,782.05,780.25,0.0023,0.0191,0.0191,0.3649
INDIGO,2025-09-18,5715.50,5746.50,-0.0054,0.0176,0.0176,0.3362
LT,2025-09-18,3686.30,3685.50,0.0002,0.0151,0.0150,0.2866
MANAPPURAM,2025-09-18,292.25,292.85,-0.0021,0.0233,0.0232,0.4432
MARUTI,2025-09-18,15817.00,15801.00,0.0010,0.0139,0.0138,0.2636
PAYTM,2025-09-18,1229.30,1222.10,0.0059,0.0301,0.0300,0.5731
PGEL,2025-09-18,567.40,569.00,-0.0028,0.0375,0.0374,0.7145
SBIN,2025-09-18,854.35,857.15,-0.0033,0.0141,0.0140,0.2675
SUZLON,2025-09-18,59.08,59.29,-0.0035,0.0274,0.0273,0.5216
TRENT,2025-09-18,5144.00,5197.50,-0.0103,0.0242,0.0242,0.4623
