symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2024-08-12,7674.65,7972.05,-0.0380,0.0228,0.0229,0.4375
ADANIPORTS,2024-08-12,1501.45,1533.80,-0.0213,0.0278,0.0278,0.5311
BEL,2024-08-12,301.40,302.20,-0.0027,0.0248,0.0247,0.4719
BOSCHLTD,2024-08-12,31597.65,32017.30,-0.0132,0.0149,0.0149,0.2847
CUMMINSIND,2024-08-12,3753.60,3715.10,0.0103,0.0214,0.0214,0.4088
DIXON,2024-08-12,11664.30,11739.70,-0.0064,0.0240,0.0240,0.4585
DLF,2024-08-12,835.45,830.90,0.0055,0.0211,0.0211,0.4031
DMART,2024-08-12,5013.75,4989.85,0.0048,0.0162,0.0162,0.3095
HAL,2024-08-12,4726.50,4723.90,0.0006,0.0258,0.0257,0.4910
HINDALCO,2024-08-12,629.35,622.90,0.0103,0.0204,0.0203,0.3878
INDHOTEL,2024-08-12,617.15,618.45,-0.0021,0.0197,0.0196,0.3745
INDIGO,2024-08-12,4251.60,4290.20,-0.0090,0.0185,0.0184,0.3515
LT,2024-08-12,3571.90,3592.15,-0.0057,0.0174,0.0174,0.3324
MANAPPURAM,2024-08-12,209.92,204.77,0.0248,0.0258,0.0258,0.4929
MARUTI,2024-08-12,12273.25,12224.40,0.0040,0.0141,0.0140,0.2675
PAYTM,2024-08-12,514.60,510.95,0.0071,0.0368,0.0367,0.7012
PGEL,2024-08-12,442.25,430.45,0.0270,0.0312,0.0312,0.5961
SBIN,2024-08-12,812.60,824.30,-0.0143,0.0184,0.0184,0.3515
SUZLON,2024-08-12,80.37,76.55,0.0487,0.0325,0.0326,0.6228
TRENT,2024-08-12,6382.35,6275.40,0.0169,0.0223,0.0223,0.4260
