symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2024-08-20,7800.75,7822.45,-0.0028,0.0229,0.0228,0.4356
ADANIPORTS,2024-08-20,1492.55,1496.45,-0.0026,0.0276,0.0275,0.5254
BEL,2024-08-20,303.15,302.15,0.0033,0.0246,0.0246,0.4700
BOSCHLTD,2024-08-20,32054.10,31605.85,0.0141,0.0150,0.0150,0.2866
CUMMINSIND,2024-08-20,3829.55,3754.85,0.0197,0.0212,0.0212,0.4050
DIXON,2024-08-20,12675.65,12780.05,-0.0082,0.0241,0.0240,0.4585
DLF,2024-08-20,867.35,857.20,0.0118,0.0213,0.0213,0.4069
DMART,2024-08-20,5079.05,5002.70,0.0151,0.0161,0.0161,0.3076
HAL,2024-08-20,4736.20,4792.15,-0.0117,0.0255,0.0255,0.4872
HINDALCO,2024-08-20,672.90,658.85,0.0211,0.0204,0.0204,0.3897
INDHOTEL,2024-08-20,616.15,613.15,0.0049,0.0195,0.0195,0.3725
INDIGO,2024-08-20,4302.05,4231.95,0.0164,0.0183,0.0183,0.3496
LT,2024-08-20,3572.90,3555.05,0.0050,0.0172,0.0172,0.3286
MANAPPURAM,2024-08-20,208.38,202.22,0.0300,0.0256,0.0256,0.4891
MARUTI,2024-08-20,12215.00,12149.70,0.0054,0.0139,0.0139,0.2656
PAYTM,2024-08-20,572.85,572.80,0.0001,0.0368,0.0367,0.7012
PGEL,2024-08-20,531.75,519.80,0.0227,0.0323,0.0323,0.6171
SBIN,2024-08-20,820.30,813.70,0.0081,0.0183,0.0182,0.3477
SUZLON,2024-08-20,79.43,80.71,-0.0160,0.0326,0.0325,0.6209
TRENT,2024-08-20,6793.90,6689.65,0.0155,0.0222,0.0221,0.4222
