symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2026-01-27,4694.50,4777.00,4649.50,4707.50,4777.00,4694.50,178884,837756199.00,24768,INE117A01022
ADANIPORTS,EQ,2026-01-27,1334.30,1368.30,1322.00,1363.90,1365.00,1308.40,3838632,5192596487.20,111797,INE742F01042
DMART,EQ,2026-01-27,3651.00,3686.10,3633.80,3670.60,3685.00,3665.60,374815,1373262456.70,38289,INE192R01011
BEL,EQ,2026-01-27,416.45,419.25,411.60,415.95,417.70,410.70,15482165,6428760144.00,199990,INE263A01024
BOSCHLTD,EQ,2026-01-27,35395.00,35840.00,34930.00,35310.00,35525.00,35265.00,18829,662679155.00,8060,INE323A01026
CUMMINSIND,EQ,2026-01-27,3933.20,3974.90,3883.10,3928.30,3940.00,3930.40,473955,1861937984.30,57165,INE298A01020
DIXON,EQ,2026-01-27,10400.00,10400.00,9990.00,10184.00,10239.00,10360.00,702193,7110169933.00,98196,INE935N01020
DLF,EQ,2026-01-27,596.00,611.30,589.25,609.55,610.80,588.45,9013655,5404566319.60,127228,INE271C01023
ETERNAL,EQ,2026-01-27,258.05,261.15,250.50,253.85,255.00,258.70,106172023,27017131954.10,673445,INE758T01015
HINDALCO,EQ,2026-01-27,985.00,985.00,950.75,961.85,964.00,950.30,10009735,9633732951.70,145927,INE038A01020
HAL,EQ,2026-01-27,4349.90,4377.30,4271.70,4348.50,4370.00,4305.70,1042386,4500000316.50,77314,INE066F01020
INDIGO,EQ,2026-01-27,4700.00,4784.00,4643.50,4769.00,4764.00,4704.50,1255311,5934131085.50,86917,INE646L01027
LT,EQ,2026-01-27,3743.80,3815.00,3739.00,3787.80,3804.50,3743.80,2162193,8156024331.90,112278,INE018A01030
LENSKART,EQ,2026-01-27,423.50,436.00,418.00,434.25,435.80,423.95,822282,352712731.30,21188,INE956O01016
MANAPPURAM,EQ,2026-01-27,298.10,299.40,290.90,295.10,295.00,294.75,2924572,863072252.95,37513,INE522D01027
MARUTI,EQ,2026-01-27,15300.00,15387.00,15013.00,15245.00,15237.00,15469.00,565768,8591582244.00,108384,INE585B01010
PAYTM,EQ,2026-01-27,1150.00,1160.00,1118.10,1144.80,1150.00,1138.80,5280654,6011128078.00,123827,INE982J01020
PGEL,EQ,2026-01-27,520.00,524.85,506.40,518.55,523.00,510.35,2259696,1164081928.55,39771,INE457L01029
SBIN,EQ,2026-01-27,1034.10,1055.00,1030.25,1053.15,1053.00,1029.50,14420630,15057719793.40,225915,INE062A01020
SUZLON,EQ,2026-01-27,45.85,46.25,44.88,45.79,46.18,45.70,62941841,2868831553.14,151043,INE040H01021
INDHOTEL,EQ,2026-01-27,640.70,654.10,633.85,651.35,649.75,645.80,5027334,3241510133.75,78701,INE053A01029
TRENT,EQ,2026-01-27,3776.60,3818.00,3718.10,3795.10,3815.90,3755.90,996913,3756087212.90,87225,INE849A01020
