symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2008-03-07,221761,131963,59.51
BEL,EQ,2008-03-07,29447,19833,67.35
BOSCHLTD,EQ,2008-03-07,2077,1573,75.73
CUMMINSIND,EQ,2008-03-07,22019,14635,66.47
DLF,EQ,2008-03-07,3301590,1486353,45.02
HINDALCO,EQ,2008-03-07,3406287,951421,27.93
INDHOTEL,EQ,2008-03-07,1018676,480629,47.18
LT,EQ,2008-03-07,1842941,1142309,61.98
MARUTI,EQ,2008-03-07,1553921,815071,52.45
SBIN,EQ,2008-03-07,1340812,437330,32.62
SBIN,IL,2008-03-07,444391,444391,100.00
SUZLON,EQ,2008-03-07,10034357,3167934,31.57
TRENT,EQ,2008-03-07,11421,11072,96.94
TRENT,W1,2008-03-07,1,0,0.00
