symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2008-03-11,343076,192093,55.99
BEL,EQ,2008-03-11,117943,101026,85.66
BOSCHLTD,EQ,2008-03-11,1926,1648,85.57
CUMMINSIND,EQ,2008-03-11,94104,87684,93.18
DLF,EQ,2008-03-11,4777612,2116499,44.30
HINDALCO,EQ,2008-03-11,4046806,1366167,33.76
INDHOTEL,EQ,2008-03-11,786641,436449,55.48
LT,EQ,2008-03-11,1448478,539274,37.23
MARUTI,EQ,2008-03-11,846194,498368,58.90
SBIN,EQ,2008-03-11,915868,246354,26.90
SUZLON,EQ,2008-03-11,6572911,2089166,31.78
TRENT,EQ,2008-03-11,9246,7877,85.19
