symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-01-05,1293.60,1263.00,0.0239,0.0214,0.0214,0.4088
ADANIPORTS,2021-01-05,499.45,498.90,0.0011,0.0246,0.0245,0.4681
BEL,2021-01-05,131.50,131.30,0.0015,0.0287,0.0287,0.5483
BOSCHLTD,2021-01-05,13432.90,13334.20,0.0074,0.0250,0.0249,0.4757
CUMMINSIND,2021-01-05,616.05,609.25,0.0111,0.0216,0.0215,0.4108
DIXON,2021-01-05,14030.25,13773.40,0.0185,0.0287,0.0287,0.5483
DLF,2021-01-05,241.75,244.30,-0.0105,0.0328,0.0327,0.6247
DMART,2021-01-05,2991.40,2898.70,0.0315,0.0225,0.0225,0.4299
HAL,2021-01-05,921.50,886.90,0.0383,0.0280,0.0281,0.5368
HINDALCO,2021-01-05,250.30,254.30,-0.0159,0.0317,0.0316,0.6037
INDHOTEL,2021-01-05,123.15,126.40,-0.0260,0.0289,0.0289,0.5521
INDIGO,2021-01-05,1714.65,1744.80,-0.0174,0.0286,0.0285,0.5445
LT,2021-01-05,1306.30,1314.55,-0.0063,0.0218,0.0218,0.4165
MANAPPURAM,2021-01-05,173.75,172.05,0.0098,0.0346,0.0346,0.6610
MARUTI,2021-01-05,7655.20,7702.20,-0.0061,0.0244,0.0243,0.4643
PGEL,2021-01-05,132.40,134.35,-0.0146,0.0414,0.0413,0.7890
SBIN,2021-01-05,281.75,281.05,0.0025,0.0271,0.0270,0.5158
SUZLON,2021-01-05,7.53,7.19,0.0462,0.0425,0.0425,0.8120
TRENT,2021-01-05,675.00,678.50,-0.0052,0.0292,0.0291,0.5560
