symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-01-06,1297.30,1293.60,0.0029,0.0214,0.0214,0.4088
ADANIPORTS,2021-01-06,496.80,499.45,-0.0053,0.0245,0.0244,0.4662
BEL,2021-01-06,133.15,131.50,0.0125,0.0287,0.0286,0.5464
BOSCHLTD,2021-01-06,13302.10,13432.90,-0.0098,0.0249,0.0249,0.4757
CUMMINSIND,2021-01-06,610.35,616.05,-0.0093,0.0215,0.0215,0.4108
DIXON,2021-01-06,14445.80,14030.25,0.0292,0.0287,0.0287,0.5483
DLF,2021-01-06,241.05,241.75,-0.0029,0.0327,0.0326,0.6228
DMART,2021-01-06,2914.10,2991.40,-0.0262,0.0225,0.0226,0.4318
HAL,2021-01-06,943.80,921.50,0.0239,0.0281,0.0281,0.5368
HINDALCO,2021-01-06,259.05,250.30,0.0344,0.0316,0.0316,0.6037
INDHOTEL,2021-01-06,123.35,123.15,0.0016,0.0289,0.0288,0.5502
INDIGO,2021-01-06,1732.45,1714.65,0.0103,0.0285,0.0285,0.5445
LT,2021-01-06,1314.00,1306.30,0.0059,0.0218,0.0217,0.4146
MANAPPURAM,2021-01-06,173.95,173.75,0.0012,0.0346,0.0345,0.6591
MARUTI,2021-01-06,7628.75,7655.20,-0.0035,0.0243,0.0243,0.4643
PGEL,2021-01-06,139.55,132.40,0.0526,0.0413,0.0413,0.7890
SBIN,2021-01-06,285.05,281.75,0.0116,0.0270,0.0269,0.5139
SUZLON,2021-01-06,7.86,7.53,0.0429,0.0425,0.0425,0.8120
TRENT,2021-01-06,676.65,675.00,0.0024,0.0291,0.0291,0.5560
