symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-08-23,1675.10,1714.05,-0.0230,0.0193,0.0193,0.3687
ADANIPORTS,2021-08-23,668.30,687.20,-0.0279,0.0264,0.0264,0.5044
BEL,2021-08-23,175.15,171.05,0.0237,0.0258,0.0258,0.4929
BOSCHLTD,2021-08-23,13651.35,13676.65,-0.0019,0.0213,0.0213,0.4069
CUMMINSIND,2021-08-23,975.50,992.00,-0.0168,0.0216,0.0216,0.4127
DIXON,2021-08-23,3909.35,4043.30,-0.0337,0.0255,0.0255,0.4872
DLF,2021-08-23,306.60,307.00,-0.0013,0.0295,0.0294,0.5617
DMART,2021-08-23,3673.75,3643.05,0.0084,0.0202,0.0202,0.3859
HAL,2021-08-23,1112.35,1126.50,-0.0126,0.0234,0.0234,0.4471
HINDALCO,2021-08-23,406.85,403.65,0.0079,0.0289,0.0288,0.5502
INDHOTEL,2021-08-23,137.95,138.55,-0.0043,0.0256,0.0256,0.4891
INDIGO,2021-08-23,1671.50,1658.50,0.0078,0.0235,0.0235,0.4490
LT,2021-08-23,1580.75,1593.60,-0.0081,0.0190,0.0190,0.3630
MANAPPURAM,2021-08-23,158.45,158.30,0.0009,0.0298,0.0298,0.5693
MARUTI,2021-08-23,6825.90,6850.80,-0.0036,0.0199,0.0198,0.3783
PGEL,2021-08-23,293.45,311.65,-0.0602,0.0383,0.0384,0.7336
SBIN,2021-08-23,409.50,406.70,0.0069,0.0243,0.0242,0.4623
SUZLON,2021-08-23,5.90,5.80,0.0171,0.0402,0.0401,0.7661
TRENT,2021-08-23,884.35,897.25,-0.0145,0.0255,0.0255,0.4872
