symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-08-18,1761.25,1745.15,0.0092,0.0193,0.0193,0.3687
ADANIPORTS,2021-08-18,705.40,692.65,0.0182,0.0264,0.0264,0.5044
BEL,2021-08-18,174.10,176.05,-0.0111,0.0259,0.0258,0.4929
BOSCHLTD,2021-08-18,13978.30,13994.90,-0.0012,0.0214,0.0213,0.4069
CUMMINSIND,2021-08-18,1029.90,1019.70,0.0100,0.0216,0.0215,0.4108
DIXON,2021-08-18,4099.30,4099.45,-0.0000,0.0256,0.0255,0.4872
DLF,2021-08-18,327.10,325.35,0.0054,0.0294,0.0293,0.5598
DMART,2021-08-18,3650.65,3634.30,0.0045,0.0203,0.0202,0.3859
HAL,2021-08-18,1120.05,1066.90,0.0486,0.0233,0.0235,0.4490
HINDALCO,2021-08-18,426.95,436.60,-0.0224,0.0287,0.0287,0.5483
INDHOTEL,2021-08-18,140.55,141.15,-0.0043,0.0257,0.0257,0.4910
INDIGO,2021-08-18,1697.45,1705.50,-0.0047,0.0236,0.0236,0.4509
LT,2021-08-18,1632.80,1638.75,-0.0036,0.0190,0.0190,0.3630
MANAPPURAM,2021-08-18,165.50,168.95,-0.0206,0.0298,0.0298,0.5693
MARUTI,2021-08-18,6840.15,6885.50,-0.0066,0.0200,0.0199,0.3802
PGEL,2021-08-18,335.05,342.35,-0.0216,0.0381,0.0380,0.7260
SBIN,2021-08-18,419.70,421.50,-0.0043,0.0243,0.0243,0.4643
SUZLON,2021-08-18,6.05,6.35,-0.0484,0.0401,0.0402,0.7680
TRENT,2021-08-18,900.70,887.40,0.0149,0.0257,0.0256,0.4891
