,08-May-2018
The Nifty witnessed an intraday movement of about 69.15 points.The closing index was 0.02 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 34185.15
, Traded Quantity (in Lakhs), 15534.89
, Number of Trades, 11521333
, Total Market Capitalisation (Rs. Crores), 14885410.17

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10715.50,     10757.90,     10758.55,     10689.40,     10717.80,2.3
,NIFTY50 EQL Wgt,     12546.40,     12586.10,     12587.45,     12516.20,     12555.80,9.4
,NIFTY100 EQL Wgt,     13941.25,     13983.55,     13985.15,     13906.35,     13933.40,-7.85
,NIFTY100 LowVol30,      8469.45,      8486.10,      8488.10,      8426.10,      8448.35,-21.1
,NIFTY Alpha 50,     14055.00,     14148.35,     14193.60,     14032.20,     14110.00,55
,Nifty IT,     13424.90,     13453.95,     13474.25,     13297.20,     13379.65,-45.25
,Nifty Next 50,     29939.00,     30014.85,     30026.05,     29817.75,     29842.50,-96.5
,Nifty Bank,     25852.05,     26074.15,     26116.25,     25954.60,     26090.50,238.45
,NIFTY MIDCAP 100,     19867.75,     19914.20,     19920.20,     19764.25,     19839.05,-28.7
,Nifty 500,      9418.80,      9451.90,      9452.45,      9396.75,      9419.85,1.05
,Nifty 100,     11085.05,     11126.65,     11127.60,     11057.70,     11082.20,-2.85
,Nifty Midcap 50,      5344.75,      5364.40,      5364.70,      5323.50,      5341.55,-3.2
,Nifty Realty,       313.55,       314.65,       317.95,       313.45,       317.25,3.7
,Nifty Infra,      3449.65,      3459.10,      3462.10,      3423.30,      3438.95,-10.7
,Nifty Energy,     13863.10,     13903.25,     13972.40,     13833.95,     13880.60,17.5
,Nifty FMCG,     28586.50,     28642.40,     28692.90,     28523.20,     28555.15,-31.35
,Nifty MNC,     14464.80,     14493.05,     14494.10,     14379.50,     14398.80,-66
,Nifty Pharma,      8774.40,      8812.95,      8882.35,      8734.95,      8753.25,-21.15
,Nifty PSE,      3827.30,      3827.25,      3860.15,      3825.15,      3852.90,25.6
,Nifty PSU Bank,      2840.80,      2856.70,      2916.35,      2815.35,      2876.50,35.7
,Nifty Serv Sector,     14358.10,     14426.60,     14430.50,     14334.75,     14385.35,27.25
,India VIX,13.7600,13.7600,14.4350,11.0925,14.0550,0.2950
,Nifty Auto,     11489.60,     11516.30,     11517.50,     11404.80,     11437.20,-52.4
,Nifty Metal,      3695.95,      3708.90,      3725.70,      3665.65,      3689.10,-6.85
,Nifty Media,      3373.55,      3383.40,      3383.85,      3341.45,      3355.45,-18.1
,NIFTY SMLCAP 100,      8245.55,      8277.30,      8316.35,      8250.35,      8296.20,50.65
,Nifty 200,      5818.60,      5839.35,      5839.75,      5802.80,      5816.20,-2.4
,Nifty Div Opps 50,      2660.55,      2663.60,      2669.05,      2653.95,      2660.40,-.15
,Nifty Commodities,      3776.25,      3782.80,      3799.55,      3767.90,      3786.05,9.8
,Nifty Consumption,      5035.60,      5050.25,      5050.25,      5011.55,      5020.60,-15
,Nifty Fin Service,     10813.60,     10880.95,     10885.45,     10826.80,     10864.55,50.95
,Nifty50 Div Point,          .82,          .82,          .82,          .82,          .82,0
,Nifty100 Liq 15,      4209.60,      4222.50,      4230.25,      4201.25,      4219.40,9.8
,Nifty CPSE,      2405.70,      2407.85,      2430.75,      2392.30,      2411.50,5.8
,Nifty GrowSect 15,      6672.80,      6688.80,      6688.80,      6651.75,      6665.35,-7.45
,Nifty50 PR 2x Lev,      4655.95,      4692.05,      4692.05,      4632.55,      4657.25,1.3
,Nifty50 PR 1x Inv,       408.00,       406.45,       409.05,       406.45,       408.00,0
,Nifty50 TR 2x Lev,      5777.40,      5822.15,      5822.15,      5748.35,      5778.95,1.55
,Nifty50 TR 1x Inv,       366.25,       364.90,       367.20,       364.90,       366.25,0
,Nifty50 Value 20,      4774.05,      4805.30,      4827.60,      4783.15,      4804.70,30.65
,Nifty Mid Liq 15,      4394.05,      4403.55,      4406.70,      4370.00,      4380.75,-13.3
,Nifty Pvt Bank,     14795.75,     14953.65,     14994.45,     14873.50,     14976.15,180.4
,Nifty Quality 30,      2574.95,      2579.15,      2582.50,      2568.05,      2573.85,-1.1
,Nifty GS 8 13Yr,      1698.95,      1699.29,      1704.38,      1697.11,      1703.06,4.11
,Nifty GS 10Yr,      1599.35,      1599.67,      1607.24,      1596.17,      1604.51,5.16
,Nifty GS 10Yr Cln,       906.60,       906.60,       910.99,       904.56,       909.40,2.8
,Nifty GS 4 8Yr,      1800.66,      1801.01,      1804.46,      1799.70,      1803.87,3.21
,Nifty GS 11 15Yr,      1758.81,      1759.17,      1767.34,      1757.10,      1766.57,7.76
,Nifty GS 15YrPlus,      1893.91,      1894.31,      1894.31,      1894.31,      1894.31,.4
,Nifty GS Compsite,      1739.29,      1739.65,      1746.28,      1737.46,      1745.05,5.76

,ADVANCES,770
,DECLINES,1014
,UNCHANGED,73

,Total securities that have hit their price bands today,194

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,PCJEWELLER,EQ,       240.25,       202.30,-15.8,3420.01
,CESC,EQ,      1063.05,                355098023.85,334987
,CGCL,EQ,        90.75,                   421832.80,4619
,CGPOWER,EQ,        81.90,                136800916.65,1670829
,CHAMBLFERT,EQ,       183.30,                106826009.30,580575
,CHEMFAB,BE,       248.60,                  1855091.15,7505
,CHENNPETRO,EQ,       304.05,                219282831.55,719466
,CHOLAFIN,EQ,      1662.05,                337134926.40,202893
,CHROMATIC,BE,         1.75,                    54267.05,30867
,CIGNITITEC,BE,       240.65,                  2637921.50,11008
,CIMMCO,EQ,        80.25,                   790636.85,9795
,CINELINE,EQ,        73.10,                  3838788.65,51700
,CINEVISTA,EQ,         9.15,                    21172.75,2346
,CLEDUCATE,EQ,       220.65,                  1190092.75,5359
,CLNINDIA,EQ,       535.00,                  4679041.75,8745
,CMICABLES,EQ,       319.75,                  6322908.90,19696
,CMMIPL,SM,        65.00,                   384000.00,6000
,CNOVAPETRO,EQ,        34.90,                    37348.85,1085
,COCHINSHIP,EQ,       522.55,                 21279713.70,40677
,COFFEEDAY,EQ,       341.25,                 65637242.20,190755
,COMPINFO,EQ,        36.55,                  1853740.20,50460
,COMPUSOFT,EQ,        12.75,                   352716.80,27385
,CONSOFINVT,EQ,        62.50,                    23748.60,378
,CONTROLPR,EQ,       440.55,                  8153864.20,18508
,CORALFINAC,EQ,        27.10,                   967194.15,35299
,CORDSCABLE,EQ,        88.65,                   853116.90,9556
,COROMANDEL,EQ,       444.05,                 93187473.60,209137
,CORPBANK,EQ,        29.45,                  6912437.70,233756
,COSMOFILMS,EQ,       266.55,                  2096862.75,7915
,COUNCODOS,EQ,         2.80,                    30241.75,10683
,COX&KINGS,EQ,       210.00,                 84623129.80,397017
,CPSEETF,EQ,        27.91,                 10181294.20,363934
,CREATIVEYE,EQ,         3.80,                      387.60,102
,CREST,EQ,       207.00,                   278978.60,1339
,CRISIL,EQ,      1778.55,                 18216683.95,10217
,CRMFGETF,EQ,      2902.25,                  6372228.00,2197
,CROMPTON,EQ,       250.00,                151124286.95,610107
,CTE,EQ,        61.50,                   321991.95,5272
,CUB,EQ,       191.35,                119322751.00,627744
,CUBEXTUB,BE,        21.50,                     9125.70,439
,CUPID,EQ,       279.60,                  5720535.55,20245
,CYBERMEDIA,EQ,        10.80,                    91279.60,8433
,CYBERTECH,EQ,        66.30,                   643557.90,9680
,CYIENT,EQ,       817.65,                307791218.85,374763
,DAAWAT,EQ,        90.15,                 77793009.45,858118
,DALMIABHA,EQ,      2867.05,                253870772.15,89149
,DALMIASUG,EQ,        62.90,                  3740613.70,59275
,DAMODARIND,EQ,       118.70,                   670054.35,5586
,DATAMATICS,EQ,       115.05,                 11343784.20,98763
,DBCORP,EQ,       291.70,                  7328519.95,24974
,DBL,EQ,      1152.60,                110534846.95,95991
,DBREALTY,EQ,        62.90,                 25137185.40,395561
,DBSTOCKBRO,EQ,         8.50,                        8.50,1
,DCAL,EQ,       375.85,                 36143062.35,95469
,DCBBANK,EQ,       198.75,                689286639.65,3462232
,DCM,EQ,        92.75,                   967787.65,10372
,DCMFINSERV,BE,         2.45,                     1317.50,550
,DCMSHRIRAM,EQ,       260.45,                130417483.35,488961
,DCW,EQ,        31.65,                 10532491.35,333325
,DECCANCE,EQ,       489.40,                   191260.95,391
,DEEPAKFERT,EQ,       337.75,                 21066374.95,62251
,DEEPAKNTR,EQ,       256.55,                 47939213.40,187611
,DEEPIND,EQ,       148.55,                  6140333.95,40997
,DELTACORP,EQ,       248.25,                326825750.15,1313165
,DELTAMAGNT,EQ,        58.75,                    11540.25,207
,DEN,EQ,       102.25,                 61606225.05,589985
,DENABANK,EQ,        18.95,                 17223504.65,901249
,DENORA,EQ,       545.90,                 33430626.20,61567
,DEVIT,SM,        82.60,                   123900.00,1500
,DFMFOODS,EQ,      1486.85,                  4682316.75,3082
,DHAMPURSUG,EQ,        91.65,                 18984452.80,207880
,DHANBANK,EQ,        21.90,                 12463552.15,577572
,DHANUKA,EQ,       596.85,                  4293573.20,7248
,DHARSUGAR,BE,        16.85,                    94914.00,5632
,DHFL,EQ,       622.95,               1958318781.30,3123695
,DHFL,NP,      1073.00,                  1930980.95,1799
,DHFL,N8,      1056.10,                    40131.80,38
,DHFL,NC,      1091.00,                    51340.00,47
,DHUNINV,EQ,       381.25,                   256339.15,666
,DIAMONDYD,EQ,      1352.50,                  6494813.40,4788
,DIAPOWER,BE,         2.85,                   134691.40,47218
,DICIND,EQ,       450.25,                   434579.10,956
,DIGJAMLTD,EQ,         9.20,                   404271.55,44712
,DISHTV,EQ,        75.45,                244775372.55,3230975
,DIVISLAB,EQ,      1211.25,                691909455.45,570345
,DIXON,EQ,      3672.15,                119970141.85,32702
,DLINKINDIA,BE,        99.00,                  2600336.15,26271
,DNAMEDIA,EQ,         8.60,                   187580.70,21497
,DOLLAR,EQ,       415.00,                  2731404.75,6568
,DOLPHINOFF,EQ,        93.05,                 22363964.65,238337
,DONEAR,EQ,        52.10,                   467652.05,8897
,DPABHUSHAN,SM,        69.00,                   553200.00,8000
,DPL,EQ,       157.45,                 10060196.00,62525
,DPSCLTD,EQ,        27.50,                  1261714.60,45108
,DQE,BE,        11.85,                   102116.90,8831
,DREDGECORP,EQ,       603.35,                 77680533.00,129019
,DSSL,EQ,        38.90,                   160676.85,4152
,DTIL,EQ,       286.00,                   359599.95,1233
,DUCON,EQ,        28.60,                  2441781.75,84480
,DWARKESH,EQ,        23.50,                 15919567.10,677500
,DYNAMATECH,EQ,      1864.45,                   741129.65,399
,DYNPRO,EQ,       179.60,                  3615836.90,19841
,EASTSILK,EQ,         3.40,                   111866.65,32494
,EASUNREYRL,BE,        20.00,                  2194706.40,109842
,ECEIND,EQ,       438.55,                 11869397.55,26812
,ECLERX,EQ,      1336.45,                111846945.15,83876
,ECLFINANCE,N5,      1067.40,                   695472.53,652
,ECLFINANCE,N7,      1680.00,                    84000.00,50
,ECLFINANCE,N3,      1022.00,                    61324.00,60
,ECLFINANCE,NB,      1028.40,                    30852.00,30
,ECLFINANCE,N4,      1687.00,                   340124.00,204
,EDELWEISS,EQ,       286.85,                381694938.70,1331554
,EDL,EQ,        32.65,                   211326.35,6374
,EDUCOMP,BZ,         4.20,                   181129.95,43461
,EIDPARRY,EQ,       269.50,                 14132342.60,52869
,EIFFL,SM,       139.30,                  1004040.00,7200
,EIHAHOTELS,EQ,       578.00,                  8592789.20,14723
,EIHOTEL,EQ,       184.00,                 54823879.95,294723
,EIMCOELECO,EQ,       419.10,                   901825.60,2140
,EKC,EQ,        46.10,                  9907693.60,212335
,ELAND,EQ,         9.75,                   316514.20,31913
,ELECON,EQ,        74.95,                 26917973.10,353911
,ELECTCAST,EQ,        28.25,                  4083572.35,143714
,ELECTHERM,EQ,       163.60,                  2137961.55,13061
,ELGIEQUIP,EQ,       270.35,                 19731317.10,72596
,ELGIRUBCO,EQ,        39.10,                   574416.20,14671
,EMAMIINFRA,EQ,       288.00,                 15041984.50,51859
,EMCO,BE,        10.00,                   463558.50,47350
,EMKAY,EQ,       153.70,                  2997730.25,19434
,EMMBI,EQ,       172.55,                  1275861.90,7348
,EMOFSR1RDP,MF,         9.29,                    12026.43,1287
,EMOFSR1RGG,MF,         8.97,                    64356.00,7174
,ENDURANCE,EQ,      1200.65,                 40235151.05,33575
,ENERGYDEV,EQ,        18.95,                   595629.30,31472
,ENGINERSIN,EQ,       154.25,                126528407.50,819071
,ENIL,EQ,       673.60,                  5908933.65,8834
,EON,EQ,        75.25,                  2169469.55,28530
,EQ30,EQ,       268.77,                    18148.68,67
,EQUITAS,EQ,       167.90,                422056128.40,2501064
,ERFLNCDI,N5,      1006.00,                     4024.00,4
,ERFLNCDI,N6,      1005.04,                  1731362.20,1727
,ERIS,EQ,       734.85,                 44269814.65,60391
,EROSMEDIA,EQ,       164.95,                 38984901.55,236123
,ESABINDIA,EQ,       661.15,                  2257692.40,3400
,ESCORTS,EQ,       977.25,                536716065.35,548846
,ESL,BE,         1.75,                   591120.25,337783
,ESSARSHPNG,EQ,        20.65,                   610419.20,29235
,ESSDEE,BE,        50.15,                   459031.85,9113
,ESSELPACK,EQ,       264.90,                 26931679.45,103107
,ESTER,EQ,        66.20,                  3065572.50,45674
,EUROCERA,EQ,         4.00,                   112603.80,27570
,EUROTEXIND,EQ,        32.15,                   123411.85,3815
,EVEREADY,EQ,       284.25,                215528952.95,747009
,EVERESTIND,EQ,       488.10,                 33994980.45,69330
,EXCEL,EQ,        17.35,                  2791743.75,162979
,EXCELCROP,EQ,      3390.20,                  2674566.05,792
,EXCELINDUS,EQ,      1369.10,                 11228344.80,8202
,EXIDEIND,EQ,       267.45,               4260305323.90,16061418
,FACT,EQ,        50.50,                  1576552.25,31147
,FAIRCHEM,EQ,       404.50,                  1381692.40,3428
,FCL,EQ,        80.65,                 92373266.75,1146334
,FCONSUMER,EQ,        56.95,                102897119.00,1798877
,FCSSOFT,BE,          .25,                   150846.20,587344
,FDC,EQ,       250.60,                  6845309.95,27275
,FEDDERELEC,EQ,        67.60,                  1828382.65,26783
,FEDERALBNK,EQ,       103.45,               1581439229.35,15408468
,FEL,EQ,        36.45,                 12081556.50,333222
,FELDVR,EQ,        34.65,                   282048.25,8185
,FIEMIND,EQ,       905.95,                  3002564.85,3325
,FILATEX,EQ,       219.55,                 40349492.40,185400
,FINCABLES,EQ,       677.80,                 19165945.40,28424
,FINPIPE,EQ,       654.75,                 11965561.05,18301
,FLEXITUFF,EQ,        55.25,                   510483.15,9151
,FLFL,EQ,       437.70,                 11605907.70,26662
,FMGOETZE,EQ,       452.40,                  2059031.45,4512
,FMNL,EQ,       127.35,                 16841295.15,131054
,FORTIS,EQ,       152.90,                721062817.80,4704013
,FORTUNEFIN,EQ,       238.45,                   229870.15,966
,FOSECOIND,EQ,      1531.65,                  1186421.65,774
,FOURTHDIM,SM,       148.90,                  1606250.00,11000
,FRETAIL,EQ,       584.45,                116182969.60,197670
,FSC,EQ,       678.05,                  3646848.25,5356
,FSL,EQ,        64.45,                640440842.35,10003912
,GABRIEL,EQ,       153.00,                  8222676.40,53859
,GAEL,EQ,       271.50,                 13780186.05,49993
,GAL,EQ,         7.40,                    80807.65,11079
,GALAXYSURF,EQ,      1467.45,                 20092147.50,13761
,GALLANTT,EQ,        44.30,                  1460348.10,32622
,GALLISPAT,EQ,       289.90,                   727820.40,2514
,GAMMNINFRA,EQ,         2.25,                  4077729.35,1791668
,GANDHITUBE,EQ,       395.60,                  2992828.35,7593
,GANECOS,EQ,       393.95,                  1122999.75,2830
,GANESHHOUC,EQ,       131.65,                  7784658.75,59064
,GANGESSECU,EQ,        71.65,                    58925.05,821
,GARDENSILK,EQ,        32.65,                   473521.45,14426
,GARWALLROP,EQ,       980.05,                 14789577.30,15085
,GATI,EQ,       114.35,                 79423406.50,692950
,GAYAPROJ,EQ,       203.95,                 71370448.35,351884
,GDL,EQ,       170.30,                 43605547.00,262566
,GEECEE,EQ,       151.60,                  2550264.65,16740
,GEMINI,BE,          .80,                     5616.80,7021
,GENESYS,EQ,       251.95,                 68558794.85,268409
,GENUSPAPER,EQ,        12.00,                  2083671.25,172346
,GENUSPOWER,EQ,        48.40,                 15685164.15,322399
,GEOJITFSL,EQ,       102.80,                 10608374.35,103762
,GEPIL,EQ,       900.85,                 18519281.90,20703
,GESHIP,EQ,       345.85,                 10935320.70,31784
,GET&D,EQ,       383.00,                  4820107.65,12626
,GHCL,EQ,       273.95,                 46877053.85,169114
,GICHSGFIN,EQ,       420.70,                 27888676.80,66055
,GICL,SM,        21.00,                   126000.00,6000
,GILLANDERS,EQ,        70.00,                   256232.90,3663
,GILLETTE,EQ,      6549.85,                 43375222.20,6625
,GINNIFILA,EQ,        27.95,                  1297456.70,46462
,GIPCL,EQ,        98.55,                  7165047.50,71893
,GIRIRAJ,SM,       104.50,                   376200.00,3600
,GITANJALI,BE,         3.30,                   347796.90,105393
,GKWLIMITED,EQ,       897.30,                 10203729.95,11267
,GLAXO,EQ,      2353.80,                 20086955.65,8580
,GLENMARK,EQ,       524.30,                371787809.40,707702
,GLOBALVECT,EQ,       114.10,                   626339.05,5397
,GLOBOFFS,EQ,        24.85,                   291808.10,11811
,GLOBUSSPR,EQ,       148.95,                 12703834.15,84254
,GMBREW,EQ,      1094.00,                 43700899.05,40032
,GMDCLTD,EQ,       138.00,                 28449123.20,206227
,GMMPFAUDLR,EQ,       835.70,                 15271302.20,18191
,GMRINFRA,EQ,        19.90,                361328106.80,18253839
,GNA,EQ,       530.90,                 14785636.65,27644
,GNFC,EQ,       498.90,               1206719812.40,2434086
,GOACARBON,EQ,       732.55,                 86201445.40,116214
,GOCLCORP,EQ,       496.85,                  1728075.45,3454
,GODFRYPHLP,EQ,       865.70,                 42924099.65,49512
,GODREJAGRO,EQ,       699.20,                199259416.35,282983
,GODREJIND,EQ,       596.40,                332091763.30,555865
,GODREJPROP,EQ,       880.70,                977991256.10,1097315
,GOENKA,BZ,          .50,                    21751.90,47819
,GOKEX,EQ,        98.35,                  8880057.85,89694
,GOKUL,EQ,        14.45,                    20793.35,1447
,GOKULAGRO,EQ,        20.20,                   884868.60,42865
,GOLDBEES,EQ,      2778.85,                 30545216.70,10969
,GOLDENTOBC,BE,        65.00,                     8125.00,125
,GOLDIAM,EQ,        75.40,                  1505510.20,19814
,GOLDINFRA,EQ,       162.45,                  6831307.80,42043
,GOLDSHARE,EQ,      2807.85,                  1763812.70,629
,GOLDTECH,EQ,        11.90,                   310944.25,26520
,GOODLUCK,EQ,        86.80,                  1974191.50,22854
,GPIL,EQ,       517.65,                 67382234.45,128704
,GPPL,EQ,       150.20,                 48560208.30,323858
,GPTINFRA,EQ,       187.85,                  3838224.05,20136
,GRANULES,EQ,        99.50,                184109559.70,1837397
,GRAPHITE,EQ,       732.15,               1640418855.70,2233692
,GRAVITA,EQ,       182.00,                 27729066.05,150908
,GREAVESCOT,EQ,       145.10,                528638893.65,3681493
,GREENFIRE,BE,          .05,                         .05,1
,GREENLAM,EQ,      1191.75,                   276500.90,232
,GREENPLY,EQ,       306.05,                113543967.10,369358
,GREENPOWER,EQ,         8.60,                  2389228.80,272181
,GRINDWELL,EQ,       522.85,                  3592311.70,6853
,GROBTEA,BE,       955.70,                   293303.95,305
,GRPLTD,EQ,      1270.00,                   115936.20,92
,GRUH,EQ,       707.25,               1041019462.95,1481725
,GSCLCEMENT,EQ,        30.25,                   886522.10,29447
,GSFC,EQ,       135.10,                372892473.50,2765375
,GSKCONS,EQ,      5891.60,                 37461352.35,6351
,GSPL,EQ,       181.85,                 15313514.10,84391
,GSS,EQ,        81.05,                 33631397.30,415445
,GTL,EQ,         9.35,                  1020665.55,108071
,GTLINFRA,BE,         2.00,                  3605311.50,1829727
,GTNIND,EQ,        13.15,                   119631.05,9137
,GTNTEX,EQ,        15.10,                    70038.90,4541
,GTPL,EQ,       144.85,                  1128262.90,7697
,GUFICBIO,EQ,       155.60,                192184586.20,1266101
,GUJALKALI,EQ,       716.35,                 18871648.80,26220
,GUJAPOLLO,EQ,       226.30,                  2735497.65,11919
,GUJFLUORO,EQ,       861.00,                  9174536.85,10698
,GUJGASLTD,EQ,       847.85,                  5783961.45,6830
,GUJRAFFIA,BE,        37.65,                       37.65,1
,GULFOILLUB,EQ,       907.15,                 20302193.70,22325
,GULFPETRO,EQ,        74.80,                  1291055.55,17183
,GULPOLY,EQ,        69.50,                   933078.90,13557
,GVKPIL,EQ,        14.65,                106179962.60,7536460
,HAL,EQ,      1104.35,                 13975129.40,12620
,HANUNG,BE,         2.80,                    18227.90,6675
,HARITASEAT,EQ,      1005.45,                  1319221.15,1309
,HARRMALAYA,EQ,       111.00,                  5764122.60,51289
,HATHWAY,EQ,        34.10,                 43443343.70,1275254
,HATSUN,EQ,       770.00,                 14762158.40,19135
,HAVISHA,BE,         1.25,                    52542.35,42031
,HBLPOWER,EQ,        49.30,                 46866090.40,950368
,HCC,EQ,        18.15,                193551089.25,10628851
,HCG,EQ,       308.10,                 12641549.25,40927
,HCL-INSYS,EQ,        48.65,                 40488700.25,828779
,HDFC,W2,       426.90,                 18842760.00,43800
,HDFCBANK,IL,      2066.65,                 32032989.00,15515
,HDFCLIFE,EQ,       509.95,                731298315.85,1444181
,HDFCMFGETF,EQ,      2861.90,                  1089734.45,381
,HDFCNIFETF,EQ,      1097.25,                    85643.89,78
,HDFCSENETF,EQ,      3615.71,                    43459.97,12
,HDIL,EQ,        31.35,                173787342.20,5514305
,HEG,EQ,      2937.55,               3176096092.85,1073344
,HEIDELBERG,EQ,       153.10,                  9628354.95,63326
,HERCULES,EQ,       133.70,                  4697981.00,34802
,HERITGFOOD,EQ,       704.25,                  5170673.05,7342
,HESTERBIO,EQ,      1550.45,                  3741436.70,2407
,HEXATRADEX,BE,        50.35,                   104396.95,2099
,HEXAWARE,EQ,       402.90,               1068968435.20,2662736
,HFCL,EQ,        28.05,                129311110.90,4625270
,HGINFRA,EQ,       328.70,                 19149319.85,57708
,HGS,EQ,       935.85,                  4590330.40,4892
,HHOF1140RG,MF,         9.00,                     4500.00,500
,HIGHGROUND,EQ,        12.50,                  4284800.05,342605
,HIKAL,EQ,       254.10,                 95656576.55,370387
,HIL,EQ,      2357.95,                 66022041.10,27996
,HILTON,BE,        31.65,                   328939.70,10398
,HIMATSEIDE,EQ,       368.75,                 15011357.80,40640
,HINDCOMPOS,EQ,       459.35,                  1049982.75,2295
,HINDCOPPER,EQ,        72.25,                215391095.80,2968461
,HINDDORROL,EQ,         2.75,                    69062.30,24911
,HINDMOTORS,EQ,         7.25,                   957957.30,132433
,HINDNATGLS,EQ,        97.80,                    18035.35,182
,HINDOILEXP,EQ,       122.35,                 50242730.60,407217
,HINDSYNTEX,EQ,         5.95,                    13614.75,2311
,HINDUJAVEN,EQ,       819.15,                 40777788.50,49191
,HIRECT,EQ,       143.35,                   663032.45,4629
,HISARMETAL,EQ,        74.20,                    93685.90,1261
,HITECH,EQ,       433.85,                 20768074.15,48484
,HITECHCORP,EQ,       157.00,                   315911.65,2031
,HITECHGEAR,EQ,       482.75,                  5224701.90,10848
,HMT,BZ,        28.15,                    55296.95,1950
,HMVL,EQ,       212.75,                  2501172.85,11728
,HNGSNGBEES,EQ,      3472.50,                   107767.90,31
,HONAUT,EQ,     18789.05,                  9480011.55,506
,HONDAPOWER,EQ,      1451.25,                  1566062.65,1077
,HOTELEELA,EQ,        17.95,                  1714553.00,95285
,HOVS,EQ,       219.85,                   931794.40,4227
,HPL,EQ,       119.50,                 37526012.50,309456
,HSCL,EQ,       139.55,                850347888.45,6246495
,HSIL,EQ,       382.25,                 49691522.10,130915
,HTMEDIA,EQ,        83.50,                 13224618.85,157948
,HUBTOWN,EQ,        67.60,                 37641654.35,535633
,HUDCO,EQ,        60.90,                 95828507.40,1557177
,HUDCO,N2,      1151.00,                    92080.00,80
,HUDCO,N3,      1089.50,                   273440.00,251
,HUDCO,NE,      1294.26,                    64718.74,50
,HUDCO,N8,      1143.83,                   599735.25,525
,HUDCO,N5,      1110.00,                   111000.00,100
,HUSYSLTD,SM,        42.00,                    84000.00,2000
,IBREALEST,EQ,       209.50,               1132884968.35,5417575
,IBULHSGFIN,N3,      1030.00,                   206000.00,200
,IBULHSGFIN,N6,      1039.00,                   728339.00,701
,IBULHSGFIN,NA,      1075.00,                    33349.79,31
,IBVENTURES,E1,       339.60,                 66913681.90,197784
,IBVENTURES,EQ,       512.50,               2318797636.65,4507340
,ICEMAKE,SM,        95.85,                  1520300.00,16000
,ICICIB22,EQ,        36.43,                 25430084.60,697759
,ICICIGI,EQ,       752.80,                139621204.00,187341
,ICICIGOLD,EQ,       283.35,                   667637.70,2344
,ICICILOVOL,EQ,        85.00,                   857899.75,10075
,ICICIMCAP,EQ,        72.11,                   110517.57,1530
,ICICINF100,EQ,       116.56,                    99097.87,850
,ICICINIFTY,EQ,       110.41,                  3789938.48,34268
,ICICINV20,EQ,        48.95,                    30743.70,628
,ICICISENSX,EQ,       367.85,                   102965.48,279
,ICIL,EQ,        85.55,                 36358631.60,426162
,ICRA,EQ,      3803.15,                  1222292.70,321
,ICSA,BE,         2.40,                     9707.60,4038
,IDBI,EQ,        67.20,                705746245.55,10582409
,IDBIGOLD,EQ,      2900.00,                   824656.55,285
,IDFC,EQ,        56.20,                209152896.70,3706880
,IDFCBANK,EQ,        45.55,                355878263.85,7771242
,IDFCBANK,N1,      5060.00,                    40423.56,8
,IDFCBANK,NA,      8670.00,                   207881.04,24
,IDFCBANK,N4,      8280.00,                    33070.02,4
,IDFCBANK,N8,      8595.00,                    34380.00,4
,IDFCBANK,NC,      8261.00,                   347220.85,42
,IDFCBANK,N5,      4965.00,                     9930.00,2
,IDFCBANK,N3,      4980.00,                     4980.00,1
,IDFCBANK,N2,      8700.00,                   104300.00,12
,IDFCBANK,N6,      8500.01,                    67960.06,8
,IDFNIFTYET,EQ,       107.45,                     2363.90,22
,IEX,EQ,      1616.75,                 10218334.60,6334
,IFBAGRO,BE,       717.20,                  1189887.30,1671
,IFBIND,EQ,      1313.90,                 67342857.75,50538
,IFCI,EQ,        19.80,                106136498.15,5357628
,IFCI,NH,      1048.50,                   156499.00,149
,IFCI,NL,      1000.00,                  2070842.15,2069
,IFGLEXPOR,EQ,       236.15,                  2136817.65,8999
,IGARASHI,EQ,       831.50,                  2260281.70,2716
,IGL,EQ,       268.15,               1367926722.60,5176974
,IGPL,EQ,       706.90,                  8009710.85,11246
,IIFCL,N4,      1280.00,                   947900.00,740
,IIFL,EQ,       740.50,                 69904615.30,94408
,IIFLFIN,N5,      1010.80,                  1140575.88,1129
,IIFLFIN,N7,      1970.00,                   664867.30,338
,IIFLFIN,N6,      1013.25,                   101373.00,100
,IIFLFIN,NA,      1020.00,                   748001.40,734
,IIHFL,N1,      1020.35,                   943529.75,925
,IIHFL,N2,      1063.23,                   463033.24,435
,IITL,EQ,       121.05,                   113932.00,953
,IL&FSENGG,EQ,        34.10,                  1182456.60,34249
,IL&FSTRANS,EQ,        61.30,                  7848573.80,126859
,IMFA,EQ,       448.60,                 19995416.90,43892
,IMPAL,EQ,      1029.45,                 45722105.30,43889
,IMPEXFERRO,BE,          .80,                    13174.80,18531
,INDBANK,EQ,        18.60,                   522247.90,28036
,INDHOTEL,EQ,       144.15,                 75049685.20,516604
,INDIACEM,EQ,       138.35,                262177387.65,1884768
,INDIAGLYCO,EQ,       568.95,                118700465.15,207487
,INDIANB,EQ,       340.90,               1592390305.70,4714431
,INDIANCARD,EQ,       160.50,                   528244.85,3227
,INDIANHUME,EQ,       336.30,                  2153346.85,6423
,INDIGRID,IV,        95.80,                 17124698.43,178605
