symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-12-30,16818,8367,49.75
ADANIPORTS,EQ,2015-12-30,1410867,655214,46.44
BEL,EQ,2015-12-30,493124,180382,36.58
BOSCHLTD,EQ,2015-12-30,11524,5223,45.32
CUMMINSIND,EQ,2015-12-30,52655,30413,57.76
DLF,EQ,2015-12-30,4680277,914899,19.55
HINDALCO,EQ,2015-12-30,6327517,2306689,36.45
INDHOTEL,D1,2015-12-30,7720,5771,74.75
INDHOTEL,EQ,2015-12-30,1845231,1291317,69.98
INDIGO,EQ,2015-12-30,735717,94908,12.90
LT,EQ,2015-12-30,1207818,628693,52.05
MANAPPURAM,EQ,2015-12-30,1566401,714194,45.59
MARUTI,EQ,2015-12-30,265170,168306,63.47
PGEL,EQ,2015-12-30,43790,27545,62.90
SBIN,EQ,2015-12-30,11702877,5267755,45.01
SBIN,N2,2015-12-30,5,5,100.00
SBIN,N3,2015-12-30,168,154,91.67
SBIN,N5,2015-12-30,506,491,97.04
SUZLON,EQ,2015-12-30,15630257,8384140,53.64
TRENT,EQ,2015-12-30,16157,7192,44.51
