symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2020-05-28,741.95,772,737.25,739.85,740,736.65,268525,200910145.2,13487,INE117A01022
ADANIPORTS,EQ,2020-05-28,329.5,334.15,327.45,331.8,331.5,326.65,5655407,1869141888.5,54908,INE742F01042
BEL,EQ,2020-05-28,66.95,70.4,66.2,69.65,69.3,66.65,23438967,1621950991.05,128790,INE263A01024
BOSCHLTD,EQ,2020-05-28,9467,9950,9410.65,9872.1,9770,9431.3,59908,582059871.35,13439,INE323A01026
CUMMINSIND,EQ,2020-05-28,348.5,361.4,342.75,359.7,360,345.05,948477,335492038.65,18673,INE298A01020
DIXON,EQ,2020-05-28,4587,4650,4560,4633,4640,4551.65,32320,149104334.95,5536,INE935N01012
DLF,EQ,2020-05-28,136.85,145.95,136.7,144.05,143,137.65,8686378,1232743083.7,45235,INE271C01023
DMART,EQ,2020-05-28,2210,2310.2,2205,2308.45,2310.2,2200.2,927241,2112525009.7,80543,INE192R01011
HAL,EQ,2020-05-28,531.5,580.25,531.5,555.55,555.35,529.25,370507,209166554,17393,INE066F01012
HINDALCO,EQ,2020-05-28,134.4,139.4,133.6,138.4,138.35,133.3,21951352,3018964335.45,122928,INE038A01020
INDHOTEL,EQ,2020-05-28,69.1,74.25,69.05,73.65,73.7,67.7,4408515,320958455.9,23696,INE053A01029
INDIGO,EQ,2020-05-28,955,984,941.65,977.7,971,953.9,2040925,1979805084.8,56459,INE646L01027
LT,EQ,2020-05-28,855,912,855,905.5,900,850.85,11481632,10243089056.8,271439,INE018A01030
MANAPPURAM,EQ,2020-05-28,120.55,121.65,118.7,120.15,120,119.75,10092250,1212979930.5,42035,INE522D01027
MARUTI,EQ,2020-05-28,5267,5495,5220,5468.35,5450,5244.4,2325387,12562447019.05,178909,INE585B01010
PGEL,EQ,2020-05-28,33,34,33,33.5,33.45,33.4,7408,247738.8,122,INE457L01011
SBIN,EQ,2020-05-28,159.45,162.4,156.7,158.2,157.9,158.6,76970390,12267354053.65,364211,INE062A01020
SUZLON,EQ,2020-05-28,2.8,2.9,2.8,2.8,2.85,2.8,7874230,22251800.3,38733,INE040H01021
TRENT,EQ,2020-05-28,469.95,474.85,457.6,462.75,460,467.55,131364,61574919.5,5552,INE849A01020
