symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2019-03-26,35293,18326,51.93
ADANIPORTS,EQ,2019-03-26,2657710,928658,34.94
BEL,EQ,2019-03-26,6803099,1905582,28.01
BOSCHLTD,EQ,2019-03-26,17010,11714,68.87
CUMMINSIND,EQ,2019-03-26,523654,342036,65.32
DIXON,EQ,2019-03-26,11600,8445,72.80
DLF,EQ,2019-03-26,28150981,1724897,6.13
DMART,EQ,2019-03-26,179633,66642,37.10
HAL,EQ,2019-03-26,38217,18488,48.38
HINDALCO,EQ,2019-03-26,5069088,1605492,31.67
INDHOTEL,EQ,2019-03-26,1405209,1183688,84.24
INDIGO,EQ,2019-03-26,3405936,216908,6.37
LT,EQ,2019-03-26,2021089,1324316,65.52
MANAPPURAM,EQ,2019-03-26,1632252,518643,31.77
MARUTI,EQ,2019-03-26,909087,332174,36.54
PGEL,EQ,2019-03-26,868123,245353,28.26
SBIN,EQ,2019-03-26,18303791,5861143,32.02
SBIN,N2,2019-03-26,398,388,97.49
SBIN,N5,2019-03-26,339,327,96.46
SBIN,N6,2019-03-26,10,10,100.00
SUZLON,EQ,2019-03-26,116759228,17500899,14.99
TRENT,EQ,2019-03-26,296084,178103,60.15
