symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-01-04,2205.45,2223.90,2237.65,2190.00,2213.00,2219.75,2216.76,353471,7835.59,16798,281844,79.74
ADANIPORTS,EQ,2022-01-04,736.60,743.00,747.00,732.65,739.00,739.25,739.81,4068551,30099.63,53338,753275,18.51
BEL,EQ,2022-01-04,211.25,212.50,219.05,211.20,216.00,216.15,215.78,10445579,22539.43,86574,4385131,41.98
BOSCHLTD,EQ,2022-01-04,17292.90,17419.00,17419.00,17105.00,17215.15,17222.60,17264.10,21725,3750.63,5516,5424,24.97
CUMMINSIND,EQ,2022-01-04,942.25,947.15,958.20,935.15,949.80,949.45,949.97,236996,2251.40,11197,59402,25.06
DIXON,EQ,2022-01-04,5517.10,5540.00,5554.70,5442.20,5477.00,5480.95,5482.10,157713,8645.99,17950,53017,33.62
DLF,EQ,2022-01-04,394.75,396.30,400.50,390.70,394.50,394.45,395.50,4091503,16181.70,44533,600069,14.67
DMART,EQ,2022-01-04,4711.50,4758.90,4758.90,4685.00,4728.90,4726.95,4728.16,242287,11455.71,33829,120631,49.79
HAL,EQ,2022-01-04,1233.70,1236.70,1266.90,1233.25,1252.25,1248.60,1252.68,1052122,13179.68,33046,529689,50.34
HINDALCO,EQ,2022-01-04,478.05,479.00,481.50,472.00,476.00,476.10,476.28,5063834,24117.89,69690,1744647,34.45
INDHOTEL,EQ,2022-01-04,184.05,185.00,187.70,182.65,184.80,184.50,185.35,4651684,8621.97,36806,858670,18.46
INDIGO,EQ,2022-01-04,2014.00,2014.00,2060.00,2002.50,2030.05,2041.70,2034.73,787910,16031.86,34401,123686,15.70
LT,EQ,2022-01-04,1922.85,1922.85,1943.00,1914.55,1937.50,1937.55,1930.71,1643920,31739.38,61437,943982,57.42
MANAPPURAM,EQ,2022-01-04,167.75,168.70,169.40,163.00,165.00,164.55,165.42,4153975,6871.30,21915,1824100,43.91
MARUTI,EQ,2022-01-04,7523.90,7600.00,7649.00,7520.00,7615.00,7630.10,7606.66,495182,37666.82,51866,132092,26.68
PAYTM,EQ,2022-01-04,1339.80,1350.00,1350.00,1313.00,1316.85,1317.75,1325.08,1588242,21045.41,59195,1077950,67.87
PGEL,EQ,2022-01-04,780.90,780.90,799.90,762.55,790.00,786.25,782.11,110264,862.38,12690,40486,36.72
SBIN,EQ,2022-01-04,470.80,472.50,484.70,471.05,483.75,483.50,479.89,23296671,111798.53,246431,7667089,32.91
SUZLON,EQ,2022-01-04,10.70,10.90,11.20,10.20,10.20,10.20,10.58,285651349,30221.16,224793,140772711,49.28
TRENT,EQ,2022-01-04,1054.60,1050.00,1067.00,1046.00,1057.00,1055.95,1056.38,258035,2725.84,12163,90271,34.98
