symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-01-10,2227.10,2242.95,2296.70,2223.00,2288.00,2280.90,2260.43,289826,6551.31,11599,229314,79.12
ADANIPORTS,EQ,2022-01-10,736.10,737.10,743.00,734.10,738.40,738.85,738.65,2173107,16051.59,35078,598586,27.55
BEL,EQ,2022-01-10,208.05,208.95,211.50,208.00,211.30,210.85,209.51,3136299,6570.89,35545,1714872,54.68
BOSCHLTD,EQ,2022-01-10,17081.05,17150.00,17592.60,17100.00,17322.40,17419.35,17358.33,35333,6133.22,8751,11580,32.77
CUMMINSIND,EQ,2022-01-10,943.55,940.00,956.00,934.95,950.00,952.15,947.18,453512,4295.57,16807,151730,33.46
DIXON,EQ,2022-01-10,5295.05,5322.00,5356.95,5278.00,5296.50,5290.20,5314.33,174787,9288.75,19354,62418,35.71
DLF,EQ,2022-01-10,400.60,405.15,411.70,405.15,407.90,407.95,408.50,6298597,25729.87,74865,1021896,16.22
DMART,EQ,2022-01-10,4731.35,4784.90,4784.90,4620.00,4635.00,4633.55,4665.62,1037618,48411.34,127458,483218,46.57
HAL,EQ,2022-01-10,1256.60,1256.65,1300.00,1256.65,1294.05,1296.25,1284.30,1426483,18320.27,43300,810480,56.82
HINDALCO,EQ,2022-01-10,493.50,497.00,497.30,490.05,492.20,492.90,493.41,4746931,23421.95,59106,1613069,33.98
INDHOTEL,EQ,2022-01-10,186.35,184.00,196.50,184.00,193.80,194.65,192.81,10494070,20233.18,88262,3666591,34.94
INDIGO,EQ,2022-01-10,2005.45,1977.00,2066.85,1977.00,2050.15,2055.10,2040.59,1307846,26687.83,62841,346108,26.46
LT,EQ,2022-01-10,1904.90,1910.00,1959.95,1907.25,1952.95,1953.10,1932.01,2397846,46326.70,113910,1530736,63.84
MANAPPURAM,EQ,2022-01-10,165.85,167.70,173.00,166.80,169.35,169.20,169.87,4390326,7457.88,35150,1342297,30.57
MARUTI,EQ,2022-01-10,7906.00,7950.00,8232.00,7924.15,8118.90,8125.60,8135.69,827930,67357.80,103098,226323,27.34
PAYTM,EQ,2022-01-10,1231.60,1230.00,1230.00,1152.05,1159.00,1158.05,1184.68,4560745,54030.36,279585,1738908,38.13
PGEL,EQ,2022-01-10,843.80,845.00,848.05,816.45,826.00,826.70,834.57,92520,772.15,12365,34390,37.17
SBIN,EQ,2022-01-10,491.25,493.35,504.95,492.50,504.75,503.65,499.62,15832274,79101.80,178755,4821092,30.45
SUZLON,EQ,2022-01-10,10.65,11.15,11.15,11.15,11.15,11.15,11.15,8823599,983.83,8025,8823599,100.00
TRENT,EQ,2022-01-10,1085.20,1090.00,1094.75,1062.00,1074.00,1072.00,1077.56,604941,6518.62,25740,234198,38.71
