symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-01-19,2368.55,2368.55,2368.55,2304.00,2345.00,2344.10,2348.69,242338,5691.76,18447,169029,69.75
ADANIPORTS,EQ,2022-01-19,762.95,761.75,761.75,736.00,743.55,744.20,746.26,5843870,43610.33,95069,1855895,31.76
BEL,EQ,2022-01-19,208.35,209.15,210.40,205.00,208.40,208.15,207.36,10126239,20998.10,99258,5100142,50.37
BOSCHLTD,EQ,2022-01-19,17189.90,17240.00,17324.95,16929.05,17020.00,16970.00,17074.21,34034,5811.04,8905,16013,47.05
CUMMINSIND,EQ,2022-01-19,987.85,988.00,991.90,950.80,965.00,964.55,963.06,1298605,12506.31,23942,431744,33.25
DIXON,EQ,2022-01-19,5235.65,5260.00,5303.70,5210.00,5265.00,5259.20,5269.77,258538,13624.36,27342,101360,39.21
DLF,EQ,2022-01-19,403.90,403.90,411.85,398.60,408.40,408.25,405.79,6237382,25310.54,71051,1798040,28.83
DMART,EQ,2022-01-19,4441.15,4459.00,4505.00,4365.00,4493.20,4483.40,4441.79,579886,25757.33,68370,255946,44.14
HAL,EQ,2022-01-19,1389.55,1390.00,1442.00,1371.25,1431.15,1432.20,1409.92,916109,12916.38,37650,203420,22.20
HINDALCO,EQ,2022-01-19,496.00,495.20,506.25,490.30,503.95,504.80,498.88,5799747,28933.62,77023,2074827,35.77
INDHOTEL,EQ,2022-01-19,207.35,207.35,208.90,202.85,206.10,207.45,205.80,2503569,5152.26,17444,771563,30.82
INDIGO,EQ,2022-01-19,2112.25,2122.25,2123.00,2057.60,2084.65,2079.50,2084.83,459357,9576.80,22633,128599,28.00
LT,EQ,2022-01-19,2022.20,2019.90,2027.00,1987.00,2016.85,2020.90,2011.25,2336679,46996.46,97519,1360826,58.24
MANAPPURAM,EQ,2022-01-19,162.95,160.20,165.00,159.20,164.80,164.60,162.65,5515266,8970.40,53796,1385831,25.13
MARUTI,EQ,2022-01-19,7915.15,7929.00,8060.00,7860.00,8055.00,8015.70,7935.61,681632,54091.64,76718,331483,48.63
PAYTM,EQ,2022-01-19,1041.65,1044.85,1051.90,990.00,997.00,997.35,1007.14,7289774,73418.20,331706,2437745,33.44
PGEL,EQ,2022-01-19,817.80,816.00,824.90,800.00,803.00,803.25,809.42,47896,387.68,7499,13883,28.99
SBIN,EQ,2022-01-19,506.80,505.00,517.65,500.30,515.05,515.80,508.61,16079457,81782.48,190208,3368811,20.95
SUZLON,EQ,2022-01-19,12.20,11.85,11.95,11.60,11.60,11.60,11.68,111713148,13047.27,83834,54580575,48.86
TRENT,EQ,2022-01-19,1144.30,1145.00,1212.00,1136.40,1165.00,1167.55,1177.45,1671916,19685.95,85554,560948,33.55
