symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-01-31,2270.50,2276.00,2333.55,2195.10,2301.00,2301.05,2276.25,415951,9468.07,33775,247441,59.49
ADANIPORTS,EQ,2022-01-31,710.15,719.70,723.90,714.55,717.50,716.30,718.91,2152066,15471.42,54645,563480,26.18
BEL,EQ,2022-01-31,207.10,214.70,219.75,207.65,209.90,209.70,210.19,17925420,37676.94,113020,7502347,41.85
BOSCHLTD,EQ,2022-01-31,16295.85,16480.00,16595.00,16410.15,16538.95,16533.90,16525.00,9687,1600.78,3933,3579,36.95
CUMMINSIND,EQ,2022-01-31,933.70,945.90,947.30,933.70,941.90,942.00,940.51,234218,2202.83,12242,110214,47.06
DIXON,EQ,2022-01-31,4392.00,4300.00,4524.95,4189.25,4416.05,4407.25,4333.94,1138496,49341.70,125246,285210,25.05
DLF,EQ,2022-01-31,378.35,381.60,392.20,381.60,391.90,390.90,388.83,4205414,16351.75,50412,605077,14.39
DMART,EQ,2022-01-31,4076.00,4140.00,4171.00,4092.00,4109.00,4114.35,4128.57,478099,19738.67,61403,274731,57.46
HAL,EQ,2022-01-31,1417.10,1448.00,1470.50,1427.65,1445.00,1443.70,1453.83,849331,12347.85,48586,388636,45.76
HINDALCO,EQ,2022-01-31,490.35,498.90,499.75,488.15,489.60,489.05,493.74,4846015,23926.69,82717,2157356,44.52
INDHOTEL,EQ,2022-01-31,207.30,208.50,218.50,208.50,216.00,215.60,215.26,7624838,16413.40,53307,2250831,29.52
INDIGO,EQ,2022-01-31,1856.65,1865.00,1898.90,1835.10,1857.80,1856.85,1855.21,814981,15119.64,38601,337828,41.45
LT,EQ,2022-01-31,1897.55,1890.20,1924.00,1850.45,1912.00,1909.20,1900.77,3161064,60084.58,133776,1305130,41.29
MANAPPURAM,EQ,2022-01-31,157.10,160.00,160.20,157.05,157.70,157.70,158.32,3149967,4987.12,29672,779461,24.75
MARUTI,EQ,2022-01-31,8550.95,8625.00,8720.00,8552.80,8584.95,8597.30,8649.14,561419,48557.93,71011,193611,34.49
PAYTM,EQ,2022-01-31,903.05,920.00,932.00,911.00,919.40,916.85,919.00,1609589,14792.20,63436,293299,18.22
PGEL,EQ,2022-01-31,761.85,761.10,780.25,734.80,752.00,756.25,753.72,76970,580.14,14269,25162,32.69
SBIN,EQ,2022-01-31,523.45,529.00,540.90,527.05,537.95,538.30,535.63,28674232,153588.65,315416,12500126,43.59
SUZLON,EQ,2022-01-31,11.40,11.95,11.95,11.95,11.95,11.95,11.95,16066541,1919.95,13872,16066541,100.00
TRENT,EQ,2022-01-31,1018.30,1018.00,1037.85,1018.00,1028.00,1031.55,1030.59,408254,4207.43,23704,181423,44.44
