symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2020-08-19,933.10,933.90,965.55,933.90,965.00,961.85,956.02,189052,1807.37,11661,80496,42.58
ADANIPORTS,EQ,2020-08-19,357.45,360.00,366.20,355.50,356.30,356.65,359.87,3269190,11764.84,47238,570141,17.44
BEL,EQ,2020-08-19,111.70,112.65,115.10,111.80,112.50,112.30,113.50,16700425,18955.01,64362,4508902,27.00
BOSCHLTD,EQ,2020-08-19,13814.90,13948.90,13990.00,13581.00,13640.00,13615.90,13757.54,55444,7627.73,13718,13918,25.10
CUMMINSIND,EQ,2020-08-19,449.70,450.60,466.35,448.05,462.50,461.70,458.38,1968406,9022.69,30169,279206,14.18
DIXON,EQ,2020-08-19,7882.45,7927.85,8189.00,7882.45,8018.00,7985.10,8028.37,67958,5455.92,13957,25811,37.98
DLF,EQ,2020-08-19,157.15,157.10,159.90,155.60,157.55,157.55,158.00,9439687,14915.07,53780,1555631,16.48
DMART,EQ,2020-08-19,2259.45,2279.00,2309.25,2240.00,2245.00,2266.60,2288.93,590890,13525.08,38714,294507,49.84
HAL,EQ,2020-08-19,1276.50,1309.70,1319.00,1250.85,1265.00,1263.00,1281.53,1499376,19215.01,63352,253940,16.94
HINDALCO,EQ,2020-08-19,196.00,196.85,197.65,194.30,196.75,196.80,196.03,16328384,32007.74,75040,3769361,23.08
INDHOTEL,EQ,2020-08-19,97.25,97.95,98.30,96.00,97.00,96.75,96.84,2078132,2012.51,15281,915345,44.05
INDIGO,EQ,2020-08-19,1196.60,1210.00,1231.90,1190.90,1213.00,1215.25,1214.54,3992285,48487.74,104311,486352,12.18
LT,EQ,2020-08-19,1004.55,1017.25,1024.95,1005.40,1011.00,1009.10,1015.06,4914253,49882.64,101140,968691,19.71
MANAPPURAM,EQ,2020-08-19,155.95,157.00,161.50,156.65,159.90,160.00,159.97,9331471,14927.38,64174,3255849,34.89
MARUTI,EQ,2020-08-19,6893.10,6924.00,7014.70,6885.05,6999.45,6990.30,6967.39,1326450,92418.99,86982,299212,22.56
PGEL,EQ,2020-08-19,51.80,52.20,54.35,52.20,54.35,54.30,53.90,87823,47.33,557,47779,54.40
SBIN,EQ,2020-08-19,195.10,196.40,200.30,195.90,197.20,197.05,198.53,59302164,117734.48,265310,10065279,16.97
SBIN,N2,2020-08-19,10844.80,10849.00,10849.00,10840.00,10849.00,10848.25,10847.03,37,4.01,9,37,100.00
SBIN,N5,2020-08-19,10990.77,11000.00,11000.00,10952.00,10953.00,10972.15,10969.62,704,77.23,93,650,92.33
SBIN,N6,2020-08-19,10800.00,10844.00,10850.00,10844.00,10850.00,10849.68,10849.68,19,2.06,4,19,100.00
SUZLON,EQ,2020-08-19,4.00,4.00,4.05,3.90,3.90,3.95,3.99,21638057,862.73,32358,12891002,59.58
TRENT,EQ,2020-08-19,589.45,595.15,628.50,582.20,608.00,616.45,604.38,895461,5411.98,32949,439814,49.12
