symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-01-13,82551,25360,30.72
ADANIPORTS,EQ,2015-01-13,2688701,1266862,47.12
BEL,EQ,2015-01-13,681982,166903,24.47
BOSCHLTD,EQ,2015-01-13,37481,18059,48.18
CUMMINSIND,EQ,2015-01-13,222029,187183,84.31
DLF,EQ,2015-01-13,7351163,2533784,34.47
HINDALCO,EQ,2015-01-13,4324660,1852480,42.84
INDHOTEL,D1,2015-01-13,6654,6126,92.06
INDHOTEL,EQ,2015-01-13,228913,110958,48.47
LT,EQ,2015-01-13,878899,309876,35.26
MANAPPURAM,EQ,2015-01-13,1408571,793655,56.34
MARUTI,EQ,2015-01-13,237771,102347,43.04
PGEL,EQ,2015-01-13,231851,56623,24.42
SBIN,EQ,2015-01-13,9484804,4149653,43.75
SBIN,N1,2015-01-13,6,6,100.00
SBIN,N3,2015-01-13,148,148,100.00
SBIN,N5,2015-01-13,529,529,100.00
SUZLON,EQ,2015-01-13,25604885,8038008,31.39
TRENT,EQ,2015-01-13,8812,5125,58.16
