symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2013-06-14,25870,8078,31.23
ADANIPORTS,EQ,2013-06-14,1702926,1178986,69.23
BEL,EQ,2013-06-14,15257,11365,74.49
BOSCHLTD,EQ,2013-06-14,849,453,53.36
CUMMINSIND,EQ,2013-06-14,261052,243871,93.42
DLF,EQ,2013-06-14,4946602,527893,10.67
HINDALCO,EQ,2013-06-14,12196294,5367125,44.01
INDHOTEL,EQ,2013-06-14,220245,142913,64.89
LT,EQ,2013-06-14,1246711,690776,55.41
MANAPPURAM,EQ,2013-06-14,2342649,1299010,55.45
MARUTI,EQ,2013-06-14,383703,91731,23.91
PGEL,EQ,2013-06-14,13034,7258,55.69
SBIN,EQ,2013-06-14,1814137,681506,37.57
SBIN,N1,2013-06-14,168,84,50.00
SBIN,N3,2013-06-14,7,7,100.00
SBIN,N5,2013-06-14,449,361,80.40
SBIN,N6,2013-06-14,8,8,100.00
SUZLON,EQ,2013-06-14,11851428,5338417,45.04
TRENT,EQ,2013-06-14,2774,2006,72.31
