symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2013-06-17,112389,12474,11.10
ADANIPORTS,EQ,2013-06-17,1738706,1294330,74.44
BEL,EQ,2013-06-17,4906,1704,34.73
BOSCHLTD,EQ,2013-06-17,1448,1129,77.97
CUMMINSIND,EQ,2013-06-17,39244,21553,54.92
DLF,EQ,2013-06-17,5950826,738083,12.40
HINDALCO,EQ,2013-06-17,8909126,3138668,35.23
INDHOTEL,EQ,2013-06-17,252409,125832,49.85
LT,EQ,2013-06-17,1200770,557691,46.44
MANAPPURAM,EQ,2013-06-17,1959809,1183960,60.41
MARUTI,EQ,2013-06-17,533292,260135,48.78
PGEL,EQ,2013-06-17,7338,5408,73.70
SBIN,EQ,2013-06-17,2561885,567014,22.13
SBIN,N1,2013-06-17,13,13,100.00
SBIN,N3,2013-06-17,90,59,65.56
SBIN,N5,2013-06-17,226,225,99.56
SUZLON,EQ,2013-06-17,4102303,1417831,34.56
TRENT,EQ,2013-06-17,2973,1205,40.53
