,11-Jun-2025
The Nifty witnessed an intraday movement of about 141.1 points.The closing index was 0.15 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 124232.01
, Traded Quantity (in Lakhs), 67735.73
, Number of Trades, 38583307
, Total Market Capitalisation (Rs. Crores), 45345700.08

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25104.25,     25134.15,     25222.40,     25081.30,     25141.40,37.15
,NIFTY50 EQL Wgt,     31526.35,     31565.35,     31670.70,     31491.60,     31550.95,24.6
,NIFTY100 EQL Wgt,     32975.15,     33013.05,     33070.90,     32842.25,     32942.25,-32.9
,NIFTY100 LowVol30,     19876.35,     19888.30,     19968.05,     19856.35,     19936.05,59.7
,NIFTY Alpha 50,     53619.60,     53809.40,     53860.60,     52884.70,     53143.25,-476.35
,NIFTY MIDCAP 150,     21915.90,     21968.60,     22004.80,     21748.70,     21846.05,-69.85
,NIFTY SMLCAP 50,      9128.80,      9151.30,      9171.30,      9005.10,      9076.20,-52.6
,NIFTY SMLCAP 250,     17544.30,     17595.15,     17632.05,     17399.60,     17528.95,-15.35
,NIFTY MIDSML 400,     20358.05,     20410.60,     20444.85,     20198.50,     20309.85,-48.2
,NIFTY200 QUALTY30,     20961.05,     20984.40,     21080.70,     20951.40,     20996.05,35
,Nifty FinSrv25 50,     29035.25,     29040.45,     29115.10,     28899.65,     28952.80,-82.45
,NIFTY AlphaLowVol,     26936.40,     26906.30,     26975.55,     26877.65,     26929.15,-7.25
,Nifty200Momentm30,     31656.65,     31689.35,     31710.45,     31467.95,     31605.80,-50.85
,Nifty100ESGSecLdr,      4198.65,      4205.45,      4217.75,      4197.55,      4202.05,3.4
,NIFTY100 ESG,      4956.55,      4964.35,      4978.15,      4949.55,      4959.60,3.05
,NIFTY M150 QLTY50,     25068.05,     25110.75,     25177.85,     24928.50,     24997.80,-70.25
,NIFTY INDIA MFG,     14435.75,     14470.20,     14511.05,     14404.45,     14440.25,4.5
,Nifty200 Alpha 30,     25611.55,     25654.50,     25656.55,     25322.20,     25436.55,-175
,NiftyM150Momntm50,     63851.80,     64009.10,     64099.05,     63182.65,     63546.55,-305.25
,Nifty IT,     38299.95,     38355.50,     38834.75,     38215.00,     38784.30,484.35
,Nifty Next 50,     68922.55,     68993.05,     69121.45,     68497.60,     68771.85,-150.7
,Nifty Bank,     56629.10,     56639.85,     56782.50,     56399.40,     56459.75,-169.35
,NIFTY MIDCAP 100,     59681.40,     59823.40,     59880.15,     59127.30,     59388.15,-293.25
,Nifty 500,     23339.95,     23376.60,     23423.60,     23271.40,     23337.85,-2.1
,Nifty 100,     25785.50,     25815.45,     25892.90,     25760.95,     25807.10,21.6
,Nifty Midcap 50,     16749.15,     16789.65,     16810.20,     16618.25,     16683.30,-65.85
,Nifty Realty,      1026.30,      1027.85,      1036.60,      1019.35,      1027.25,.95
,Nifty Infra,      9140.05,      9160.50,      9202.55,      9143.65,      9163.20,23.15
,Nifty Energy,     36515.25,     36649.95,     36938.90,     36495.40,     36624.70,109.45
,Nifty FMCG,     56198.80,     56128.80,     56208.40,     55749.25,     55820.60,-378.2
,Nifty MNC,     28802.20,     28770.65,     28848.20,     28608.60,     28668.60,-133.6
,Nifty Pharma,     21948.00,     22016.40,     22090.85,     21962.30,     22057.15,109.15
,Nifty PSE,     10121.40,     10148.15,     10225.55,     10097.90,     10132.15,10.75
,Nifty PSU Bank,      7170.85,      7182.30,      7182.55,      7069.15,      7107.75,-63.1
,Nifty Serv Sector,     33135.40,     33152.85,     33267.30,     33072.55,     33181.55,46.15
,India VIX,14.0150,14.0150,14.1550,13.5575,13.6675,-0.3475
,Nifty Auto,     23759.00,     23797.50,     23984.70,     23774.00,     23805.20,46.2
,Nifty Metal,      9509.70,      9544.80,      9573.60,      9479.70,      9495.80,-13.9
,Nifty Media,      1731.65,      1742.00,      1748.00,      1721.10,      1730.50,-1.15
,NIFTY SMLCAP 100,     18899.80,     18955.95,     18984.65,     18665.20,     18798.75,-101.05
,Nifty 200,     14089.90,     14109.20,     14138.40,     14056.40,     14087.75,-2.15
,Nifty Div Opps 50,      6142.50,      6152.45,      6193.35,      6142.60,      6166.00,23.5
,Nifty Commodities,      8797.75,      8825.60,      8895.75,      8809.85,      8839.00,41.25
,Nifty Consumption,     11635.60,     11639.80,     11672.35,     11596.75,     11614.95,-20.65
,Nifty Fin Service,     26867.05,     26872.20,     26930.40,     26761.95,     26789.95,-77.1
,Nifty50 Div Point,        76.23,        76.23,        76.23,        76.23,        76.23,0
,Nifty100 Liq 15,      7032.05,      7040.30,      7066.70,      7012.70,      7022.65,-9.4
