,17-Jun-2025
The Nifty witnessed an intraday movement of about 168.35 points.The closing index was 0.37 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 103108.95
, Traded Quantity (in Lakhs), 45949.63
, Number of Trades, 30440002
, Total Market Capitalisation (Rs. Crores), 44567079.11

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24946.50,     24977.85,     24982.05,     24813.70,     24853.40,-93.1
,NIFTY50 EQL Wgt,     31320.85,     31335.55,     31349.35,     31094.90,     31127.25,-193.6
,NIFTY100 EQL Wgt,     32520.40,     32551.20,     32565.85,     32274.95,     32303.65,-216.75
,NIFTY100 LowVol30,     19857.15,     19858.75,     19870.35,     19763.55,     19786.15,-71
,NIFTY Alpha 50,     52189.65,     52283.15,     52575.75,     52006.55,     52140.75,-48.9
,NIFTY MIDCAP 150,     21594.45,     21628.65,     21675.35,     21433.75,     21460.95,-133.5
,NIFTY SMLCAP 50,      8937.85,      8949.30,      8966.05,      8846.65,      8864.20,-73.65
,NIFTY SMLCAP 250,     17296.30,     17328.35,     17371.10,     17150.25,     17177.30,-119
,NIFTY MIDSML 400,     20063.30,     20097.00,     20140.65,     19908.20,     19934.30,-129
,NIFTY200 QUALTY30,     20801.40,     20801.35,     20872.50,     20745.60,     20788.55,-12.85
,Nifty FinSrv25 50,     28663.25,     28690.20,     28707.55,     28464.15,     28526.65,-136.6
,NIFTY AlphaLowVol,     26823.45,     26850.55,     26865.10,     26626.35,     26653.55,-169.9
,Nifty200Momentm30,     31385.45,     31468.35,     31471.05,     31210.60,     31240.65,-144.8
,Nifty100ESGSecLdr,      4164.65,      4171.35,      4171.45,      4138.20,      4143.60,-21.05
,NIFTY100 ESG,      4906.00,      4912.20,      4913.40,      4873.10,      4878.30,-27.7
,NIFTY M150 QLTY50,     24732.55,     24759.15,     24852.70,     24661.85,     24704.55,-28
,NIFTY INDIA MFG,     14285.40,     14303.20,     14306.95,     14163.30,     14179.15,-106.25
,Nifty200 Alpha 30,     25099.80,     25156.25,     25156.25,     24879.30,     24915.80,-184
,NiftyM150Momntm50,     62779.80,     62973.60,     63267.90,     62547.70,     62653.45,-126.35
,Nifty IT,     39073.05,     39123.00,     39499.15,     38977.95,     39356.10,283.05
,Nifty Next 50,     67472.15,     67555.05,     67733.75,     66923.70,     66996.45,-475.7
,Nifty Bank,     55944.90,     55975.00,     56067.30,     55643.95,     55714.15,-230.75
