,06-Jun-2025
The Nifty witnessed an intraday movement of about 358.05 points.The closing index was 1.02 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 132540.83
, Traded Quantity (in Lakhs), 44492.1
, Number of Trades, 36279544
, Total Market Capitalisation (Rs. Crores), 44906078.4

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24750.90,     24748.70,     25029.50,     24671.45,     25003.05,252.15
,NIFTY50 EQL Wgt,     30860.00,     30903.75,     31239.70,     30786.20,     31231.95,371.95
,NIFTY100 EQL Wgt,     32221.45,     32276.55,     32631.85,     32192.90,     32620.10,398.65
,NIFTY100 LowVol30,     19604.60,     19626.25,     19752.80,     19554.45,     19745.00,140.4
,NIFTY Alpha 50,     52861.65,     53088.10,     53249.05,     52785.35,     53097.65,236
,NIFTY MIDCAP 150,     21476.45,     21551.10,     21712.90,     21472.25,     21688.60,212.15
,NIFTY SMLCAP 50,      8839.30,      8868.00,      8960.75,      8847.25,      8941.35,102.05
,NIFTY SMLCAP 250,     17173.45,     17235.10,     17306.25,     17167.65,     17285.75,112.3
,NIFTY MIDSML 400,     19942.00,     20012.15,     20137.95,     19940.85,     20115.45,173.45
,NIFTY200 QUALTY30,     20552.70,     20605.00,     20678.65,     20546.35,     20665.60,112.9
,Nifty FinSrv25 50,     28303.85,     28308.20,     28954.45,     28193.20,     28896.55,592.7
,NIFTY AlphaLowVol,     26534.55,     26584.80,     26710.30,     26481.45,     26693.05,158.5
,Nifty200Momentm30,     31085.00,     31142.00,     31318.95,     31011.90,     31299.85,214.85
,Nifty100ESGSecLdr,      4140.05,      4139.75,      4190.20,      4128.05,      4187.15,47.1
,NIFTY100 ESG,      4848.85,      4853.15,      4916.75,      4837.25,      4914.35,65.5
,NIFTY M150 QLTY50,     24645.40,     24727.65,     24785.00,     24622.00,     24756.00,110.6
,NIFTY INDIA MFG,     14201.60,     14233.10,     14318.15,     14172.20,     14314.00,112.4
,Nifty200 Alpha 30,     24982.90,     25014.45,     25336.70,     24916.85,     25324.45,341.55
,NiftyM150Momntm50,     62463.05,     62655.30,     63119.75,     62415.90,     63016.60,553.55
,Nifty IT,     37107.95,     37134.15,     37356.30,     36910.95,     37294.85,186.9
,Nifty Next 50,     67147.10,     67275.35,     68030.10,     67153.15,     67992.85,845.75
,Nifty Bank,     55760.85,     55699.45,     56695.00,     55534.75,     56578.40,817.55
,NIFTY MIDCAP 100,     58303.00,     58494.20,     59072.45,     58281.80,     59010.30,707.3
,Nifty 500,     22934.50,     22962.00,     23180.35,     22891.60,     23165.10,230.6
,Nifty 100,     25369.75,     25376.30,     25654.75,     25303.05,     25638.80,269.05
,Nifty Midcap 50,     16296.65,     16348.20,     16582.50,     16307.90,     16569.60,272.95
,Nifty Realty,       993.10,       996.35,      1042.60,       994.55,      1039.60,46.5
,Nifty Infra,      9021.05,      9017.90,      9088.60,      9003.50,      9081.15,60.1
,Nifty Energy,     35824.85,     35885.05,     35962.45,     35790.65,     35924.05,99.2
,Nifty FMCG,     55632.45,     55737.85,     55842.05,     55564.15,     55802.70,170.25
,Nifty MNC,     28392.15,     28473.15,     28573.15,     28380.85,     28550.70,158.55
,Nifty Pharma,     21644.20,     21686.85,     21707.70,     21557.00,     21684.40,40.2
,Nifty PSE,      9891.00,      9908.25,      9978.35,      9880.10,      9968.15,77.15
,Nifty PSU Bank,      7059.65,      7082.15,      7147.95,      6993.70,      7100.30,40.65
,Nifty Serv Sector,     32615.05,     32583.85,     33042.00,     32503.70,     32992.20,377.15
,India VIX,15.0825,15.0825,15.6100,14.3675,14.6300,-0.4525
,Nifty Auto,     23306.20,     23343.05,     23677.70,     23208.10,     23661.30,355.1
,Nifty Metal,      9231.50,      9261.70,      9418.65,      9246.55,      9406.45,174.95
,Nifty Media,      1725.40,      1731.55,      1733.55,      1703.85,      1705.75,-19.65
,NIFTY SMLCAP 100,     18432.60,     18493.45,     18612.05,     18426.30,     18582.45,149.85
,Nifty 200,     13845.80,     13856.55,     14005.25,     13814.90,     13996.30,150.5
,Nifty Div Opps 50,      5983.35,      5992.25,      6048.30,      5982.50,      6045.70,62.35
,Nifty Commodities,      8581.85,      8600.40,      8690.25,      8587.40,      8685.35,103.5
,Nifty Consumption,     11486.10,     11500.80,     11620.95,     11472.40,     11616.50,130.4
,Nifty Fin Service,     26387.15,     26360.00,     26922.20,     26285.55,     26848.90,461.75
,Nifty50 Div Point,        74.18,        74.18,        74.18,        74.18,        74.18,0
,Nifty100 Liq 15,      6894.60,      6899.55,      7000.30,      6878.45,      6986.70,92.1
,Nifty CPSE,      6510.60,      6529.70,      6555.85,      6518.70,      6550.05,39.45
,Nifty GrowSect 15,     11223.15,     11227.35,     11319.40,     11173.75,     11311.15,88
,Nifty50 PR 2x Lev,     13653.10,     13648.55,     13958.10,     13563.50,     13929.15,276.05
,Nifty50 PR 1x Inv,       205.60,       205.65,       206.25,       203.30,       203.50,-2.1
,Nifty50 TR 2x Lev,     20148.25,     20141.50,     20598.25,     20016.00,     20555.55,407.3
,Nifty50 TR 1x Inv,       169.40,       169.45,       169.95,       167.50,       167.70,-1.7
,Nifty50 Value 20,     12717.90,     12721.05,     12825.30,     12683.65,     12818.00,100.1
,Nifty Mid Liq 15,     15333.75,     15390.10,     15664.90,     15345.85,     15646.05,312.3
,Nifty Pvt Bank,     27342.40,     27319.00,     27893.55,     27237.45,     27832.50,490.1
,NIFTY100 Qualty30,      5563.85,      5574.60,      5594.50,      5554.55,      5591.90,28.05
,Nifty GS 8 13Yr,      2945.08,      2945.62,      2966.10,      2937.47,      2940.18,-4.9
,Nifty GS 10Yr,      2607.09,      2607.54,      2624.58,      2600.70,      2603.20,-3.89
,Nifty GS 10Yr Cln,       922.87,       922.87,       928.93,       920.43,       921.32,-1.55
,Nifty GS 4 8Yr,      3175.84,      3176.42,      3195.23,      3176.36,      3181.56,5.72
,Nifty GS 11 15Yr,      3273.98,      3274.58,      3291.36,      3255.98,      3256.84,-17.14
,Nifty GS 15YrPlus,      3559.79,      3560.46,      3585.33,      3531.16,      3532.86,-26.93
,Nifty GS Compsite,      3044.83,      3045.38,      3065.47,      3035.48,      3036.92,-7.91
,NIFTY HEALTHCARE,     14040.60,     14068.05,     14122.85,     13978.30,     14112.95,72.35
,NIFTY CONSR DURBL,     37006.70,     37143.45,     37539.25,     36932.00,     37495.35,488.65
,NIFTY OIL AND GAS,     11382.25,     11380.70,     11455.95,     11377.65,     11446.90,64.65
,NIFTY500 MULTICAP,     16037.50,     16068.85,     16198.50,     16017.65,     16187.55,150.05
