,18-Jun-2025
The Nifty witnessed an intraday movement of about 197.1 points.The closing index was 0.17 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 89892.68
, Traded Quantity (in Lakhs), 35550.97
, Number of Trades, 28588803
, Total Market Capitalisation (Rs. Crores), 44404837.85

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24853.40,     24788.35,     24947.55,     24750.45,     24812.05,-41.35
,NIFTY50 EQL Wgt,     31127.25,     31091.25,     31301.75,     31014.85,     31091.65,-35.6
,NIFTY100 EQL Wgt,     32303.65,     32282.35,     32460.15,     32150.35,     32230.55,-73.1
,NIFTY100 LowVol30,     19786.15,     19748.65,     19869.60,     19693.50,     19727.85,-58.3
,NIFTY Alpha 50,     52140.75,     51948.30,     52441.90,     51779.25,     52145.35,4.6
,NIFTY MIDCAP 150,     21460.95,     21422.50,     21538.65,     21304.95,     21358.50,-102.45
,NIFTY SMLCAP 50,      8864.20,      8854.55,      8911.60,      8798.85,      8858.10,-6.1
,NIFTY SMLCAP 250,     17177.30,     17169.80,     17274.90,     17044.35,     17143.60,-33.7
,NIFTY MIDSML 400,     19934.30,     19908.15,     20020.65,     19808.35,     19859.00,-75.3
,NIFTY200 QUALTY30,     20788.55,     20778.65,     20847.45,     20631.60,     20689.65,-98.9
,Nifty FinSrv25 50,     28526.65,     28439.55,     28609.30,     28361.55,     28439.00,-87.65
,NIFTY AlphaLowVol,     26653.55,     26613.60,     26786.45,     26577.25,     26601.30,-52.25
,Nifty200Momentm30,     31240.65,     31121.85,     31408.60,     31113.15,     31230.55,-10.1
,Nifty100ESGSecLdr,      4143.60,      4136.20,      4164.65,      4127.90,      4137.85,-5.75
,NIFTY100 ESG,      4878.30,      4871.65,      4905.35,      4859.70,      4871.10,-7.2
,NIFTY M150 QLTY50,     24704.55,     24684.00,     24733.65,     24518.70,     24574.70,-129.85
,NIFTY INDIA MFG,     14179.15,     14165.70,     14270.50,     14124.75,     14147.95,-31.2
,Nifty200 Alpha 30,     24915.80,     24796.80,     25068.85,     24783.35,     24929.65,13.85
,NiftyM150Momntm50,     62653.45,     62384.80,     62798.30,     62080.45,     62316.30,-337.15
,Nifty IT,     39356.10,     39220.35,     39572.50,     38963.80,     39030.90,-325.2
,Nifty Next 50,     66996.45,     67007.00,     67309.75,     66623.10,     66788.70,-207.75
,Nifty Bank,     55714.15,     55544.95,     55933.60,     55511.80,     55828.75,114.6
,NIFTY MIDCAP 100,     58379.30,     58233.10,     58590.00,     57962.00,     58109.20,-270.1
,Nifty 500,     22981.50,     22937.75,     23066.85,     22868.35,     22925.20,-56.3
,Nifty 100,     25446.70,     25392.25,     25543.90,     25335.15,     25398.05,-48.65
,Nifty Midcap 50,     16447.40,     16395.80,     16506.25,     16328.30,     16367.85,-79.55
,Nifty Realty,      1013.70,      1016.55,      1028.60,      1004.80,      1008.90,-4.8
,Nifty Infra,      9025.95,      9018.55,      9059.00,      8974.05,      8994.60,-31.35
,Nifty Energy,     35836.00,     35831.25,     35941.95,     35544.15,     35667.55,-168.45
,Nifty FMCG,     54708.75,     54647.15,     54804.80,     54284.30,     54452.40,-256.35
,Nifty MNC,     28351.15,     28372.30,     28464.50,     28210.20,     28268.10,-83.05
,Nifty Pharma,     21622.80,     21587.15,     21724.10,     21534.75,     21588.40,-34.4
,Nifty PSE,      9923.90,      9916.40,      9936.00,      9815.00,      9849.15,-74.75
,Nifty PSU Bank,      6903.10,      6903.40,      6933.20,      6847.25,      6874.65,-28.45
,Nifty Serv Sector,     32902.35,     32784.90,     32964.65,     32728.05,     32807.00,-95.35
,India VIX,14.4025,14.4025,14.8175,14.1050,14.2750,-0.1275
,Nifty Auto,     23227.30,     23208.95,     23564.95,     23130.05,     23312.35,85.05
,Nifty Metal,      9224.40,      9215.45,      9238.80,      9120.55,      9158.25,-66.15
,Nifty Media,      1723.40,      1724.60,      1728.80,      1695.55,      1701.50,-21.9
,NIFTY SMLCAP 100,     18420.35,     18401.60,     18523.20,     18270.85,     18378.45,-41.9
,Nifty 200,     13883.75,     13853.15,     13932.50,     13816.50,     13850.75,-33
,Nifty Div Opps 50,      6079.20,      6069.00,      6092.35,      6018.25,      6035.00,-44.2
,Nifty Commodities,      8663.55,      8663.20,      8691.60,      8595.95,      8621.70,-41.85
,Nifty Consumption,     11422.60,     11417.65,     11514.70,     11387.65,     11441.05,18.45
,Nifty Fin Service,     26451.65,     26349.80,     26507.75,     26319.85,     26399.95,-51.7
,Nifty50 Div Point,        77.70,        77.70,        77.70,        77.70,        77.70,0
,Nifty100 Liq 15,      6884.05,      6877.50,      6925.60,      6867.70,      6896.05,12
,Nifty CPSE,      6580.75,      6584.45,      6590.50,      6513.00,      6532.55,-48.2
,Nifty GrowSect 15,     11380.80,     11349.20,     11466.70,     11333.05,     11365.70,-15.1
,Nifty50 PR 2x Lev,     13737.45,     13663.50,     13839.35,     13622.10,     13689.75,-47.7
,Nifty50 PR 1x Inv,       205.00,       205.60,       205.90,       204.25,       205.40,.4
,Nifty50 TR 2x Lev,     20278.40,     20169.25,     20428.80,     20108.10,     20207.95,-70.45
,Nifty50 TR 1x Inv,       168.90,       169.35,       169.60,       168.30,       169.20,.3
,Nifty50 Value 20,     12895.90,     12862.60,     12952.10,     12817.80,     12841.00,-54.9
,Nifty Mid Liq 15,     15382.55,     15277.95,     15424.35,     15241.60,     15300.20,-82.35
,Nifty Pvt Bank,     27667.40,     27577.35,     27793.70,     27549.60,     27776.60,109.2
,NIFTY100 Qualty30,      5621.90,      5612.70,      5648.10,      5594.80,      5602.35,-19.55
,Nifty GS 8 13Yr,      2936.96,      2937.49,      2937.49,      2933.46,      2936.63,-.33
,Nifty GS 10Yr,      2600.04,      2600.49,      2601.62,      2597.90,      2600.85,.81
,Nifty GS 10Yr Cln,       918.43,       918.43,       918.83,       917.51,       918.56,.13
,Nifty GS 4 8Yr,      3163.65,      3164.23,      3164.32,      3163.14,      3163.55,-.1
,Nifty GS 11 15Yr,      3230.24,      3230.84,      3230.84,      3226.25,      3227.82,-2.42
,Nifty GS 15YrPlus,      3478.74,      3479.42,      3479.42,      3468.53,      3468.76,-9.98
,Nifty GS Compsite,      3021.98,      3022.53,      3022.53,      3019.74,      3019.96,-2.02
,NIFTY HEALTHCARE,     14138.65,     14125.20,     14191.00,     14038.85,     14055.00,-83.65
,NIFTY CONSR DURBL,     36702.00,     36620.70,     37036.15,     36533.15,     36992.35,290.35
,NIFTY OIL AND GAS,     11486.80,     11475.15,     11529.50,     11387.45,     11431.70,-55.1
,NIFTY500 MULTICAP,     16058.90,     16033.10,     16124.25,     15976.05,     16016.20,-42.7
,NIFTY LARGEMID250,     16156.60,     16124.90,     16213.55,     16062.05,     16101.85,-54.75
,NIFTY MID SELECT,     13039.75,     12969.05,     13071.35,     12907.40,     12943.35,-96.4
,NIFTY TOTAL MKT,     12936.25,     12912.35,     12985.35,     12872.20,     12904.35,-31.9
,NIFTY MICROCAP250,     23668.80,     23657.20,     23810.10,     23454.25,     23602.10,-66.7
,NIFTY IND DIGITAL,      9102.20,      9086.95,      9132.40,      9043.00,      9067.80,-34.4
,Nifty Tata 25 Cap,     15249.35,     15234.75,     15331.80,     15154.95,     15233.35,-16
,Nifty MidSml Hlth,     42226.20,     42218.40,     42274.55,     41861.85,     41942.70,-283.5
,Nifty Multi Mfg,     14821.40,     14808.35,     14926.10,     14782.30,     14810.55,-10.85
,Nifty Multi Infra,     14002.35,     13992.10,     14060.10,     13918.00,     13955.00,-47.35
,BHARATBOND-APR30,      1529.47,      1529.77,      1529.89,      1529.74,      1529.75,.28
,BHARATBOND-APR31,      1397.39,      1397.65,      1397.93,      1397.64,      1397.70,.31
,BHARATBOND-APR32,      1275.03,      1275.27,      1275.39,      1275.26,      1275.39,.36
,BHARATBOND-APR33,      1239.60,      1239.84,      1239.84,      1239.83,      1239.83,.23
,Nifty Ind Defence,      8898.55,      8915.65,      8948.90,      8826.95,      8857.80,-40.75
,Nifty Ind Tourism,      8898.45,      8899.10,      8946.25,      8854.85,      8892.55,-5.9
,Nifty Capital Mkt,      4475.65,      4419.55,      4488.30,      4402.85,      4436.65,-39
,Nifty500Momentm50,     53947.10,     53766.40,     54256.80,     53720.10,     53896.30,-50.8
,NiftyMS400 MQ 100,     50233.00,     50035.10,     50391.55,     49850.70,     49980.65,-252.35
,NiftySml250MQ 100,     47337.90,     47306.40,     47519.45,     46997.70,     47126.90,-211
,Nifty Top 10 EW,      9772.65,      9736.55,      9787.85,      9723.15,      9746.20,-26.45
,Nifty AQL 30,     22336.75,     22320.85,     22438.70,     22235.70,     22260.05,-76.7
,Nifty AQLV 30,     20524.45,     20496.80,     20613.20,     20421.15,     20450.65,-73.8
,Nifty EV,      2901.75,      2899.85,      2930.35,      2893.45,      2902.20,.45
,Nifty HighBeta 50,      3722.10,      3722.95,      3749.95,      3694.90,      3708.10,-14
,Nifty New Consump,     11409.15,     11409.65,     11515.60,     11382.00,     11438.20,29.05
,Nifty Corp MAATR,     35803.20,     35764.10,     36056.15,     35649.65,     35758.80,-44.4
,Nifty Low Vol 50,     24887.20,     24851.10,     24987.60,     24780.10,     24823.20,-64
,Nifty Mobility,     20190.85,     20173.35,     20365.30,     20136.60,     20184.60,-6.25
,Nifty Qlty LV 30,     17061.75,     17026.70,     17140.80,     16983.65,     17013.80,-47.95
,Nifty Sml250 Q50,     27628.75,     27608.75,     27714.55,     27384.95,     27436.50,-192.25
,Nifty Top 15 EW,     10243.90,     10221.20,     10289.60,     10203.40,     10229.80,-14.1
,Nifty100 Alpha 30,     17860.10,     17850.65,     17979.65,     17824.05,     17874.95,14.85
,Nifty100 Enh ESG,      4916.10,      4909.40,      4943.50,      4897.35,      4908.85,-7.25
,Nifty200 Value 30,     12825.20,     12812.05,     12862.95,     12724.15,     12773.35,-51.85
,Nifty500 EW,     14244.45,     14238.30,     14314.10,     14154.90,     14193.45,-51
,Nifty Multi MQ 50,     43208.40,     43247.90,     43372.50,     42928.95,     43013.10,-195.3
,Nifty500 Value 50,     13869.65,     13864.05,     13925.05,     13784.85,     13838.70,-30.95
,Nifty Top 20 EW,      9097.45,      9077.20,      9141.10,      9064.55,      9093.00,-4.45
,Nifty CoreHousing,     15788.85,     15799.70,     15905.50,     15726.95,     15762.60,-26.25
,Nifty FinSerExBnk,     29781.10,     29663.80,     29919.75,     29532.50,     29607.00,-174.1
,Nifty Housing,     11264.15,     11252.45,     11306.00,     11191.10,     11226.55,-37.6
,Nifty IPO,      1995.55,      1998.45,      2009.00,      1979.15,      1987.60,-7.95
,Nifty MS Fin Serv,     18428.80,     18306.75,     18507.50,     18266.90,     18379.70,-49.1
,Nifty MS Ind Cons,     19277.55,     19257.85,     19368.00,     19118.30,     19175.00,-102.55
,Nifty MS IT Telcm,     10336.15,     10321.90,     10383.20,     10254.60,     10306.80,-29.35
,Nifty NonCyc Cons,     15600.80,     15585.70,     15684.50,     15552.70,     15635.40,34.6
,Nifty Rural,     14626.05,     14609.85,     14711.25,     14578.15,     14603.85,-22.2
,Nifty Shariah 25,      8278.20,      8269.25,      8308.25,      8206.40,      8223.70,-54.5
,Nifty Trans Logis,     22373.90,     22360.20,     22618.60,     22311.60,     22406.10,32.2
,Nifty50 Shariah,      4783.25,      4781.90,      4804.25,      4743.85,      4755.55,-27.7
,Nifty500 LMS Eql,     17746.15,     17720.65,     17821.70,     17650.10,     17694.75,-51.4
,Nifty500 Shariah,      7099.40,      7096.30,      7127.75,      7052.75,      7070.65,-28.75
