,04-Jun-2025
The Nifty witnessed an intraday movement of about 113.8 points.The closing index was 0.32 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 110840.02
, Traded Quantity (in Lakhs), 43913.6
, Number of Trades, 33412226
, Total Market Capitalisation (Rs. Crores), 44315432.84

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24542.50,     24560.45,     24644.25,     24530.45,     24620.20,77.7
,NIFTY50 EQL Wgt,     30648.40,     30662.90,     30760.25,     30628.50,     30727.70,79.3
,NIFTY100 EQL Wgt,     31975.60,     32009.60,     32121.35,     31887.95,     32096.60,121
,NIFTY100 LowVol30,     19512.15,     19516.95,     19571.50,     19496.55,     19530.65,18.5
,NIFTY Alpha 50,     51547.95,     51700.90,     52153.60,     51615.95,     52111.95,564
,NIFTY MIDCAP 150,     21164.75,     21217.90,     21346.45,     21098.10,     21334.60,169.85
,NIFTY SMLCAP 50,      8692.30,      8718.15,      8761.70,      8643.85,      8755.45,63.15
,NIFTY SMLCAP 250,     16971.25,     17020.10,     17079.05,     16900.90,     17060.80,89.55
,NIFTY MIDSML 400,     19671.90,     19723.90,     19818.35,     19604.10,     19810.60,138.7
,NIFTY200 QUALTY30,     20435.50,     20459.00,     20514.10,     20389.25,     20490.15,54.65
,Nifty FinSrv25 50,     28197.40,     28193.05,     28263.35,     28113.35,     28169.90,-27.5
,NIFTY AlphaLowVol,     26328.95,     26357.35,     26436.90,     26294.55,     26365.50,36.55
,Nifty200Momentm30,     30434.90,     30482.80,     30764.05,     30416.10,     30738.45,303.55
,Nifty100ESGSecLdr,      4104.95,      4107.95,      4120.10,      4100.40,      4116.20,11.25
,NIFTY100 ESG,      4822.05,      4825.65,      4840.80,      4817.45,      4833.50,11.45
,NIFTY M150 QLTY50,     24248.55,     24335.50,     24549.65,     24238.65,     24530.95,282.4
,NIFTY INDIA MFG,     14067.40,     14079.05,     14149.25,     14045.60,     14138.10,70.7
,Nifty200 Alpha 30,     24434.85,     24483.00,     24711.45,     24403.90,     24686.90,252.05
,NiftyM150Momntm50,     61177.25,     61366.85,     61991.35,     61105.35,     61947.90,770.65
,Nifty IT,     36814.90,     36831.30,     37088.50,     36762.80,     36938.10,123.2
,Nifty Next 50,     66671.80,     66763.90,     66909.85,     66305.90,     66866.60,194.8
,Nifty Bank,     55599.95,     55650.35,     55791.00,     55408.35,     55676.85,76.9
,NIFTY MIDCAP 100,     57517.10,     57655.65,     57971.05,     57278.25,     57924.65,407.55
,Nifty 500,     22711.30,     22742.20,     22823.95,     22667.90,     22807.85,96.55
,Nifty 100,     25162.05,     25183.25,     25263.20,     25128.45,     25240.65,78.6
,Nifty Midcap 50,     16052.55,     16090.90,     16209.45,     15995.85,     16195.40,142.85
,Nifty Realty,       982.90,       988.05,       988.55,       969.65,       976.00,-6.9
,Nifty Infra,      8910.25,      8937.20,      8977.20,      8906.50,      8968.20,57.95
,Nifty Energy,     35549.60,     35650.10,     35773.35,     35368.85,     35734.20,184.6
,Nifty FMCG,     55460.80,     55542.95,     55678.65,     55279.50,     55530.55,69.75
,Nifty MNC,     28178.35,     28235.75,     28367.50,     28179.00,     28322.20,143.85
,Nifty Pharma,     21354.20,     21338.70,     21461.35,     21311.70,     21371.70,17.5
,Nifty PSE,      9800.95,      9815.20,      9860.65,      9724.05,      9849.65,48.7
,Nifty PSU Bank,      7084.05,      7119.95,      7144.00,      7027.85,      7100.85,16.8
,Nifty Serv Sector,     32340.95,     32353.85,     32481.00,     32318.35,     32446.35,105.4
,India VIX,16.5550,16.5550,17.0600,15.6300,15.7450,-0.8100
,Nifty Auto,     23268.70,     23264.50,     23455.05,     23250.00,     23332.60,63.9
,Nifty Metal,      9122.30,      9129.45,      9204.00,      9064.65,      9177.40,55.1
,Nifty Media,      1726.10,      1738.15,      1750.65,      1725.15,      1729.30,3.2
,NIFTY SMLCAP 100,     18114.15,     18167.90,     18270.40,     18030.70,     18257.10,142.95
,Nifty 200,     13719.90,     13735.15,     13782.75,     13695.35,     13772.05,52.15
,Nifty Div Opps 50,      5962.85,      5972.10,      5979.10,      5945.05,      5969.75,6.9
,Nifty Commodities,      8507.05,      8521.30,      8573.80,      8476.05,      8565.65,58.6
,Nifty Consumption,     11380.65,     11389.20,     11437.95,     11377.95,     11425.15,44.5
,Nifty Fin Service,     26254.95,     26254.05,     26322.75,     26191.15,     26264.55,9.6
,Nifty50 Div Point,        64.64,        74.18,        74.18,        74.18,        74.18,9.54
,Nifty100 Liq 15,      6802.65,      6825.10,      6859.20,      6814.75,      6850.05,47.4
,Nifty CPSE,      6405.30,      6417.10,      6459.50,      6384.40,      6451.70,46.4
,Nifty GrowSect 15,     11161.15,     11160.90,     11217.35,     11158.50,     11204.90,43.75
,Nifty50 PR 2x Lev,     13428.80,     13446.35,     13538.05,     13413.85,     13511.75,82.95
,Nifty50 PR 1x Inv,       207.25,       207.15,       207.40,       206.45,       206.65,-.6
