,19-Jun-2025
The Nifty witnessed an intraday movement of about 129.7 points.The closing index was 0.08 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 90377.46
, Traded Quantity (in Lakhs), 40375.84
, Number of Trades, 32244850
, Total Market Capitalisation (Rs. Crores), 44064143.21

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24812.05,     24803.25,     24863.10,     24733.40,     24793.25,-18.8
,NIFTY50 EQL Wgt,     31091.65,     31089.75,     31160.30,     30962.60,     31044.45,-47.2
,NIFTY100 EQL Wgt,     32230.55,     32221.25,     32308.80,     31910.30,     31980.95,-249.6
,NIFTY100 LowVol30,     19727.85,     19733.80,     19785.30,     19683.20,     19723.95,-3.9
,NIFTY Alpha 50,     52145.35,     52189.85,     52524.40,     51262.60,     51396.50,-748.85
,NIFTY MIDCAP 150,     21358.50,     21371.65,     21399.75,     20974.30,     21022.95,-335.55
,NIFTY SMLCAP 50,      8858.10,      8854.25,      8873.10,      8653.90,      8676.50,-181.6
,NIFTY SMLCAP 250,     17143.60,     17144.60,     17209.25,     16772.95,     16813.05,-330.55
,NIFTY MIDSML 400,     19859.00,     19867.30,     19910.65,     19478.60,     19521.80,-337.2
,NIFTY200 QUALTY30,     20689.65,     20710.10,     20710.95,     20470.25,     20511.00,-178.65
,Nifty FinSrv25 50,     28439.00,     28411.10,     28501.30,     28182.45,     28245.05,-193.95
,NIFTY AlphaLowVol,     26601.30,     26592.15,     26699.10,     26513.55,     26566.50,-34.8
,Nifty200Momentm30,     31230.55,     31241.20,     31276.40,     30909.10,     30975.45,-255.1
,Nifty100ESGSecLdr,      4137.85,      4135.80,      4147.65,      4118.55,      4129.40,-8.45
,NIFTY100 ESG,      4871.10,      4868.30,      4880.70,      4833.95,      4846.00,-25.1
,NIFTY M150 QLTY50,     24574.70,     24587.30,     24622.15,     24145.90,     24210.85,-363.85
,NIFTY INDIA MFG,     14147.95,     14148.90,     14198.10,     14027.80,     14062.35,-85.6
,Nifty200 Alpha 30,     24929.65,     24947.20,     24985.30,     24581.25,     24655.20,-274.45
,NiftyM150Momntm50,     62316.30,     62391.50,     62499.50,     61183.40,     61310.60,-1005.7
,Nifty IT,     39030.90,     38945.35,     38966.80,     38429.40,     38664.95,-365.95
,Nifty Next 50,     66788.70,     66752.35,     66969.40,     65690.05,     65848.15,-940.55
,Nifty Bank,     55828.75,     55784.85,     55942.45,     55475.45,     55577.45,-251.3
,NIFTY MIDCAP 100,     58109.20,     58148.55,     58173.05,     57047.45,     57159.95,-949.25
,Nifty 500,     22925.20,     22921.60,     22973.15,     22712.55,     22763.50,-161.7
,Nifty 100,     25398.05,     25388.20,     25446.70,     25261.80,     25320.45,-77.6
,Nifty Midcap 50,     16367.85,     16391.55,     16397.75,     16071.55,     16102.00,-265.85
,Nifty Realty,      1008.90,      1009.45,      1015.50,       989.50,       992.75,-16.15
,Nifty Infra,      8994.60,      9000.60,      9026.30,      8950.95,      8975.10,-19.5
,Nifty Energy,     35667.55,     35671.40,     35848.35,     35180.65,     35273.85,-393.7
,Nifty FMCG,     54452.40,     54418.70,     54603.75,     54158.35,     54283.50,-168.9
,Nifty MNC,     28268.10,     28284.10,     28398.65,     27958.55,     28023.35,-244.75
,Nifty Pharma,     21588.40,     21583.85,     21619.30,     21394.85,     21441.85,-146.55
,Nifty PSE,      9849.15,      9850.85,      9860.75,      9695.15,      9735.40,-113.75
,Nifty PSU Bank,      6874.65,      6862.40,      6874.70,      6709.10,      6734.30,-140.35
,Nifty Serv Sector,     32807.00,     32779.30,     32829.80,     32618.05,     32690.70,-116.3
,India VIX,14.2750,14.2750,14.3700,13.7400,14.2550,-0.0200
,Nifty Auto,     23312.35,     23305.50,     23496.25,     23299.60,     23434.65,122.3
,Nifty Metal,      9158.25,      9156.15,      9158.25,      8997.35,      9040.45,-117.8
,Nifty Media,      1701.50,      1698.85,      1714.70,      1659.75,      1668.95,-32.55
,NIFTY SMLCAP 100,     18378.45,     18377.55,     18438.65,     17958.55,     18013.10,-365.35
,Nifty 200,     13850.75,     13847.90,     13875.05,     13746.65,     13777.10,-73.65
,Nifty Div Opps 50,      6035.00,      6029.90,      6031.40,      5968.05,      5980.65,-54.35
,Nifty Commodities,      8621.70,      8621.20,      8625.45,      8526.15,      8549.90,-71.8
,Nifty Consumption,     11441.05,     11447.40,     11487.35,     11421.90,     11450.60,9.55
,Nifty Fin Service,     26399.95,     26379.10,     26459.85,     26244.85,     26299.65,-100.3
,Nifty50 Div Point,        77.70,        77.70,        77.70,        77.70,        77.70,0
,Nifty100 Liq 15,      6896.05,      6903.85,      6911.80,      6861.75,      6882.20,-13.85
,Nifty CPSE,      6532.55,      6533.20,      6540.75,      6459.75,      6487.00,-45.55
,Nifty GrowSect 15,     11365.70,     11350.90,     11394.60,     11327.95,     11365.20,-.5
,Nifty50 PR 2x Lev,     13689.75,     13678.05,     13743.30,     13601.60,     13667.00,-22.75
,Nifty50 PR 1x Inv,       205.40,       205.50,       206.05,       205.00,       205.55,.15
,Nifty50 TR 2x Lev,     20207.95,     20190.70,     20287.00,     20077.85,     20174.45,-33.5
,Nifty50 TR 1x Inv,       169.20,       169.30,       169.75,       168.90,       169.35,.15
,Nifty50 Value 20,     12841.00,     12824.35,     12840.00,     12776.30,     12802.85,-38.15
,Nifty Mid Liq 15,     15300.20,     15322.40,     15336.90,     15012.05,     15040.00,-260.2
,Nifty Pvt Bank,     27776.60,     27754.65,     27870.45,     27636.70,     27694.60,-82
,NIFTY100 Qualty30,      5602.35,      5602.00,      5609.65,      5567.25,      5579.10,-23.25
,Nifty GS 8 13Yr,      2937.09,      2937.62,      2937.62,      2929.26,      2929.50,-7.59
,Nifty GS 10Yr,      2600.73,      2601.19,      2601.19,      2593.41,      2594.11,-6.62
,Nifty GS 10Yr Cln,       918.52,       918.52,       918.52,       915.75,       916.00,-2.52
,Nifty GS 4 8Yr,      3165.82,      3166.40,      3166.40,      3160.18,      3160.54,-5.28
,Nifty GS 11 15Yr,      3228.08,      3228.68,      3228.68,      3217.27,      3218.20,-9.88
,Nifty GS 15YrPlus,      3471.59,      3472.26,      3472.26,      3457.44,      3458.78,-12.81
,Nifty GS Compsite,      3020.92,      3021.48,      3021.48,      3012.47,      3012.92,-8
,NIFTY HEALTHCARE,     14055.00,     14062.80,     14079.95,     13934.65,     13963.95,-91.05
,NIFTY CONSR DURBL,     36992.35,     37076.90,     37272.90,     36565.80,     36656.85,-335.5
,NIFTY OIL AND GAS,     11431.70,     11439.10,     11452.40,     11325.95,     11358.85,-72.85
,NIFTY500 MULTICAP,     16016.20,     16015.95,     16054.50,     15813.15,     15847.55,-168.65
,NIFTY LARGEMID250,     16101.85,     16103.90,     16132.45,     15913.05,     15947.80,-154.05
,NIFTY MID SELECT,     12943.35,     12968.15,     12976.55,     12704.70,     12727.70,-215.65
,NIFTY TOTAL MKT,     12904.35,     12902.65,     12932.75,     12778.90,     12807.85,-96.5
,NIFTY MICROCAP250,     23602.10,     23613.05,     23717.85,     23095.00,     23173.25,-428.85
,NIFTY IND DIGITAL,      9067.80,      9069.25,      9070.90,      8957.30,      8979.55,-88.25
,Nifty Tata 25 Cap,     15233.35,     15256.00,     15262.30,     15138.60,     15174.45,-58.9
,Nifty MidSml Hlth,     41942.70,     41983.50,     42019.95,     41189.00,     41340.85,-601.85
,Nifty Multi Mfg,     14810.55,     14814.35,     14850.50,     14672.60,     14710.35,-100.2
,Nifty Multi Infra,     13955.00,     13962.70,     13992.05,     13804.50,     13837.20,-117.8
,BHARATBOND-APR30,      1529.97,      1530.27,      1530.32,      1530.17,      1530.32,.35
,BHARATBOND-APR31,      1397.99,      1398.25,      1398.25,      1398.00,      1398.00,.01
,BHARATBOND-APR32,      1275.91,      1276.15,      1276.15,      1276.04,      1276.04,.13
,BHARATBOND-APR33,      1241.24,      1241.48,      1241.48,      1241.47,      1241.47,.23
,Nifty Ind Defence,      8857.80,      8866.05,      8971.15,      8651.05,      8723.80,-134
,Nifty Ind Tourism,      8892.55,      8894.15,      8946.20,      8750.55,      8778.10,-114.45
