symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-01-31,1272.30,1264.65,0.0060,0.0151,,0.2808
ADANIPORTS,2019-01-31,338.65,338.15,0.0015,0.0393,,0.7279
BEL,2019-01-31,83.65,84.00,-0.0042,0.0198,,0.3668
BOSCHLTD,2019-01-31,18851.70,18454.10,0.0213,0.0132,,0.2636
CUMMINSIND,2019-01-31,788.20,799.35,-0.0140,0.0190,,0.3573
DIXON,2019-01-31,2268.55,2222.95,0.0203,0.0191,,0.3668
DLF,2019-01-31,164.85,164.20,0.0040,0.0334,,0.6190
DMART,2019-01-31,1374.85,1374.20,0.0005,0.0263,,0.4872
HAL,2019-01-31,710.90,716.80,-0.0083,0.0135,,0.2522
HINDALCO,2019-01-31,208.50,205.80,0.0130,0.0163,,0.3076
INDHOTEL,2019-01-31,142.05,133.35,0.0632,0.0153,,0.4088
INDIGO,2019-01-31,1187.80,1174.75,0.0110,0.0255,,0.4757
LT,2019-01-31,1314.30,1294.45,0.0152,0.0119,,0.2312
MANAPPURAM,2019-01-31,92.20,91.25,0.0104,0.0228,,0.4260
MARUTI,2019-01-31,6641.15,6548.25,0.0141,0.0214,,0.4012
PGEL,2019-01-31,87.85,88.80,-0.0108,0.0454,,0.8425
SBIN,2019-01-31,293.65,287.45,0.0213,0.0134,,0.2675
SUZLON,2019-01-31,4.70,5.00,-0.0619,0.0155,,0.4069
TRENT,2019-01-31,354.05,352.95,0.0031,0.0152,,0.2828
