symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-08-13,485092,233856,48.21
ADANIPORTS,EQ,2024-08-13,2485446,906198,36.46
BEL,EQ,2024-08-13,14746085,7039702,47.74
BOSCHLTD,EQ,2024-08-13,16810,3814,22.69
CUMMINSIND,EQ,2024-08-13,417701,193846,46.41
DIXON,EQ,2024-08-13,732893,273513,37.32
DLF,EQ,2024-08-13,1433125,462245,32.25
DMART,EQ,2024-08-13,138438,72049,52.04
HAL,EQ,2024-08-13,1465327,620360,42.34
HINDALCO,EQ,2024-08-13,6793767,1996410,29.39
INDHOTEL,EQ,2024-08-13,1741167,767984,44.11
INDIGO,EQ,2024-08-13,508342,317324,62.42
LT,EQ,2024-08-13,1316218,828185,62.92
MANAPPURAM,EQ,2024-08-13,9238672,4049149,43.83
MARUTI,EQ,2024-08-13,464483,258354,55.62
PAYTM,EQ,2024-08-13,4545613,1696260,37.32
PGEL,EQ,2024-08-13,707466,378909,53.56
SBIN,EQ,2024-08-13,17585172,9731151,55.34
SUZLON,EQ,2024-08-13,193725637,91162699,47.06
TRENT,EQ,2024-08-13,651594,302291,46.39
