symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2021-07-08,127100,76459,60.16
ADANIPORTS,EQ,2021-07-08,7804439,1043494,13.37
BEL,EQ,2021-07-08,14962479,5653145,37.78
BOSCHLTD,EQ,2021-07-08,32624,12958,39.72
CUMMINSIND,EQ,2021-07-08,728453,141537,19.43
DIXON,EQ,2021-07-08,159704,97443,61.01
DLF,EQ,2021-07-08,6407941,1591864,24.84
DMART,EQ,2021-07-08,184898,72639,39.29
HAL,EQ,2021-07-08,1227482,468924,38.20
HINDALCO,EQ,2021-07-08,12333337,4743798,38.46
INDHOTEL,EQ,2021-07-08,6229561,1688715,27.11
INDIGO,EQ,2021-07-08,841105,143777,17.09
LT,EQ,2021-07-08,1456033,846421,58.13
MANAPPURAM,EQ,2021-07-08,4922335,1282058,26.05
MARUTI,EQ,2021-07-08,391940,121213,30.93
PGEL,EQ,2021-07-08,10437,6787,65.03
SBIN,EQ,2021-07-08,21433043,5669467,26.45
SUZLON,EQ,2021-07-08,117058795,37415931,31.96
TRENT,EQ,2021-07-08,2179864,326416,14.97
