symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2021-07-07,69427,44580,64.21
ADANIPORTS,EQ,2021-07-07,8719991,1184629,13.59
BEL,EQ,2021-07-07,5944980,2256392,37.95
BOSCHLTD,EQ,2021-07-07,55609,23451,42.17
CUMMINSIND,EQ,2021-07-07,1087702,377710,34.73
DIXON,EQ,2021-07-07,291088,129865,44.61
DLF,EQ,2021-07-07,7795807,1387744,17.80
DMART,EQ,2021-07-07,276021,121851,44.15
HAL,EQ,2021-07-07,983859,520988,52.95
HINDALCO,EQ,2021-07-07,10577866,2509745,23.73
INDHOTEL,EQ,2021-07-07,17604371,4143188,23.53
INDIGO,EQ,2021-07-07,695752,187422,26.94
LT,EQ,2021-07-07,1096808,420221,38.31
MANAPPURAM,EQ,2021-07-07,6980086,1740003,24.93
MARUTI,EQ,2021-07-07,395336,181681,45.96
PGEL,EQ,2021-07-07,34635,21365,61.69
SBIN,EQ,2021-07-07,14473774,3715611,25.67
SUZLON,EQ,2021-07-07,29294864,18751486,64.01
TRENT,EQ,2021-07-07,283658,77838,27.44
