symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2011-06-21,829.80,822.70,0.0086,0.0114,,0.2159
BEL,2011-06-21,1580.20,1603.60,-0.0147,0.0137,,0.2636
BOSCHLTD,2011-06-21,6916.90,6874.45,0.0062,0.0102,,0.1910
CUMMINSIND,2011-06-21,673.20,671.60,0.0024,0.0120,,0.2216
DLF,2011-06-21,212.15,219.05,-0.0320,0.0201,,0.4012
HINDALCO,2011-06-21,169.60,168.60,0.0059,0.0195,,0.3630
INDHOTEL,2011-06-21,73.35,73.35,0.0000,0.0195,,0.3611
LT,2011-06-21,1642.55,1660.80,-0.0110,0.0168,,0.3152
MANAPPURAM,2011-06-21,56.35,56.90,-0.0097,0.0218,,0.4069
MARUTI,2011-06-21,1144.80,1160.75,-0.0138,0.0127,,0.2445
SBIN,2011-06-21,2148.50,2180.20,-0.0146,0.0173,,0.3286
SUZLON,2011-06-21,46.45,48.05,-0.0339,0.0262,,0.5101
TRENT,2011-06-21,1022.60,1044.00,-0.0207,0.0166,,0.3229
