symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-03-13,1006.90,1038.55,-0.0309,0.0252,,0.4891
ADANIPORTS,2020-03-13,292.75,287.65,0.0176,0.0325,,0.6075
BEL,2020-03-13,69.90,65.65,0.0627,0.0284,,0.6018
BOSCHLTD,2020-03-13,11507.30,11310.30,0.0173,0.0374,,0.6973
CUMMINSIND,2020-03-13,447.85,448.35,-0.0011,0.0238,,0.4413
DIXON,2020-03-13,3919.85,4015.15,-0.0240,0.0362,,0.6801
DLF,2020-03-13,166.75,156.90,0.0609,0.0436,,0.8559
DMART,2020-03-13,2102.40,2004.80,0.0475,0.0288,,0.5789
HAL,2020-03-13,534.25,538.90,-0.0087,0.0358,,0.6649
HINDALCO,2020-03-13,127.45,120.20,0.0586,0.0468,,0.9094
INDHOTEL,2020-03-13,115.15,110.10,0.0448,0.0274,,0.5483
INDIGO,2020-03-13,998.80,1018.40,-0.0194,0.0406,,0.7566
LT,2020-03-13,1051.50,1016.40,0.0340,0.0293,,0.5655
MANAPPURAM,2020-03-13,134.25,129.95,0.0326,0.0368,,0.6992
MARUTI,2020-03-13,5838.65,5643.10,0.0341,0.0266,,0.5177
PGEL,2020-03-13,45.35,48.90,-0.0754,0.0472,,0.9419
SBIN,2020-03-13,242.00,212.60,0.1295,0.0465,,1.0527
SUZLON,2020-03-13,2.10,2.20,-0.0465,0.0535,,1.0145
TRENT,2020-03-13,600.20,597.15,0.0051,0.0391,,0.7241
