symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2026-03-09,249926,90878,36.36
ADANIPORTS,EQ,2026-03-09,4874245,2638552,54.13
BEL,EQ,2026-03-09,21898419,7987898,36.48
BOSCHLTD,EQ,2026-03-09,23866,8290,34.74
CUMMINSIND,EQ,2026-03-09,360922,189296,52.45
DIXON,EQ,2026-03-09,487935,136105,27.89
DLF,EQ,2026-03-09,4442106,2142418,48.23
DMART,EQ,2026-03-09,933615,400696,42.92
ETERNAL,EQ,2026-03-09,48505614,22391538,46.16
HAL,EQ,2026-03-09,1540560,627407,40.73
HINDALCO,EQ,2026-03-09,7016889,3568268,50.85
INDHOTEL,EQ,2026-03-09,3679712,2273014,61.77
INDIGO,EQ,2026-03-09,4271926,1899033,44.45
LENSKART,EQ,2026-03-09,1002715,435376,43.42
LT,EQ,2026-03-09,4248784,2427298,57.13
MANAPPURAM,EQ,2026-03-09,5806106,2775923,47.81
MARUTI,EQ,2026-03-09,676224,368115,54.44
PAYTM,EQ,2026-03-09,2717783,983462,36.19
PGEL,EQ,2026-03-09,11304952,2189552,19.37
SBIN,EQ,2026-03-09,24631198,13024138,52.88
SUZLON,EQ,2026-03-09,71721599,25238974,35.19
TRENT,EQ,2026-03-09,956936,506164,52.89
