symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2024-11-13,6802.00,6964.20,-0.0236,0.0224,0.0224,0.4280
ADANIPORTS,2024-11-13,1287.90,1326.00,-0.0292,0.0251,0.0251,0.4795
BEL,2024-11-13,281.55,290.15,-0.0301,0.0233,0.0234,0.4471
BOSCHLTD,2024-11-13,33212.05,33277.85,-0.0020,0.0158,0.0157,0.2999
CUMMINSIND,2024-11-13,3326.00,3480.30,-0.0453,0.0207,0.0209,0.3993
DIXON,2024-11-13,14720.00,15007.90,-0.0194,0.0251,0.0251,0.4795
DLF,2024-11-13,748.55,764.85,-0.0215,0.0214,0.0214,0.4088
DMART,2024-11-13,3759.90,3777.10,-0.0046,0.0174,0.0174,0.3324
HAL,2024-11-13,4066.85,4243.25,-0.0425,0.0241,0.0243,0.4643
HINDALCO,2024-11-13,626.60,651.65,-0.0392,0.0205,0.0206,0.3936
INDHOTEL,2024-11-13,714.15,730.40,-0.0225,0.0197,0.0198,0.3783
INDIGO,2024-11-13,3848.85,3913.05,-0.0165,0.0190,0.0190,0.3630
LT,2024-11-13,3547.95,3591.35,-0.0122,0.0167,0.0167,0.3191
MANAPPURAM,2024-11-13,158.10,158.00,0.0006,0.0268,0.0268,0.5120
MARUTI,2024-11-13,11049.60,11143.15,-0.0084,0.0140,0.0140,0.2675
PAYTM,2024-11-13,753.30,789.70,-0.0472,0.0373,0.0373,0.7126
PGEL,2024-11-13,629.55,649.20,-0.0307,0.0339,0.0339,0.6477
SBIN,2024-11-13,808.65,826.70,-0.0221,0.0175,0.0175,0.3343
SUZLON,2024-11-13,54.04,59.39,-0.0944,0.0310,0.0316,0.6037
TRENT,2024-11-13,6498.25,6528.30,-0.0046,0.0220,0.0219,0.4184
