symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2024-11-18,6625.90,6680.15,-0.0082,0.0224,0.0224,0.4280
ADANIPORTS,2024-11-18,1279.30,1264.55,0.0116,0.0251,0.0250,0.4776
BEL,2024-11-18,278.05,280.95,-0.0104,0.0233,0.0232,0.4432
BOSCHLTD,2024-11-18,33794.80,33861.90,-0.0020,0.0157,0.0157,0.2999
CUMMINSIND,2024-11-18,3352.55,3329.80,0.0068,0.0209,0.0208,0.3974
DIXON,2024-11-18,14811.40,14775.35,0.0024,0.0250,0.0249,0.4757
DLF,2024-11-18,759.60,762.70,-0.0041,0.0213,0.0213,0.4069
DMART,2024-11-18,3790.55,3823.70,-0.0087,0.0174,0.0173,0.3305
HAL,2024-11-18,4077.85,4087.05,-0.0023,0.0242,0.0241,0.4604
HINDALCO,2024-11-18,651.05,627.35,0.0371,0.0206,0.0207,0.3955
INDHOTEL,2024-11-18,737.20,741.35,-0.0056,0.0199,0.0198,0.3783
INDIGO,2024-11-18,3976.30,3891.20,0.0216,0.0190,0.0190,0.3630
LT,2024-11-18,3542.15,3526.30,0.0045,0.0167,0.0166,0.3171
MANAPPURAM,2024-11-18,153.95,154.63,-0.0044,0.0267,0.0267,0.5101
MARUTI,2024-11-18,11093.95,11006.05,0.0080,0.0140,0.0139,0.2656
PAYTM,2024-11-18,783.90,769.10,0.0191,0.0373,0.0372,0.7107
PGEL,2024-11-18,624.30,628.75,-0.0071,0.0338,0.0338,0.6457
SBIN,2024-11-18,814.25,804.25,0.0124,0.0175,0.0174,0.3324
SUZLON,2024-11-18,59.28,56.74,0.0438,0.0317,0.0318,0.6075
TRENT,2024-11-18,6301.75,6462.95,-0.0253,0.0219,0.0219,0.4184
