symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2024-11-01,7430.20,7429.55,0.0001,0.0225,0.0224,0.4280
ADANIPORTS,2024-11-01,1394.35,1376.00,0.0132,0.0253,0.0253,0.4834
BEL,2024-11-01,288.65,284.90,0.0131,0.0233,0.0233,0.4451
BOSCHLTD,2024-11-01,35183.50,35121.20,0.0018,0.0155,0.0154,0.2942
CUMMINSIND,2024-11-01,3499.80,3500.60,-0.0002,0.0207,0.0206,0.3936
DIXON,2024-11-01,14129.15,14061.70,0.0048,0.0248,0.0247,0.4719
DLF,2024-11-01,823.75,819.85,0.0047,0.0212,0.0211,0.4031
DMART,2024-11-01,4001.70,3930.65,0.0179,0.0176,0.0176,0.3362
HAL,2024-11-01,4288.00,4246.70,0.0097,0.0242,0.0242,0.4623
HINDALCO,2024-11-01,690.80,686.05,0.0069,0.0197,0.0196,0.3745
INDHOTEL,2024-11-01,687.55,676.70,0.0159,0.0193,0.0193,0.3687
INDIGO,2024-11-01,4069.55,4052.50,0.0042,0.0190,0.0190,0.3630
LT,2024-11-01,3626.35,3622.55,0.0010,0.0169,0.0169,0.3229
MANAPPURAM,2024-11-01,159.65,157.05,0.0164,0.0268,0.0268,0.5120
MARUTI,2024-11-01,11110.15,11076.60,0.0030,0.0141,0.0141,0.2694
PAYTM,2024-11-01,761.80,758.90,0.0038,0.0374,0.0373,0.7126
PGEL,2024-11-01,641.15,637.05,0.0064,0.0340,0.0339,0.6477
SBIN,2024-11-01,821.20,820.20,0.0012,0.0176,0.0175,0.3343
SUZLON,2024-11-01,68.14,66.95,0.0176,0.0308,0.0307,0.5865
TRENT,2024-11-01,7147.60,7128.25,0.0027,0.0216,0.0216,0.4127
