symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2014-02-05,601.75,577.30,0.0415,0.0151,,0.3401
ADANIPORTS,2014-02-05,145.70,146.90,-0.0082,0.0223,,0.4146
BEL,2014-02-05,918.50,922.10,-0.0039,0.0120,,0.2235
BOSCHLTD,2014-02-05,9213.75,8995.35,0.0240,0.0135,,0.2732
CUMMINSIND,2014-02-05,444.85,437.25,0.0172,0.0161,,0.3095
DLF,2014-02-05,138.10,134.10,0.0294,0.0295,,0.5636
HINDALCO,2014-02-05,104.25,102.45,0.0174,0.0214,,0.4050
INDHOTEL,2014-02-05,57.70,57.60,0.0017,0.0195,,0.3611
LT,2014-02-05,985.40,983.00,0.0024,0.0166,,0.3076
MANAPPURAM,2014-02-05,19.70,19.65,0.0025,0.0418,,0.7738
MARUTI,2014-02-05,1606.70,1619.65,-0.0080,0.0267,,0.4967
PGEL,2014-02-05,188.80,182.90,0.0317,0.0314,,0.5999
SBIN,2014-02-05,1521.70,1515.40,0.0041,0.0164,,0.3038
SUZLON,2014-02-05,11.45,11.50,-0.0044,0.0408,,0.7566
TRENT,2014-02-05,1067.25,1055.55,0.0110,0.0197,,0.3687
