symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2010-09-13,788,799.8,780.6,783.3,781.3,785,104574,82185393.7,,
BEL,EQ,2010-09-13,1718.8,1797.8,1717.25,1778.3,1774.45,1709.1,161623,285755479.15,,
BOSCHLTD,EQ,2010-09-13,6255,6429,6255,6304.75,6302,6313.95,10165,64543357,,
CUMMINSIND,EQ,2010-09-13,745,748.5,735.1,743.3,742.4,737.1,194334,144284904.6,,
DLF,EQ,2010-09-13,323,334.45,322,332.9,333.25,322,4552130,1496822902.4,,
HINDALCO,EQ,2010-09-13,183.5,192.5,183,191.05,190.8,182.4,9713766,1827481218.1,,
INDHOTEL,EQ,2010-09-13,108.5,108.5,106.35,107.05,106.85,105.95,1463506,157061463.3,,
LT,EQ,2010-09-13,1900,1920,1895,1904.5,1908,1881.5,1260993,2407353756.85,,
MANAPPURAM,EQ,2010-09-13,135,144.5,134,135.85,135.85,130.9,1718143,239952440.75,,
MARUTI,EQ,2010-09-13,1325,1333,1314.15,1328.15,1330.55,1314.8,235561,311664746.8,,
SBIN,EQ,2010-09-13,2991.05,3166,2991.05,3148.55,3158,2984.05,4911426,15327917395.85,,
SUZLON,EQ,2010-09-13,51.5,52,50.75,51,50.95,51.35,9760279,500291093.1,,
TRENT,EQ,2010-09-13,1163,1166.95,1130,1156.9,1161,1151.85,73170,84172545.85,,
