symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2010-09-30,940.05,954.95,890,921.9,915.5,939.1,809333,742903479.05,,
BEL,EQ,2010-09-30,1763,1775,1729,1739.65,1731.4,1761.35,100587,175395217.15,,
BOSCHLTD,EQ,2010-09-30,6144,6299,6031.1,6180.75,6200,6144.1,15848,97288779.75,,
CUMMINSIND,EQ,2010-09-30,753,753,726,735.8,734,746.9,260590,191385168.15,,
DLF,EQ,2010-09-30,373,379.9,369.05,378.2,378.4,372.95,6772946,2534607898.45,,
HINDALCO,EQ,2010-09-30,192,198.7,188.8,197.05,195.9,191.55,9800700,1899770226.75,,
INDHOTEL,EQ,2010-09-30,100.8,101.45,98.45,98.7,98.9,100.7,2682143,265754353.25,,
LT,EQ,2010-09-30,2038,2070,2013,2053.15,2051.75,2040.3,1117543,2282611702.75,,
MANAPPURAM,EQ,2010-09-30,147.8,149.9,144.1,145.9,147,146.95,915313,135441923,,
MARUTI,EQ,2010-09-30,1440,1497.25,1390.35,1440.9,1440,1430.05,457480,657203640.45,,
SBIN,EQ,2010-09-30,3199,3274.7,3175,3240.45,3220,3195.7,3080619,9913094919.6,,
SUZLON,EQ,2010-09-30,52.9,53.1,51.35,52.4,52.8,52.75,15717507,818693118.25,,
TRENT,EQ,2010-09-30,1049.8,1069.8,1041,1051.7,1050,1067.2,27272,28769046.8,,
