symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-02-07,1266.50,1259.90,0.0052,0.0134,,0.2503
ADANIPORTS,2019-02-07,332.35,330.35,0.0060,0.0344,,0.6381
BEL,2019-02-07,81.65,81.90,-0.0031,0.0209,,0.3878
BOSCHLTD,2019-02-07,19224.75,19248.25,-0.0012,0.0140,,0.2598
CUMMINSIND,2019-02-07,769.70,801.10,-0.0400,0.0167,,0.3611
DIXON,2019-02-07,2181.45,2214.65,-0.0151,0.0180,,0.3401
DLF,2019-02-07,160.40,160.35,0.0003,0.0293,,0.5426
DMART,2019-02-07,1496.35,1512.65,-0.0108,0.0264,,0.4910
HAL,2019-02-07,652.65,658.80,-0.0094,0.0151,,0.2828
HINDALCO,2019-02-07,209.20,211.40,-0.0105,0.0184,,0.3439
INDHOTEL,2019-02-07,139.90,141.70,-0.0128,0.0196,,0.3687
INDIGO,2019-02-07,1203.95,1197.05,0.0057,0.0230,,0.4260
LT,2019-02-07,1296.05,1314.40,-0.0141,0.0114,,0.2216
MANAPPURAM,2019-02-07,104.05,96.90,0.0712,0.0224,,0.5330
MARUTI,2019-02-07,7302.55,7183.40,0.0165,0.0218,,0.4108
PGEL,2019-02-07,79.40,80.80,-0.0175,0.0420,,0.7814
SBIN,2019-02-07,287.40,289.05,-0.0057,0.0147,,0.2732
SUZLON,2019-02-07,3.95,3.85,0.0256,0.0714,,1.3278
TRENT,2019-02-07,354.25,357.50,-0.0091,0.0142,,0.2656
