symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-02-04,1273.30,1272.20,0.0009,0.0143,,0.2656
ADANIPORTS,2019-02-04,335.65,338.45,-0.0083,0.0369,,0.6840
BEL,2019-02-04,82.80,84.60,-0.0215,0.0188,,0.3630
BOSCHLTD,2019-02-04,19048.10,19316.15,-0.0140,0.0146,,0.2789
CUMMINSIND,2019-02-04,794.35,795.90,-0.0019,0.0183,,0.3382
DIXON,2019-02-04,2237.80,2290.65,-0.0233,0.0188,,0.3649
DLF,2019-02-04,163.60,165.70,-0.0128,0.0314,,0.5846
DMART,2019-02-04,1473.90,1442.95,0.0212,0.0274,,0.5177
HAL,2019-02-04,690.10,705.50,-0.0221,0.0129,,0.2598
HINDALCO,2019-02-04,204.20,211.40,-0.0347,0.0160,,0.3382
INDHOTEL,2019-02-04,144.90,143.75,0.0080,0.0210,,0.3917
INDIGO,2019-02-04,1160.85,1174.10,-0.0113,0.0243,,0.4528
LT,2019-02-04,1307.40,1324.60,-0.0131,0.0119,,0.2293
MANAPPURAM,2019-02-04,92.10,93.80,-0.0183,0.0220,,0.4165
MARUTI,2019-02-04,6988.20,6962.30,0.0037,0.0234,,0.4337
PGEL,2019-02-04,86.15,88.60,-0.0280,0.0428,,0.8043
SBIN,2019-02-04,283.95,284.40,-0.0016,0.0157,,0.2904
SUZLON,2019-02-04,4.75,4.90,-0.0311,0.0230,,0.4509
TRENT,2019-02-04,352.05,352.40,-0.0010,0.0144,,0.2675
