symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2021-01-27,1354.80,1350.05,1399.90,1346.00,1385.25,1388.80,1376.47,184995,2546.40,14075,78950,42.68
ADANIPORTS,EQ,2021-01-27,523.65,528.25,536.00,512.50,516.65,518.85,523.59,8920054,46704.12,105470,2047910,22.96
BEL,EQ,2021-01-27,130.70,131.00,134.40,130.80,133.00,132.70,132.78,18632641,24740.89,80999,8066885,43.29
BOSCHLTD,EQ,2021-01-27,15876.40,15900.00,15900.00,15415.00,15465.00,15542.55,15704.22,61551,9666.10,13911,9546,15.51
CUMMINSIND,EQ,2021-01-27,610.50,613.95,628.55,607.75,624.05,624.45,622.05,2875863,17889.17,29809,920630,32.01
DIXON,EQ,2021-01-27,13745.95,13920.00,14274.95,13682.00,14150.00,13975.70,14027.66,51243,7188.19,19684,18411,35.93
DLF,EQ,2021-01-27,269.95,269.65,269.65,257.15,258.00,258.75,262.21,18254885,47866.72,117548,6192599,33.92
DMART,EQ,2021-01-27,2837.00,2850.70,2889.55,2790.00,2835.00,2811.75,2830.36,550088,15569.47,54945,280628,51.02
HAL,EQ,2021-01-27,943.15,946.00,946.30,912.00,914.00,915.95,927.92,248759,2308.28,17557,104593,42.05
HINDALCO,EQ,2021-01-27,240.30,240.00,240.05,229.75,230.75,231.40,233.80,14139166,33057.51,126056,5346360,37.81
INDHOTEL,EQ,2021-01-27,124.20,124.20,125.75,122.65,124.35,124.55,124.58,1924856,2398.06,15219,1045954,54.34
INDIGO,EQ,2021-01-27,1587.55,1595.00,1627.45,1574.65,1582.45,1590.15,1598.76,1283190,20515.07,30988,445286,34.70
LT,EQ,2021-01-27,1361.30,1368.80,1392.70,1330.10,1357.50,1359.85,1362.20,8896211,121184.33,259368,2118198,23.81
MANAPPURAM,EQ,2021-01-27,160.30,162.00,162.00,152.75,154.60,154.45,156.20,6423662,10033.64,49025,2779834,43.27
MARUTI,EQ,2021-01-27,7981.50,7992.95,8090.00,7820.50,7861.45,7870.90,7972.54,1080785,86165.97,116041,234241,21.67
PGEL,EQ,2021-01-27,149.85,157.30,157.30,157.30,157.30,157.30,157.30,18249,28.71,104,16249,89.04
SBIN,EQ,2021-01-27,280.95,280.20,284.85,272.70,275.00,275.65,278.67,39211107,109267.69,275743,9156487,23.35
SBIN,N5,2021-01-27,10844.41,10840.00,10863.00,10840.00,10853.00,10853.26,10855.60,791,85.87,130,764,96.59
SUZLON,BE,2021-01-27,6.05,5.95,6.35,5.75,6.10,6.05,6.00,17783074,1066.87,15953,-,-
TRENT,EQ,2021-01-27,670.75,663.00,672.75,653.40,655.15,659.20,662.38,390506,2586.63,12871,193385,49.52
