symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2021-01-19,1344.50,1344.00,1419.00,1343.00,1396.00,1391.25,1396.41,715853,9996.24,47477,228362,31.90
ADANIPORTS,EQ,2021-01-19,515.50,516.00,535.00,516.00,533.00,532.80,527.84,6694907,35338.60,82187,1584395,23.67
BEL,EQ,2021-01-19,133.55,134.55,138.20,134.10,137.30,137.05,136.89,21463842,29382.69,89122,7768354,36.19
BOSCHLTD,EQ,2021-01-19,14514.10,14650.00,15250.00,14650.00,15071.00,15182.50,14979.30,71780,10752.14,15968,14558,20.28
CUMMINSIND,EQ,2021-01-19,594.15,595.00,619.95,595.00,618.00,617.35,607.91,1364200,8293.10,29864,349948,25.65
DIXON,EQ,2021-01-19,15315.70,15499.00,15600.00,15182.00,15258.00,15270.75,15403.50,87671,13504.40,24215,50407,57.50
DLF,EQ,2021-01-19,277.15,279.50,299.50,278.70,290.95,289.00,292.36,45630675,133404.71,364220,3913544,8.58
DMART,EQ,2021-01-19,2744.90,2754.90,2818.60,2750.00,2776.05,2778.40,2790.72,317833,8869.82,28300,99206,31.21
HAL,EQ,2021-01-19,961.45,979.00,989.45,966.00,970.40,970.15,974.26,364521,3551.37,16572,100305,27.52
HINDALCO,EQ,2021-01-19,243.15,246.50,252.65,243.35,251.95,251.55,247.85,10254337,25415.56,58663,3054380,29.79
INDHOTEL,EQ,2021-01-19,126.30,127.00,128.60,123.00,124.05,124.05,125.92,1565671,1971.51,17713,836169,53.41
INDIGO,EQ,2021-01-19,1594.05,1596.00,1675.00,1596.00,1663.80,1664.75,1656.23,1833017,30358.98,59109,318066,17.35
LT,EQ,2021-01-19,1336.05,1340.05,1382.00,1337.00,1370.40,1369.85,1367.17,3885798,53125.47,104089,1569737,40.40
MANAPPURAM,EQ,2021-01-19,162.20,163.00,167.00,163.00,166.00,166.45,165.49,3557769,5887.78,19227,629065,17.68
MARUTI,EQ,2021-01-19,7830.65,7900.00,7990.30,7835.00,7905.00,7922.60,7920.93,779892,61774.73,71087,138955,17.82
PGEL,EQ,2021-01-19,134.90,134.85,140.75,132.90,137.00,137.95,137.38,29739,40.85,609,11586,38.96
SBIN,EQ,2021-01-19,294.45,297.65,302.50,296.40,298.40,298.60,299.11,35803901,107092.42,226098,10094694,28.19
SBIN,N5,2021-01-19,10920.02,10920.25,10920.25,10790.00,10807.50,10809.98,10806.16,3380,365.25,532,2844,84.14
SBIN,N6,2021-01-19,10927.00,10927.00,10927.00,10927.00,10927.00,10927.00,10927.00,1,0.11,1,1,100.00
SUZLON,BE,2021-01-19,6.95,7.05,7.10,6.65,6.75,6.80,6.81,28078285,1912.66,21714,-,-
TRENT,EQ,2021-01-19,660.05,669.00,690.25,656.05,680.15,677.75,671.47,437784,2939.57,17246,222197,50.75
