,16-May-2025
The Nifty witnessed an intraday movement of about 116.95 points.The closing index was 0.17 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 149817.59
, Traded Quantity (in Lakhs), 46059.56
, Number of Trades, 38324594
, Total Market Capitalisation (Rs. Crores), 44063788.43

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25062.10,     25064.65,     25070.00,     24953.05,     25019.80,-42.3
,NIFTY50 EQL Wgt,     31282.25,     31299.65,     31346.00,     31154.65,     31285.65,3.4
,NIFTY100 EQL Wgt,     32087.00,     32132.90,     32338.30,     32038.15,     32306.10,219.1
,NIFTY100 LowVol30,     19919.05,     19950.70,     19952.05,     19835.20,     19900.95,-18.1
,NIFTY Alpha 50,     49538.40,     49824.50,     50448.55,     49601.55,     50362.45,824.05
,NIFTY MIDCAP 150,     20781.15,     20871.35,     20983.35,     20779.60,     20960.15,179
,NIFTY SMLCAP 50,      8256.05,      8297.65,      8405.30,      8257.05,      8393.45,137.4
,NIFTY SMLCAP 250,     16159.25,     16244.25,     16418.35,     16163.10,     16405.70,246.45
,NIFTY MIDSML 400,     19108.00,     19197.05,     19327.90,     19110.65,     19316.70,208.7
,NIFTY200 QUALTY30,     20597.25,     20654.90,     20789.65,     20568.25,     20776.60,179.35
,Nifty FinSrv25 50,     28376.85,     28402.20,     28455.05,     28341.80,     28400.65,23.8
,NIFTY AlphaLowVol,     26786.80,     26831.95,     26831.95,     26671.70,     26739.50,-47.3
,Nifty200Momentm30,     30602.50,     30631.65,     30704.65,     30517.85,     30642.10,39.6
,Nifty100ESGSecLdr,      4183.25,      4184.60,      4190.75,      4171.85,      4182.30,-.95
,NIFTY100 ESG,      4884.60,      4886.60,      4898.70,      4874.50,      4892.40,7.8
,NIFTY M150 QLTY50,     23982.70,     24095.20,     24259.20,     23992.15,     24243.50,260.8
,NIFTY INDIA MFG,     14118.85,     14155.80,     14247.40,     14102.30,     14237.70,118.85
,Nifty200 Alpha 30,     24208.15,     24249.45,     24354.60,     24187.00,     24276.85,68.7
,NiftyM150Momntm50,     60259.65,     60535.80,     60782.20,     60300.05,     60702.15,442.5
,Nifty IT,     38293.80,     38351.90,     38351.90,     37814.90,     37972.35,-321.45
,Nifty Next 50,     66226.55,     66364.80,     67159.75,     66138.30,     67078.95,852.4
,Nifty Bank,     55355.60,     55276.00,     55418.90,     55170.25,     55354.90,-.7
,NIFTY MIDCAP 100,     56530.85,     56760.25,     57170.15,     56549.20,     57060.50,529.65
,Nifty 500,     22788.80,     22825.55,     22885.35,     22750.35,     22870.90,82.1
,Nifty 100,     25573.05,     25584.25,     25619.45,     25511.35,     25593.10,20.05
,Nifty Midcap 50,     15931.85,     15995.25,     16084.70,     15933.75,     16043.65,111.8
,Nifty Realty,       897.95,       901.60,       917.30,       892.15,       912.55,14.6
,Nifty Infra,      9068.85,      9063.80,      9073.50,      9020.30,      9053.65,-15.2
,Nifty Energy,     35362.55,     35458.60,     35748.40,     35332.10,     35664.80,302.25
,Nifty FMCG,     56685.95,     56909.80,     57090.45,     56590.90,     57061.80,375.85
,Nifty MNC,     27907.20,     28010.05,     28185.40,     27915.95,     28156.85,249.65
,Nifty Pharma,     21650.65,     21717.00,     21717.00,     21504.50,     21633.20,-17.45
,Nifty PSE,      9781.30,      9800.45,      9998.90,      9780.00,      9958.75,177.45
,Nifty PSU Bank,      6621.65,      6625.60,      6653.85,      6606.60,      6628.60,6.95
,Nifty Serv Sector,     32942.10,     32905.00,     32911.55,     32736.90,     32802.70,-139.4
,India VIX,16.8925,16.8925,17.0550,16.2150,16.5500,-0.3425
,Nifty Auto,     23804.85,     23833.80,     24009.75,     23777.55,     23953.15,148.3
,Nifty Metal,      9210.05,      9222.00,      9242.90,      9175.95,      9201.85,-8.2
,Nifty Media,      1663.05,      1667.25,      1684.50,      1654.25,      1681.45,18.4
,NIFTY SMLCAP 100,     17239.95,     17336.05,     17575.30,     17259.55,     17560.40,320.45
,Nifty 200,     13865.80,     13880.15,     13907.45,     13838.85,     13896.35,30.55
,Nifty Div Opps 50,      6074.65,      6083.15,      6084.60,      6056.50,      6073.70,-.95
,Nifty Commodities,      8773.20,      8788.75,      8838.30,      8769.60,      8812.15,38.95
,Nifty Consumption,     11627.85,     11631.90,     11661.60,     11583.75,     11654.55,26.7
,Nifty Fin Service,     26482.80,     26486.75,     26518.35,     26425.95,     26474.60,-8.2
,Nifty50 Div Point,         4.91,        18.42,        18.42,        18.42,        18.42,13.51
,Nifty100 Liq 15,      6958.30,      6931.45,      6942.55,      6902.60,      6923.05,-35.25
,Nifty CPSE,      6413.45,      6428.25,      6539.20,      6411.95,      6504.75,91.3
,Nifty GrowSect 15,     11510.10,     11520.65,     11522.25,     11452.50,     11510.95,.85
,Nifty50 PR 2x Lev,     14052.00,     14052.60,     14058.15,     13927.60,     14002.35,-49.65
,Nifty50 PR 1x Inv,       202.45,       202.50,       203.40,       202.45,       202.85,.4
,Nifty50 TR 2x Lev,     20620.90,     20644.05,     20652.15,     20460.55,     20570.30,-50.6
,Nifty50 TR 1x Inv,       167.30,       167.25,       167.95,       167.20,       167.55,.25
,Nifty50 Value 20,     13058.40,     13069.25,     13069.25,     12979.65,     13010.40,-48
,Nifty Mid Liq 15,     14861.90,     14913.35,     15000.35,     14899.30,     14959.45,97.55
,Nifty Pvt Bank,     27646.70,     27578.60,     27693.15,     27545.20,     27671.65,24.95
,NIFTY100 Qualty30,      5576.40,      5589.75,      5612.95,      5572.05,      5609.10,32.7
,Nifty GS 8 13Yr,      2928.68,      2929.21,      2933.78,      2929.18,      2931.04,2.36
,Nifty GS 10Yr,      2592.00,      2592.46,      2595.52,      2592.45,      2593.72,1.72
,Nifty GS 10Yr Cln,       920.71,       920.71,       921.80,       920.71,       921.16,.45
,Nifty GS 4 8Yr,      3150.90,      3151.48,      3154.47,      3151.42,      3153.17,2.27
,Nifty GS 11 15Yr,      3263.78,      3264.37,      3267.39,      3264.35,      3265.79,2.01
,Nifty GS 15YrPlus,      3565.20,      3565.87,      3570.76,      3564.92,      3569.73,4.53
,Nifty GS Compsite,      3031.96,      3032.51,      3036.29,      3032.48,      3034.55,2.59
,NIFTY HEALTHCARE,     14114.35,     14164.55,     14164.55,     14022.20,     14072.35,-42
,NIFTY CONSR DURBL,     38237.95,     38423.50,     38551.10,     38246.45,     38478.40,240.45
,NIFTY OIL AND GAS,     11532.25,     11530.80,     11614.75,     11509.80,     11595.10,62.85
,NIFTY500 MULTICAP,     15718.75,     15760.20,     15828.60,     15701.85,     15819.30,100.55
,NIFTY LARGEMID250,     15931.75,     15970.20,     16020.65,     15912.75,     16007.35,75.6
,NIFTY MID SELECT,     12741.35,     12795.75,     12861.35,     12754.15,     12811.40,70.05
,NIFTY TOTAL MKT,     12810.40,     12832.65,     12866.45,     12789.10,     12858.50,48.1
,NIFTY MICROCAP250,     22640.70,     22754.65,     22841.45,     22608.00,     22816.70,176
,NIFTY IND DIGITAL,      8873.20,      8886.60,      8906.90,      8842.10,      8857.75,-15.45
,Nifty Tata 25 Cap,     15682.60,     15730.70,     15751.85,     15640.90,     15716.95,34.35
,Nifty MidSml Hlth,     41643.85,     41830.30,     41844.20,     41319.90,     41434.25,-209.6
,Nifty Multi Mfg,     14794.80,     14836.70,     14929.65,     14777.70,     14913.90,119.1
,Nifty Multi Infra,     13908.00,     13933.30,     13994.10,     13861.80,     13966.25,58.25
,BHARATBOND-APR30,      1515.76,      1516.06,      1516.35,      1516.03,      1516.35,.59
,BHARATBOND-APR31,      1384.40,      1384.66,      1385.34,      1384.65,      1385.34,.94
,BHARATBOND-APR32,      1264.02,      1264.26,      1265.22,      1264.25,      1265.22,1.2
,BHARATBOND-APR33,      1229.90,      1230.14,      1230.18,      1230.13,      1230.18,.28
,Nifty Ind Defence,      7868.50,      7921.60,      8377.25,      7890.55,      8309.15,440.65
,Nifty Ind Tourism,      9123.90,      9164.70,      9223.75,      9099.55,      9213.15,89.25
,Nifty Capital Mkt,      3955.55,      3974.65,      4061.95,      3971.55,      4055.15,99.6
