,14-May-2025
The Nifty witnessed an intraday movement of about 232 points.The closing index was 0.36 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 115868.99
, Traded Quantity (in Lakhs), 37632.44
, Number of Trades, 36706649
, Total Market Capitalisation (Rs. Crores), 43270059

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24578.35,     24613.80,     24767.55,     24535.55,     24666.90,88.55
,NIFTY50 EQL Wgt,     30536.95,     30592.50,     30800.35,     30496.25,     30722.40,185.45
,NIFTY100 EQL Wgt,     31419.70,     31480.20,     31693.85,     31408.50,     31628.55,208.85
,NIFTY100 LowVol30,     19588.40,     19592.80,     19687.85,     19535.65,     19626.55,38.15
,NIFTY Alpha 50,     48809.65,     49112.80,     49616.30,     48773.35,     49478.90,669.25
,NIFTY MIDCAP 150,     20379.30,     20465.25,     20656.75,     20388.85,     20637.90,258.6
,NIFTY SMLCAP 50,      8125.40,      8165.65,      8247.35,      8127.25,      8238.30,112.9
,NIFTY SMLCAP 250,     15815.45,     15896.90,     16047.80,     15830.75,     16038.30,222.85
,NIFTY MIDSML 400,     18725.65,     18810.65,     18984.50,     18738.00,     18972.35,246.7
,NIFTY200 QUALTY30,     20200.90,     20247.55,     20367.20,     20177.95,     20338.95,138.05
,Nifty FinSrv25 50,     28006.20,     28028.75,     28196.50,     27860.10,     28007.25,1.05
,NIFTY AlphaLowVol,     26328.50,     26365.80,     26493.90,     26281.30,     26449.40,120.9
,Nifty200Momentm30,     29985.75,     30075.50,     30321.55,     29974.95,     30278.15,292.4
,Nifty100ESGSecLdr,      4098.80,      4104.30,      4130.40,      4093.65,      4115.35,16.55
,NIFTY100 ESG,      4782.25,      4787.35,      4818.45,      4778.80,      4807.10,24.85
,NIFTY M150 QLTY50,     23571.10,     23680.10,     23771.60,     23585.15,     23749.90,178.8
,NIFTY INDIA MFG,     13748.30,     13774.05,     13910.25,     13722.90,     13893.50,145.2
,Nifty200 Alpha 30,     23877.40,     23918.10,     24141.10,     23813.55,     24077.30,199.9
,NiftyM150Momntm50,     59488.50,     59621.85,     60161.10,     59360.60,     60075.35,586.85
,Nifty IT,     37354.60,     37480.60,     37913.80,     37379.15,     37853.55,498.95
,Nifty Next 50,     65065.80,     65202.25,     65716.95,     65045.50,     65540.75,474.95
,Nifty Bank,     54940.85,     55008.55,     55208.60,     54491.00,     54801.30,-139.55
,NIFTY MIDCAP 100,     55520.70,     55718.20,     56197.15,     55524.00,     56136.40,615.7
,Nifty 500,     22349.40,     22402.65,     22544.90,     22366.40,     22499.50,150.1
,Nifty 100,     25087.10,     25126.10,     25289.25,     25059.25,     25193.30,106.2
,Nifty Midcap 50,     15729.20,     15756.30,     15871.10,     15698.10,     15848.60,119.4
,Nifty Realty,       866.30,       866.10,       885.35,       865.65,       881.00,14.7
,Nifty Infra,      8877.80,      8906.20,      8984.15,      8890.20,      8928.35,50.55
,Nifty Energy,     34549.25,     34679.00,     35091.35,     34604.45,     35040.75,491.5
,Nifty FMCG,     56334.15,     56340.40,     56596.95,     56040.70,     56351.70,17.55
,Nifty MNC,     27484.15,     27533.60,     27743.05,     27494.80,     27690.35,206.2
,Nifty Pharma,     21359.75,     21362.20,     21508.40,     21176.75,     21480.50,120.75
,Nifty PSE,      9577.35,      9617.20,      9717.15,      9585.90,      9678.00,100.65
,Nifty PSU Bank,      6572.50,      6606.55,      6641.20,      6555.65,      6609.60,37.1
,Nifty Serv Sector,     32418.75,     32475.75,     32637.05,     32298.65,     32477.95,59.2
,India VIX,18.2000,18.2000,19.2425,17.0825,17.2250,-0.9750
,Nifty Auto,     23167.25,     23088.60,     23390.80,     22947.65,     23356.85,189.6
,Nifty Metal,      8834.65,      8881.00,      9085.05,      8881.00,      9052.10,217.45
,Nifty Media,      1616.50,      1633.25,      1639.95,      1620.50,      1637.05,20.55
,NIFTY SMLCAP 100,     16903.40,     16997.15,     17159.85,     16931.10,     17147.45,244.05
,Nifty 200,     13604.90,     13630.55,     13718.55,     13602.80,     13677.95,73.05
,Nifty Div Opps 50,      5958.30,      5975.45,      6017.95,      5965.10,      6005.75,47.45
,Nifty Commodities,      8549.25,      8581.70,      8664.45,      8577.75,      8645.65,96.4
,Nifty Consumption,     11396.55,     11400.60,     11490.85,     11381.00,     11453.35,56.8
,Nifty Fin Service,     26206.00,     26218.95,     26326.55,     26013.70,     26145.55,-60.45
,Nifty50 Div Point,         4.91,         4.91,         4.91,         4.91,         4.91,0
,Nifty100 Liq 15,      6794.35,      6805.50,      6874.05,      6789.20,      6835.95,41.6
,Nifty CPSE,      6262.55,      6293.75,      6369.10,      6276.60,      6340.40,77.85
,Nifty GrowSect 15,     11290.85,     11299.30,     11381.80,     11250.40,     11369.20,78.35
,Nifty50 PR 2x Lev,     13522.50,     13559.35,     13728.20,     13473.65,     13617.80,95.3
,Nifty50 PR 1x Inv,       206.45,       206.20,       206.85,       204.90,       205.75,-.7
,Nifty50 TR 2x Lev,     19843.85,     19897.95,     20145.70,     19772.20,     19983.75,139.9
,Nifty50 TR 1x Inv,       170.60,       170.40,       170.90,       169.30,       170.00,-.6
,Nifty50 Value 20,     12793.05,     12799.10,     12894.30,     12775.05,     12855.90,62.85
,Nifty Mid Liq 15,     14678.85,     14739.85,     14823.50,     14638.10,     14798.40,119.55
,Nifty Pvt Bank,     27401.60,     27436.90,     27524.85,     27204.40,     27348.50,-53.1
,NIFTY100 Qualty30,      5467.45,      5478.25,      5514.80,      5457.65,      5507.75,40.3
,Nifty GS 8 13Yr,      2917.39,      2917.93,      2924.10,      2917.06,      2922.74,5.35
,Nifty GS 10Yr,      2580.78,      2581.23,      2587.17,      2581.22,      2585.63,4.85
,Nifty GS 10Yr Cln,       917.04,       917.04,       919.15,       917.04,       918.60,1.56
,Nifty GS 4 8Yr,      3141.86,      3142.44,      3147.09,      3142.38,      3145.82,3.96
,Nifty GS 11 15Yr,      3247.80,      3248.40,      3257.55,      3248.38,      3256.88,9.08
,Nifty GS 15YrPlus,      3549.67,      3550.34,      3558.59,      3544.35,      3558.58,8.91
,Nifty GS Compsite,      3019.45,      3020.00,      3026.88,      3018.88,      3025.91,6.46
,NIFTY HEALTHCARE,     13899.45,     13876.20,     14007.00,     13797.15,     13986.00,86.55
,NIFTY CONSR DURBL,     37849.60,     37940.60,     38116.70,     37786.25,     37885.35,35.75
,NIFTY OIL AND GAS,     11258.25,     11300.85,     11415.05,     11299.45,     11396.00,137.75
,NIFTY500 MULTICAP,     15409.75,     15458.00,     15559.40,     15425.50,     15546.10,136.35
,NIFTY LARGEMID250,     15626.35,     15671.65,     15775.10,     15640.05,     15759.35,133
,NIFTY MID SELECT,     12577.40,     12597.65,     12677.50,     12553.95,     12656.40,79
,NIFTY TOTAL MKT,     12560.30,     12591.65,     12672.30,     12571.30,     12649.10,88.8
,NIFTY MICROCAP250,     22057.30,     22177.65,     22478.65,     22090.40,     22416.85,359.55
,NIFTY IND DIGITAL,      8637.80,      8667.00,      8747.25,      8649.95,      8734.90,97.1
,Nifty Tata 25 Cap,     15265.45,     15244.80,     15462.60,     15222.55,     15406.45,141
,Nifty MidSml Hlth,     41207.40,     41227.90,     41607.05,     41047.80,     41559.65,352.25
,Nifty Multi Mfg,     14458.30,     14484.80,     14601.15,     14434.00,     14583.95,125.65
,Nifty Multi Infra,     13606.50,     13650.15,     13755.50,     13639.50,     13728.55,122.05
,BHARATBOND-APR30,      1512.43,      1512.72,      1512.72,      1512.68,      1512.68,.25
,BHARATBOND-APR31,      1382.92,      1383.18,      1383.19,      1382.49,      1382.67,-.25
,BHARATBOND-APR32,      1263.98,      1264.22,      1264.86,      1263.91,      1263.91,-.07
,BHARATBOND-APR33,      1229.51,      1229.75,      1230.51,      1229.74,      1230.51,1
,Nifty Ind Defence,      7432.40,      7553.15,      7777.60,      7512.30,      7667.25,234.85
,Nifty Ind Tourism,      9022.15,      9043.45,      9126.60,      9016.35,      9052.45,30.3
,Nifty Capital Mkt,      3886.90,      3910.90,      3956.35,      3873.10,      3949.10,62.2
,Nifty500Momentm50,     51187.70,     51368.25,     51864.75,     51070.55,     51807.00,619.3
,NiftyMS400 MQ 100,     47614.65,     47830.15,     48150.30,     47569.70,     48098.95,484.3
,NiftySml250MQ 100,     43212.85,     43452.50,     43877.25,     43244.15,     43843.95,631.1
,Nifty Top 10 EW,      9685.00,      9700.65,      9762.95,      9658.65,      9707.80,22.8
,Nifty AQL 30,     21799.95,     21821.10,     21939.95,     21742.75,     21914.30,114.35
,Nifty AQLV 30,     19933.50,     19956.20,     20079.35,     19874.80,     20051.95,118.45
,Nifty EV,      2837.95,      2841.20,      2871.20,      2831.95,      2864.60,26.65
,Nifty HighBeta 50,      3514.85,      3532.05,      3570.65,      3519.50,      3565.50,50.65
,Nifty New Consump,     11093.35,     11105.25,     11197.50,     11070.25,     11168.20,74.85
,Nifty Corp MAATR,     35430.65,     35492.35,     35852.70,     35414.00,     35800.15,369.5
,Nifty Low Vol 50,     24666.35,     24685.65,     24768.50,     24594.45,     24720.35,54
,Nifty Mobility,     20014.10,     20023.05,     20198.50,     19932.15,     20159.85,145.75
,Nifty Qlty LV 30,     16951.60,     16949.60,     17030.85,     16901.35,     16983.60,32
,Nifty Sml250 Q50,     25154.90,     25264.05,     25506.15,     25152.10,     25484.95,330.05
,Nifty Top 15 EW,     10191.20,     10204.85,     10264.15,     10173.80,     10228.15,36.95
,Nifty100 Alpha 30,     17341.40,     17376.05,     17569.95,     17347.75,     17511.85,170.45
,Nifty100 Enh ESG,      4818.40,      4823.55,      4855.00,      4814.90,      4843.70,25.3
,Nifty200 Value 30,     12559.35,     12614.00,     12759.65,     12604.00,     12703.00,143.65
,Nifty500 EW,     13358.25,     13421.55,     13544.95,     13376.60,     13536.35,178.1
,Nifty Multi MQ 50,     40524.35,     40742.95,     41010.65,     40509.10,     40952.95,428.6
,Nifty500 Value 50,     13589.50,     13630.75,     13777.85,     13612.90,     13751.90,162.4
,Nifty Top 20 EW,      9099.05,      9098.35,      9147.75,      9070.45,      9120.95,21.9
,Nifty CoreHousing,     15344.20,     15372.70,     15455.20,     15325.85,     15419.10,74.9
,Nifty FinSerExBnk,     27973.20,     28045.70,     28279.80,     28005.75,     28223.10,249.9
,Nifty Housing,     11082.00,     11114.40,     11184.10,     11083.70,     11133.55,51.55
,Nifty IPO,      1917.10,      1934.00,      1939.25,      1921.20,      1936.15,19.05
,Nifty MS Fin Serv,     16751.80,     16835.15,     17025.00,     16753.05,     17002.10,250.3
,Nifty MS Ind Cons,     19043.45,     19057.35,     19188.70,     19012.30,     19125.20,81.75
,Nifty MS IT Telcm,      9706.85,      9752.85,      9850.95,      9719.30,      9838.85,132
,Nifty NonCyc Cons,     15784.00,     15805.15,     15893.75,     15723.60,     15811.50,27.5
,Nifty Rural,     14505.95,     14523.15,     14617.95,     14493.45,     14579.70,73.75
