,29-May-2025
The Nifty witnessed an intraday movement of about 215.3 points.The closing index was 0.33 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 107376.52
, Traded Quantity (in Lakhs), 38479.04
, Number of Trades, 33671165
, Total Market Capitalisation (Rs. Crores), 44299760.81

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24752.45,     24825.10,     24892.60,     24677.30,     24833.60,81.15
,NIFTY50 EQL Wgt,     30993.40,     31091.15,     31165.40,     30939.85,     31108.40,115
,NIFTY100 EQL Wgt,     32196.60,     32311.50,     32347.85,     32170.85,     32293.80,97.2
,NIFTY100 LowVol30,     19691.95,     19747.50,     19778.60,     19666.70,     19744.65,52.7
,NIFTY Alpha 50,     50580.30,     50824.10,     51143.20,     50711.95,     51071.45,491.15
,NIFTY MIDCAP 150,     21044.40,     21145.35,     21187.35,     21040.95,     21163.15,118.75
,NIFTY SMLCAP 50,      8505.60,      8545.10,      8568.15,      8521.05,      8558.10,52.5
,NIFTY SMLCAP 250,     16706.35,     16775.45,     16814.85,     16716.40,     16779.55,73.2
,NIFTY MIDSML 400,     19490.80,     19579.80,     19609.45,     19493.10,     19592.15,101.35
,NIFTY200 QUALTY30,     20643.05,     20738.40,     20761.65,     20627.35,     20695.35,52.3
,Nifty FinSrv25 50,     28494.75,     28557.80,     28635.25,     28333.75,     28496.60,1.85
,NIFTY AlphaLowVol,     26419.15,     26516.30,     26557.00,     26452.50,     26529.70,110.55
,Nifty200Momentm30,     30286.25,     30434.20,     30579.35,     30377.95,     30547.05,260.8
,Nifty100ESGSecLdr,      4138.35,      4149.30,      4161.45,      4129.90,      4153.10,14.75
,NIFTY100 ESG,      4868.15,      4884.30,      4891.15,      4858.00,      4880.35,12.2
,NIFTY M150 QLTY50,     24345.70,     24440.50,     24520.80,     24371.95,     24488.00,142.3
,NIFTY INDIA MFG,     14187.00,     14248.50,     14272.15,     14197.85,     14255.35,68.35
,Nifty200 Alpha 30,     24063.10,     24138.80,     24253.10,     24042.25,     24221.20,158.1
