,15-May-2025
The Nifty witnessed an intraday movement of about 621.8 points.The closing index was 1.6 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 127890.61
, Traded Quantity (in Lakhs), 42584.52
, Number of Trades, 37207826
, Total Market Capitalisation (Rs. Crores), 43800604.04

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24666.90,     24694.45,     25116.25,     24494.45,     25062.10,395.2
,NIFTY50 EQL Wgt,     30722.40,     30752.90,     31338.65,     30522.55,     31282.25,559.85
,NIFTY100 EQL Wgt,     31628.55,     31689.05,     32115.60,     31531.40,     32087.00,458.45
,NIFTY100 LowVol30,     19626.55,     19650.55,     19950.40,     19517.55,     19919.05,292.5
,NIFTY Alpha 50,     49478.90,     49671.35,     49688.65,     49082.15,     49538.40,59.5
,NIFTY MIDCAP 150,     20637.90,     20712.05,     20796.50,     20614.45,     20781.15,143.25
,NIFTY SMLCAP 50,      8238.30,      8272.85,      8286.65,      8235.75,      8256.05,17.75
,NIFTY SMLCAP 250,     16038.30,     16112.65,     16172.80,     16052.10,     16159.25,120.95
,NIFTY MIDSML 400,     18972.35,     19047.40,     19121.10,     18969.65,     19108.00,135.65
,NIFTY200 QUALTY30,     20338.95,     20401.25,     20615.00,     20291.10,     20597.25,258.3
,Nifty FinSrv25 50,     28007.25,     28033.40,     28443.25,     27831.05,     28376.85,369.6
,NIFTY AlphaLowVol,     26449.40,     26506.20,     26802.60,     26405.45,     26786.80,337.4
,Nifty200Momentm30,     30278.15,     30337.80,     30647.15,     30102.45,     30602.50,324.35
,Nifty100ESGSecLdr,      4115.35,      4121.00,      4191.05,      4092.50,      4183.25,67.9
,NIFTY100 ESG,      4807.10,      4814.25,      4891.55,      4785.80,      4884.60,77.5
,NIFTY M150 QLTY50,     23749.90,     23836.40,     23993.25,     23742.40,     23982.70,232.8
,NIFTY INDIA MFG,     13893.50,     13924.80,     14126.20,     13874.65,     14118.85,225.35
,Nifty200 Alpha 30,     24077.30,     24142.45,     24230.30,     23922.60,     24208.15,130.85
,NiftyM150Momntm50,     60075.35,     60308.00,     60335.70,     59844.95,     60259.65,184.3
,Nifty IT,     37853.55,     37929.10,     38377.35,     37456.75,     38293.80,440.25
,Nifty Next 50,     65540.75,     65721.75,     66284.80,     65492.40,     66226.55,685.8
,Nifty Bank,     54801.30,     54853.70,     55490.55,     54442.30,     55355.60,554.3
,NIFTY MIDCAP 100,     56136.40,     56327.60,     56578.80,     56053.65,     56530.85,394.45
,Nifty 500,     22499.50,     22547.05,     22814.10,     22408.65,     22788.80,289.3
,Nifty 100,     25193.30,     25228.50,     25617.85,     25049.50,     25573.05,379.75
,Nifty Midcap 50,     15848.60,     15902.75,     15953.95,     15816.00,     15931.85,83.25
,Nifty Realty,       881.00,       883.25,       901.30,       873.50,       897.95,16.95
,Nifty Infra,      8928.35,      8957.10,      9077.60,      8888.60,      9068.85,140.5
,Nifty Energy,     35040.75,     35130.80,     35394.90,     34800.50,     35362.55,321.8
,Nifty FMCG,     56351.70,     56410.15,     56939.55,     56063.30,     56685.95,334.25
,Nifty MNC,     27690.35,     27751.80,     27940.65,     27627.25,     27907.20,216.85
,Nifty Pharma,     21480.50,     21489.20,     21671.35,     21327.95,     21650.65,170.15
,Nifty PSE,      9678.00,      9707.70,      9793.75,      9617.80,      9781.30,103.3
,Nifty PSU Bank,      6609.60,      6634.45,      6638.40,      6572.00,      6621.65,12.05
,Nifty Serv Sector,     32477.95,     32531.20,     32993.95,     32257.65,     32942.10,464.15
,India VIX,17.2250,17.2250,17.6725,16.7200,16.8925,-0.3325
,Nifty Auto,     23356.85,     23356.65,     23880.50,     23261.85,     23804.85,448
,Nifty Metal,      9052.10,      9067.10,      9223.40,      9029.65,      9210.05,157.95
,Nifty Media,      1637.05,      1639.45,      1668.45,      1634.55,      1663.05,26
,NIFTY SMLCAP 100,     17147.45,     17225.20,     17257.60,     17156.70,     17239.95,92.5
,Nifty 200,     13677.95,     13701.65,     13884.60,     13611.00,     13865.80,187.85
,Nifty Div Opps 50,      6005.75,      6020.15,      6083.05,      5976.40,      6074.65,68.9
,Nifty Commodities,      8645.65,      8665.15,      8781.20,      8622.20,      8773.20,127.55
,Nifty Consumption,     11453.35,     11467.35,     11650.95,     11410.70,     11627.85,174.5
,Nifty Fin Service,     26145.55,     26169.40,     26550.95,     25966.15,     26482.80,337.25
