symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2019-10-17,1519.50,1521.80,1535.00,1507.00,1516.00,1519.30,1521.95,50738,772.21,4290,23720,46.75
ADANIPORTS,EQ,2019-10-17,410.00,409.10,411.20,404.60,407.95,409.15,407.92,2478950,10112.02,41861,925341,37.33
BEL,EQ,2019-10-17,111.95,111.95,113.50,111.65,112.95,113.20,112.65,8183449,9218.91,38817,3564990,43.56
BOSCHLTD,EQ,2019-10-17,14128.95,14100.00,14350.10,13820.20,14007.05,13994.45,14064.31,20203,2841.41,6522,5851,28.96
CUMMINSIND,EQ,2019-10-17,575.50,576.90,581.00,560.00,571.05,569.95,566.36,699406,3961.15,12606,317079,45.34
DIXON,EQ,2019-10-17,3018.25,3023.90,3125.00,3003.00,3030.00,3026.85,3068.03,14366,440.75,3447,5618,39.11
DLF,EQ,2019-10-17,159.75,157.55,164.75,156.70,163.95,163.85,161.13,9272454,14940.85,50194,1732764,18.69
DMART,EQ,2019-10-17,1870.50,1883.00,1932.00,1875.55,1916.00,1925.60,1909.17,541162,10331.69,33195,189257,34.97
HAL,EQ,2019-10-17,707.25,714.00,717.30,707.50,708.00,709.85,712.78,3555,25.34,614,2015,56.68
HINDALCO,EQ,2019-10-17,187.95,185.50,189.75,182.55,188.60,188.80,185.55,9520625,17665.71,60987,3443741,36.17
INDHOTEL,EQ,2019-10-17,149.00,149.95,153.20,147.35,151.80,151.85,149.53,992660,1484.28,13182,723603,72.90
INDIGO,EQ,2019-10-17,1725.80,1717.00,1742.15,1692.15,1734.00,1736.35,1716.31,1367203,23465.48,64616,272590,19.94
LT,EQ,2019-10-17,1424.20,1428.00,1438.60,1420.20,1425.00,1424.35,1426.22,2304434,32866.23,89322,1329386,57.69
MANAPPURAM,EQ,2019-10-17,136.25,134.85,144.90,133.75,144.00,144.15,139.82,7884295,11023.81,38497,2238282,28.39
MANAPPURAM,NB,2019-10-17,1649.00,1900.00,1972.00,1900.00,1972.00,1972.00,1936.00,100,1.94,2,50,50.00
MANAPPURAM,NM,2019-10-17,1511.00,1605.01,1605.01,1605.01,1605.01,1605.01,1605.01,5,0.08,1,5,100.00
MARUTI,EQ,2019-10-17,6975.00,6977.00,7155.55,6940.00,7126.00,7123.90,7027.01,1248295,87717.80,89325,415007,33.25
PGEL,EQ,2019-10-17,35.75,36.40,38.95,33.85,35.60,36.30,36.59,274588,100.47,3128,82058,29.88
SBIN,EQ,2019-10-17,256.05,256.40,266.00,255.60,265.30,265.45,261.38,37061013,96868.93,252073,9998027,26.98
SBIN,N2,2019-10-17,11340.50,11191.00,11250.00,11187.00,11250.00,11250.00,11212.26,193,21.64,23,157,81.35
SBIN,N5,2019-10-17,11471.93,11485.00,11498.99,11485.00,11498.99,11495.97,11493.12,119,13.68,20,106,89.08
SBIN,N6,2019-10-17,11152.01,11160.10,11160.10,11160.10,11160.10,11160.10,11160.10,1,0.11,1,1,100.00
SUZLON,EQ,2019-10-17,2.45,2.50,2.55,2.40,2.50,2.50,2.49,7564776,188.10,11438,2535791,33.52
TRENT,EQ,2019-10-17,505.80,507.00,507.95,491.20,501.00,500.55,500.10,92914,464.66,3741,60432,65.04
