,01-FEB-2013
The Nifty witnessed an intraday movement of about 69.75 points.The closing index was 0.59 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 12015.33
, Traded Quantity (in Lakhs), 7593.68
, Number of Trades, 5748383
, Total Market Capitalisation (Rs. Crores), 6834067.37

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,S&P CNX Nifty,      6034.75,      6040.95,      6052.95,      5983.20,      5998.90,-35.85
,CNX IT,      6778.00,      6779.00,      6802.90,      6732.05,      6752.65,-25.35
,CNX Nifty Junior,     12270.55,     12272.40,     12381.75,     12272.40,     12304.55,34
,S&P CNX Defty,      3928.00,      3923.85,      3935.05,      3894.40,      3904.65,-23.35
,BANK Nifty,     12708.60,     12718.55,     12743.20,     12580.85,     12606.25,-102.35
,CNX Midcap,      8363.70,      8365.55,      8416.40,      8338.55,      8357.45,-6.25
,S&P CNX 500,      4795.30,      4798.90,      4814.50,      4769.10,      4775.90,-19.4
,CNX 100,      5950.95,      5956.25,      5973.70,      5913.90,      5923.45,-27.5
,Nifty Midcap 50,      2324.85,      2325.55,      2339.80,      2309.35,      2315.85,-9
,CNX Realty,       294.80,       294.60,       295.80,       288.50,       291.35,-3.45
,CNX Infra,      2561.55,      2561.55,      2576.45,      2531.15,      2537.65,-23.9
,CNX Energy,      8482.65,      8507.10,      8563.55,      8451.80,      8505.40,22.75
,CNX FMCG,     15265.35,     15262.35,     15316.25,     15168.00,     15302.60,37.25
,CNX MNC,      5542.50,      5548.60,      5564.50,      5497.60,      5508.75,-33.75
,CNX Pharma,      5935.25,      5944.45,      6003.65,      5944.45,      5989.65,54.4
,CNX PSE,      3093.85,      3091.20,      3114.10,      3063.95,      3077.90,-15.95
,CNX PSU Bank,      3698.70,      3693.40,      3707.60,      3649.35,      3656.90,-41.8
,CNX Service,      7344.45,      7347.55,      7365.05,      7279.95,      7287.90,-56.55
,India VIX,        14.13,        14.13,        14.18,        13.76,        13.76,-.37
,CNX AUTO,      4649.90,      4649.45,      4679.95,      4539.95,      4591.05,-58.85
,CNX Metal,      2773.25,      2776.05,      2798.10,      2746.90,      2754.35,-18.9
,CNX Media,      1819.85,      1819.60,      1840.05,      1813.50,      1831.80,11.95
,CNX Smallcap,      3638.95,      3646.00,      3669.45,      3638.15,      3642.80,3.85
,CNX 200,      3068.20,      3070.75,      3080.45,      3050.25,      3054.75,-13.45
,CNX Dividend Oppt,      1749.05,      1748.90,      1754.35,      1737.05,      1740.30,-8.75
,CNX Commodities,      2543.55,      2548.15,      2561.30,      2520.05,      2531.05,-12.5
,CNX Consumption,      2319.45,      2319.20,      2333.85,      2317.85,      2325.10,5.65
,CNX Finance,      5112.85,      5118.05,      5127.75,      5056.35,      5063.60,-49.25
,Nifty Dividend,        79.34,        79.34,        79.34,        79.34,        79.34,0

,ADVANCES,634
,DECLINES,859
,UNCHANGED,93

,Total securities that have hit their price bands today,115

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BHARTIARTL,EQ,       339.60,       329.40,-3,535.27
,TATAMOTORS,EQ,       298.00,       281.65,-5.49,486.6
,JETAIRWAYS,EQ,       621.30,       623.30,0.32,384.19
,SBIN,EQ,      2438.00,      2412.35,-1.05,352.72
,BHEL,EQ,       227.80,       225.00,-1.23,305.36
,ICICIBANK,EQ,      1191.15,      1171.15,-1.68,297.88
,MCDOWELL-N,EQ,      1804.40,      1865.25,3.37,281.3
,SUZLON,EQ,        24.55,        25.15,2.44,280.49
,INFY,EQ,      2789.50,      2770.95,-0.66,273.92
,DLF,EQ,       277.60,       267.90,-3.49,264.55
,AXISBANK,EQ,      1505.15,      1509.65,0.3,221.95
,ITC,EQ,       307.65,       309.40,0.57,203.17
,HDFC,EQ,       786.55,       777.95,-1.09,201.98
,YESBANK,EQ,       522.15,       532.35,1.95,189.7
,HDIL,EQ,        76.70,        78.00,1.69,188.35
,PNB,EQ,       912.10,       899.85,-1.34,185.35
,OIL,EQ,       540.00,       525.50,-2.69,176.78
,HDFCBANK,EQ,       643.05,       640.15,-0.45,167.55
,RELIANCE,EQ,       886.65,       894.00,0.83,166.29
,ONGC,EQ,       339.70,       332.20,-2.21,163.1
,JPASSOCIAT,EQ,        86.95,        83.40,-4.08,162.68
,LT,EQ,      1541.85,      1533.35,-0.55,152.39
,MARUTI,EQ,      1581.60,      1609.70,1.78,144.06
,TATASTEEL,EQ,       404.90,       400.85,-1,132.06
,ESSAROIL,EQ,        85.95,        92.15,7.21,122.15

,Top Five S&P CNX Nifty Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BPCL,EQ,       422.65,       410.45,2.97
,CIPLA,EQ,       414.40,       407.05,1.81
,MARUTI,EQ,      1609.70,      1581.60,1.78
,DRREDDY,EQ,      1945.30,      1915.90,1.53
,BAJAJ-AUTO,EQ,      2055.95,      2027.15,1.42

,Top Five S&P CNX Nifty Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TATAMOTORS,EQ,       281.65,       298.00,-5.49
,JPASSOCIAT,EQ,        83.40,        86.95,-4.08
,DLF,EQ,       267.90,       277.60,-3.49
,ULTRACEMCO,EQ,      1837.75,      1902.55,-3.41
,BHARTIARTL,EQ,       329.40,       339.60,-3

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        68.65,                 18296984.15,264315
,3IINFOTECH,BE,         8.00,                  6052788.65,751619
,3MINDIA,EQ,      3931.20,                  9201638.00,2330
,A2ZMES,EQ,        39.70,                  9401408.10,235535
,AANJANEYA,EQ,       759.05,                 38443075.80,51003
,AARTIDRUGS,BE,       224.80,                  1906402.90,8421
,AARTIIND,EQ,       100.35,                  1306445.15,13005
,AARVEEDEN,EQ,        76.55,                   236221.45,3106
,ABAN,EQ,       347.20,                 69055505.95,197774
,ABB,EQ,       646.85,                 20438289.50,31348
,ABBOTINDIA,EQ,      1432.25,                   871415.75,606
,ABCIL,EQ,       101.95,                  2526057.70,24941
,ABGSHIP,EQ,       397.10,                 27690149.10,69960
,ABHISHEK,EQ,         5.95,                      303.45,51
,ACCELYA,BE,       366.45,                   784497.80,2139
,ACE,EQ,        18.35,                  1643718.30,89189
,ACROPETAL,EQ,         9.85,                   549395.00,57149
,ADANIPOWER,EQ,        60.40,                124006019.10,2048138
,ADFFOODS,EQ,        70.20,                  2337694.95,32856
,ADHUNIK,EQ,        37.75,                  2059821.05,54445
,ADORWELD,EQ,       131.00,                   335676.25,2554
,ADSL,EQ,        18.55,                   609591.05,32651
,ADVANIHOTR,EQ,        29.80,                      268.20,9
,ADVANTA,EQ,      1018.20,                 13883906.80,13524
,AEGISCHEM,EQ,       168.40,                  2423560.85,14268
,AFL,EQ,        30.60,                    36639.75,1193
,AFTEK,EQ,         8.70,                   949954.60,109080
,AGCNET,EQ,       189.95,                   859112.95,4516
,AGRODUTCH,EQ,         3.20,                    49685.90,15466
,AHLEAST,EQ,       212.75,                     6603.70,31
,AHLUCONT,EQ,        34.10,                    63279.15,1846
,AHLWEST,EQ,       133.00,                      133.00,1
,AHMEDFORGE,EQ,       134.80,                   950046.10,7040
,AIAENG,EQ,       317.55,                   399920.90,1258
,AICHAMP,BE,        19.85,                       79.60,4
,AIL,EQ,       363.90,                  4327894.00,11968
,AJANTPHARM,EQ,       601.15,                104179085.20,171688
,AJMERA,EQ,       123.85,                  2600672.00,21271
,AKSHOPTFBR,EQ,        17.85,                   533638.70,30012
,AKZOINDIA,EQ,       947.75,                  2304870.20,2420
,ALBK,EQ,       159.45,                346787834.75,2169537
,ALCHEM,EQ,        59.25,                   517742.80,8588
,ALEMBICLTD,EQ,        17.30,                  2789039.10,154671
,ALICON,EQ,        70.20,                    69906.50,994
,ALKALI,EQ,        24.35,                    78622.75,3156
,ALKYLAMINE,EQ,       173.00,                   439571.70,2503
,ALLCARGO,EQ,       121.45,                   481135.85,3905
,ALLSEC,BE,        75.70,                    25302.70,336
,ALMONDZ,EQ,         8.15,                       24.45,3
,ALOKTEXT,EQ,        10.90,                 37678584.90,3450675
,ALPA,BE,        10.55,                     2900.00,275
,ALPHAGEO,EQ,        46.65,                    39293.85,840
,ALPSINDUS,EQ,         1.65,                    19585.10,11960
,ALSTOMT&D,EQ,       177.05,                  1694590.45,9452
,AMAR,EQ,        37.00,                  2253985.90,60031
,AMARAJABAT,EQ,       300.55,                118948071.80,385770
,AMARJOTHI,EQ,        50.00,                      100.00,2
,AMBIKCO,EQ,       222.55,                    88901.80,400
,AMDIND,EQ,        14.80,                    15959.30,1078
,AMLSTEEL,EQ,         7.25,                    18204.80,2519
,AMRUTANJAN,EQ,       146.95,                   869875.00,5902
,AMTEKAUTO,EQ,        76.10,                  8251310.25,108033
,AMTEKINDIA,EQ,        98.55,                  9361958.80,94502
,AMTL,EQ,        19.85,                   197646.85,10052
,ANANTRAJ,EQ,        81.75,                 57509453.80,702906
,ANDHRABANK,EQ,       110.60,                 70087935.00,630675
,ANDHRACEMT,EQ,         9.05,                    78834.15,8693
,ANDHRSUGAR,EQ,       143.00,                   607608.10,4227
,ANGIND,EQ,        10.15,                   375452.15,35041
,ANIKINDS,EQ,        36.55,                  1763857.45,48128
,ANKURDRUGS,EQ,        11.20,                    51868.35,4559
,ANSALAPI,EQ,        34.45,                  3889771.35,111378
,ANSALHSG,EQ,        53.80,                   102622.55,1896
,ANTGRAPHIC,BE,          .40,                     7950.00,22470
,APARINDS,EQ,       130.05,                   820677.50,6241
,APCOTEXIND,EQ,       236.00,                   135959.75,568
,APLAPOLLO,EQ,       225.55,                  5446415.50,24094
,APLLTD,EQ,        76.30,                  8810149.45,115566
,APOLLOTYRE,EQ,        86.95,                104223547.55,1201422
,APPAPER,EQ,       225.05,                  6332256.20,27832
,APTECHT,EQ,        58.20,                  7307264.35,124950
,AQUA,EQ,        12.50,                  7479957.70,576685
,ARCHIDPLY,EQ,         9.10,                     6367.15,691
,ARCHIES,EQ,        23.35,                  2705214.15,114500
,ARIES,EQ,        54.20,                   488275.45,8896
,AROGRANITE,EQ,        34.10,                    50766.75,1502
,ARROWTEX,EQ,         6.75,                   166982.50,24740
,ARSHIYA,EQ,        33.30,                  5488772.40,164828
