symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2023-01-06,2806.00,2821.00,2858.00,2810.30,2848.00,2843.60,2830.55,630345,17842.23,32715,330421,52.42
ADANIPORTS,EQ,2023-01-06,819.60,819.90,824.40,803.50,805.80,806.10,811.46,2892006,23467.47,77774,764930,26.45
BEL,EQ,2023-01-06,99.95,99.80,100.50,98.70,98.90,98.95,99.35,7215940,7169.29,35664,3762332,52.14
BOSCHLTD,EQ,2023-01-06,17006.70,17100.00,17199.00,16967.50,17061.00,17065.70,17094.95,21331,3646.52,8233,8606,40.35
CUMMINSIND,EQ,2023-01-06,1413.60,1417.95,1434.40,1411.85,1432.50,1431.35,1425.58,392767,5599.20,30970,168890,43.00
DIXON,EQ,2023-01-06,3838.60,3830.00,3843.55,3785.05,3825.00,3817.45,3815.31,90644,3458.35,12036,18237,20.12
DLF,EQ,2023-01-06,372.75,373.90,374.30,367.55,368.70,369.75,370.90,2603968,9658.04,28979,973104,37.37
DMART,EQ,2023-01-06,3857.80,3870.00,3930.00,3835.00,3845.00,3842.50,3867.52,345746,13371.81,44751,118424,34.25
HAL,EQ,2023-01-06,2511.70,2511.90,2540.55,2482.05,2500.15,2500.40,2513.88,503302,12652.43,26117,161817,32.15
HINDALCO,EQ,2023-01-06,465.70,467.00,474.00,461.10,463.95,462.65,467.41,6004013,28063.52,75800,1158466,19.29
INDHOTEL,EQ,2023-01-06,314.45,314.40,315.40,306.70,310.45,310.30,310.06,1970194,6108.85,24330,747043,37.92
INDIGO,EQ,2023-01-06,2037.55,2039.00,2048.00,2002.00,2018.55,2020.00,2019.53,361483,7300.27,12137,123473,34.16
LT,EQ,2023-01-06,2087.35,2090.20,2121.70,2071.85,2088.00,2086.55,2093.65,1877917,39316.95,95076,975325,51.94
MANAPPURAM,EQ,2023-01-06,120.95,121.20,121.70,117.60,118.50,118.50,119.47,3905024,4665.46,28162,1139306,29.18
MARUTI,EQ,2023-01-06,8461.10,8460.00,8483.95,8350.00,8370.00,8383.05,8397.40,368978,30984.57,53443,206253,55.90
PAYTM,EQ,2023-01-06,541.50,540.00,563.65,540.00,555.00,551.35,555.37,6979771,38763.56,129118,1756054,25.16
PGEL,EQ,2023-01-06,1106.80,1117.85,1155.00,1099.00,1155.00,1149.90,1132.91,59858,678.14,4621,33494,55.96
SBIN,EQ,2023-01-06,605.10,607.40,607.45,597.00,601.00,600.65,601.57,7972036,47957.47,154179,4150827,52.07
SUZLON,EQ,2023-01-06,10.25,10.35,10.40,10.05,10.25,10.20,10.21,114171473,11658.29,36819,27120270,23.75
TRENT,EQ,2023-01-06,1279.90,1281.00,1289.55,1236.00,1253.00,1248.15,1250.67,1046858,13092.79,54194,567784,54.24
