symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2008-09-30,758,804.9,721.35,789.5,800,768.7,375592,289688396.75,,
BEL,EQ,2008-09-30,850,910.95,825.25,894.55,910.95,865.55,36360,31720260.2,,
BOSCHLTD,EQ,2008-09-30,3801.1,3959.9,3801.1,3933.05,3950,3887.9,5498,21454414.05,,
CUMMINSIND,EQ,2008-09-30,285,309.9,258.85,304.75,309,285.8,25714,7510460.2,,
DLF,EQ,2008-09-30,349.8,367.9,325,352.65,351.1,350.35,10287529,3634252310.25,,
HINDALCO,EQ,2008-09-30,90,99.6,90,98.25,98.3,96.7,2862594,276871880.25,,
INDHOTEL,EQ,2008-09-30,65.05,68.25,65.05,67.2,67,69.35,1240866,83537859.6,,
LT,EQ,2008-09-30,2349.7,2475,1945,2446.4,2432.15,2347.25,2797581,6652476848.9,,
MARUTI,EQ,2008-09-30,647.6,701,636.3,690.2,695,662.85,739026,500731311.15,,
SBIN,EQ,2008-09-30,1385,1485,1355,1463.35,1472,1405.45,2229762,3225534898.95,,
SUZLON,EQ,2008-09-30,153,157.9,139.9,152.1,153.75,153.5,21379313,3216998150.35,,
TRENT,EQ,2008-09-30,420,455,420,445.7,448,458.25,3683,1619312.6,,
